hour,date,total,day,overnight,start_date,end_date,camp,start_time,end_time
05:00 - 05:59,,887,772,115,2020-02-16,2020-02-22,CROCODILE BRIDGE GATE,05:00,05:59
06:00 - 06:59,,1004,965,39,2020-02-16,2020-02-22,CROCODILE BRIDGE GATE,06:00,06:59
07:00 - 07:59,,639,589,50,2020-02-16,2020-02-22,CROCODILE BRIDGE GATE,07:00,07:59
08:00 - 08:59,,553,495,58,2020-02-16,2020-02-22,CROCODILE BRIDGE GATE,08:00,08:59
09:00 - 09:59,,391,335,56,2020-02-16,2020-02-22,CROCODILE BRIDGE GATE,09:00,09:59
10:00 - 10:59,,436,372,64,2020-02-16,2020-02-22,CROCODILE BRIDGE GATE,10:00,10:59
11:00 - 11:59,,249,192,57,2020-02-16,2020-02-22,CROCODILE BRIDGE GATE,11:00,11:59
12:00 - 12:59,,217,129,88,2020-02-16,2020-02-22,CROCODILE BRIDGE GATE,12:00,12:59
13:00 - 13:59,,146,66,80,2020-02-16,2020-02-22,CROCODILE BRIDGE GATE,13:00,13:59
14:00 - 14:59,,234,142,92,2020-02-16,2020-02-22,CROCODILE BRIDGE GATE,14:00,14:59
15:00 - 15:59,,200,146,54,2020-02-16,2020-02-22,CROCODILE BRIDGE GATE,15:00,15:59
16:00 - 16:59,,88,53,35,2020-02-16,2020-02-22,CROCODILE BRIDGE GATE,16:00,16:59
17:00 - 17:59,,42,3,39,2020-02-16,2020-02-22,CROCODILE BRIDGE GATE,17:00,17:59
18:00 - 18:59,,24,8,16,2020-02-16,2020-02-22,CROCODILE BRIDGE GATE,18:00,18:59
08:00 - 08:59,,9,9,0,2020-02-16,2020-02-22,GIRIYONDO BORDER GATE,08:00,08:59
09:00 - 09:59,,8,6,2,2020-02-16,2020-02-22,GIRIYONDO BORDER GATE,09:00,09:59
10:00 - 10:59,,14,14,0,2020-02-16,2020-02-22,GIRIYONDO BORDER GATE,10:00,10:59
11:00 - 11:59,,7,6,1,2020-02-16,2020-02-22,GIRIYONDO BORDER GATE,11:00,11:59
12:00 - 12:59,,9,7,2,2020-02-16,2020-02-22,GIRIYONDO BORDER GATE,12:00,12:59
13:00 - 13:59,,10,8,2,2020-02-16,2020-02-22,GIRIYONDO BORDER GATE,13:00,13:59
14:00 - 14:59,,9,9,0,2020-02-16,2020-02-22,GIRIYONDO BORDER GATE,14:00,14:59
15:00 - 15:59,,3,3,0,2020-02-16,2020-02-22,GIRIYONDO BORDER GATE,15:00,15:59
05:00 - 05:59,,450,441,9,2020-02-16,2020-02-22,KRUGER GATE,05:00,05:59
06:00 - 06:59,,445,429,16,2020-02-16,2020-02-22,KRUGER GATE,06:00,06:59
07:00 - 07:59,,296,281,15,2020-02-16,2020-02-22,KRUGER GATE,07:00,07:59
08:00 - 08:59,,329,300,29,2020-02-16,2020-02-22,KRUGER GATE,08:00,08:59
09:00 - 09:59,,402,381,21,2020-02-16,2020-02-22,KRUGER GATE,09:00,09:59
10:00 - 10:59,,445,415,30,2020-02-16,2020-02-22,KRUGER GATE,10:00,10:59
11:00 - 11:59,,525,479,46,2020-02-16,2020-02-22,KRUGER GATE,11:00,11:59
12:00 - 12:59,,487,427,60,2020-02-16,2020-02-22,KRUGER GATE,12:00,12:59
13:00 - 13:59,,276,199,77,2020-02-16,2020-02-22,KRUGER GATE,13:00,13:59
14:00 - 14:59,,221,161,60,2020-02-16,2020-02-22,KRUGER GATE,14:00,14:59
15:00 - 15:59,,197,162,35,2020-02-16,2020-02-22,KRUGER GATE,15:00,15:59
16:00 - 16:59,,131,56,75,2020-02-16,2020-02-22,KRUGER GATE,16:00,16:59
17:00 - 17:59,,93,45,48,2020-02-16,2020-02-22,KRUGER GATE,17:00,17:59
18:00 - 18:59,,15,10,5,2020-02-16,2020-02-22,KRUGER GATE,18:00,18:59
05:00 - 05:59,,507,194,313,2020-02-16,2020-02-22,MALELANE GATE,05:00,05:59
06:00 - 06:59,,560,334,226,2020-02-16,2020-02-22,MALELANE GATE,06:00,06:59
07:00 - 07:59,,271,206,65,2020-02-16,2020-02-22,MALELANE GATE,07:00,07:59
08:00 - 08:59,,309,255,54,2020-02-16,2020-02-22,MALELANE GATE,08:00,08:59
09:00 - 09:59,,366,238,128,2020-02-16,2020-02-22,MALELANE GATE,09:00,09:59
10:00 - 10:59,,366,273,93,2020-02-16,2020-02-22,MALELANE GATE,10:00,10:59
