hour,date,total,day,overnight,start_date,end_date,camp,start_time,end_time
10:00 - 10:59,,811,597,214,2019-08-11,2019-08-17,CROCODILE BRIDGE GATE,10:00,10:59
11:00 - 11:59,,442,275,167,2019-08-11,2019-08-17,CROCODILE BRIDGE GATE,11:00,11:59
13:00 - 13:59,,321,179,142,2019-08-11,2019-08-17,CROCODILE BRIDGE GATE,13:00,13:59
05:00 - 05:59,,469,452,17,2019-08-11,2019-08-17,CROCODILE BRIDGE GATE,05:00,05:59
06:00 - 06:59,,2104,1915,189,2019-08-11,2019-08-17,CROCODILE BRIDGE GATE,06:00,06:59
07:00 - 07:59,,1471,1329,142,2019-08-11,2019-08-17,CROCODILE BRIDGE GATE,07:00,07:59
08:00 - 08:59,,1215,1114,101,2019-08-11,2019-08-17,CROCODILE BRIDGE GATE,08:00,08:59
09:00 - 09:59,,1082,994,88,2019-08-11,2019-08-17,CROCODILE BRIDGE GATE,09:00,09:59
12:00 - 12:59,,432,322,110,2019-08-11,2019-08-17,CROCODILE BRIDGE GATE,12:00,12:59
14:00 - 14:59,,260,187,73,2019-08-11,2019-08-17,CROCODILE BRIDGE GATE,14:00,14:59
15:00 - 15:59,,246,168,78,2019-08-11,2019-08-17,CROCODILE BRIDGE GATE,15:00,15:59
16:00 - 16:59,,216,101,115,2019-08-11,2019-08-17,CROCODILE BRIDGE GATE,16:00,16:59
17:00 - 17:59,,20,1,19,2019-08-11,2019-08-17,CROCODILE BRIDGE GATE,17:00,17:59
18:00 - 18:59,,1,1,0,2019-08-11,2019-08-17,CROCODILE BRIDGE GATE,18:00,18:59
08:00 - 08:59,,11,11,0,2019-08-11,2019-08-17,GIRIYONDO BORDER GATE,08:00,08:59
09:00 - 09:59,,13,5,8,2019-08-11,2019-08-17,GIRIYONDO BORDER GATE,09:00,09:59
10:00 - 10:59,,14,14,0,2019-08-11,2019-08-17,GIRIYONDO BORDER GATE,10:00,10:59
11:00 - 11:59,,25,20,5,2019-08-11,2019-08-17,GIRIYONDO BORDER GATE,11:00,11:59
12:00 - 12:59,,29,23,6,2019-08-11,2019-08-17,GIRIYONDO BORDER GATE,12:00,12:59
13:00 - 13:59,,21,16,5,2019-08-11,2019-08-17,GIRIYONDO BORDER GATE,13:00,13:59
14:00 - 14:59,,40,23,17,2019-08-11,2019-08-17,GIRIYONDO BORDER GATE,14:00,14:59
15:00 - 15:59,,8,0,8,2019-08-11,2019-08-17,GIRIYONDO BORDER GATE,15:00,15:59
05:00 - 05:59,,215,215,0,2019-08-11,2019-08-17,KRUGER GATE,05:00,05:59
06:00 - 06:59,,1101,1069,32,2019-08-11,2019-08-17,KRUGER GATE,06:00,06:59
07:00 - 07:59,,541,501,40,2019-08-11,2019-08-17,KRUGER GATE,07:00,07:59
08:00 - 08:59,,677,633,44,2019-08-11,2019-08-17,KRUGER GATE,08:00,08:59
09:00 - 09:59,,803,722,81,2019-08-11,2019-08-17,KRUGER GATE,09:00,09:59
10:00 - 10:59,,722,644,78,2019-08-11,2019-08-17,KRUGER GATE,10:00,10:59
11:00 - 11:59,,419,369,50,2019-08-11,2019-08-17,KRUGER GATE,11:00,11:59
12:00 - 12:59,,394,334,60,2019-08-11,2019-08-17,KRUGER GATE,12:00,12:59
13:00 - 13:59,,401,322,79,2019-08-11,2019-08-17,KRUGER GATE,13:00,13:59
14:00 - 14:59,,263,184,79,2019-08-11,2019-08-17,KRUGER GATE,14:00,14:59
15:00 - 15:59,,214,146,68,2019-08-11,2019-08-17,KRUGER GATE,15:00,15:59
16:00 - 16:59,,84,47,37,2019-08-11,2019-08-17,KRUGER GATE,16:00,16:59
17:00 - 17:59,,66,26,40,2019-08-11,2019-08-17,KRUGER GATE,17:00,17:59
18:00 - 18:59,,2,2,0,2019-08-11,2019-08-17,KRUGER GATE,18:00,18:59
05:00 - 05:59,,261,112,149,2019-08-11,2019-08-17,MALELANE GATE,05:00,05:59
06:00 - 06:59,,1090,869,221,2019-08-11,2019-08-17,MALELANE GATE,06:00,06:59
07:00 - 07:59,,540,438,102,2019-08-11,2019-08-17,MALELANE GATE,07:00,07:59
08:00 - 08:59,,561,425,136,2019-08-11,2019-08-17,MALELANE GATE,08:00,08:59
09:00 - 09:59,,817,657,160,2019-08-11,2019-08-17,MALELANE GATE,09:00,09:59
10:00 - 10:59,,1015,849,166,2019-08-11,2019-08-17,MALELANE GATE,10:00,10:59
11:00 - 11:59,,688,476,212,2019-08-11,2019-08-17,MALELANE GATE,11:00,11:59
12:00 - 12:59,,564,288,276,2019-08-11,2019-08-17,MALELANE GATE,12:00,12:59
13:00 - 13:59,,629,352,277,2019-08-11,2019-08-17,MALELANE GATE,13:00,13:59
14:00 - 14:59,,403,147,256,2019-08-11,2019-08-17,MALELANE GATE,14:00,14:59
15:00 - 15:59,,321,116,205,2019-08-11,2019-08-17,MALELANE GATE,15:00,15:59
16:00 - 16:59,,121,39,82,2019-08-11,2019-08-17,MALELANE GATE,16:00,16:59
17:00 - 17:59,,79,7,72,2019-08-11,2019-08-17,MALELANE GATE,17:00,17:59
18:00 - 18:59,,4,0,4,2019-08-11,2019-08-17,MALELANE GATE,18:00,18:59
05:00 - 05:59,,589,589,0,2019-08-11,2019-08-17,NUMBI GATE,05:00,05:59
06:00 - 06:59,,1013,1001,12,2019-08-11,2019-08-17,NUMBI GATE,06:00,06:59
07:00 - 07:59,,377,359,18,2019-08-11,2019-08-17,NUMBI GATE,07:00,07:59
08:00 - 08:59,,361,338,23,2019-08-11,2019-08-17,NUMBI GATE,08:00,08:59
09:00 - 09:59,,252,221,31,2019-08-11,2019-08-17,NUMBI GATE,09:00,09:59
10:00 - 10:59,,434,394,40,2019-08-11,2019-08-17,NUMBI GATE,10:00,10:59
11:00 - 11:59,,212,146,66,2019-08-11,2019-08-17,NUMBI GATE,11:00,11:59
12:00 - 12:59,,183,126,57,2019-08-11,2019-08-17,NUMBI GATE,12:00,12:59
13:00 - 13:59,,252,144,108,2019-08-11,2019-08-17,NUMBI GATE,13:00,13:59
14:00 - 14:59,,270,190,80,2019-08-11,2019-08-17,NUMBI GATE,14:00,14:59
15:00 - 15:59,,232,164,68,2019-08-11,2019-08-17,NUMBI GATE,15:00,15:59
16:00 - 16:59,,382,297,85,2019-08-11,2019-08-17,NUMBI GATE,16:00,16:59
