hour,date,total,day,overnight,start_date,end_date,camp,start_time,end_time
05:00 - 05:59,,388,378,10,2019-03-31,2019-04-06,CROCODILE BRIDGE GATE,05:00,05:59
06:00 - 06:59,,1214,1158,56,2019-03-31,2019-04-06,CROCODILE BRIDGE GATE,06:00,06:59
07:00 - 07:59,,680,579,101,2019-03-31,2019-04-06,CROCODILE BRIDGE GATE,07:00,07:59
08:00 - 08:59,,509,468,41,2019-03-31,2019-04-06,CROCODILE BRIDGE GATE,08:00,08:59
09:00 - 09:59,,591,522,69,2019-03-31,2019-04-06,CROCODILE BRIDGE GATE,09:00,09:59
10:00 - 10:59,,504,439,65,2019-03-31,2019-04-06,CROCODILE BRIDGE GATE,10:00,10:59
11:00 - 11:59,,351,300,51,2019-03-31,2019-04-06,CROCODILE BRIDGE GATE,11:00,11:59
12:00 - 12:59,,233,162,71,2019-03-31,2019-04-06,CROCODILE BRIDGE GATE,12:00,12:59
13:00 - 13:59,,234,116,118,2019-03-31,2019-04-06,CROCODILE BRIDGE GATE,13:00,13:59
14:00 - 14:59,,256,190,66,2019-03-31,2019-04-06,CROCODILE BRIDGE GATE,14:00,14:59
15:00 - 15:59,,162,91,71,2019-03-31,2019-04-06,CROCODILE BRIDGE GATE,15:00,15:59
16:00 - 16:59,,82,33,49,2019-03-31,2019-04-06,CROCODILE BRIDGE GATE,16:00,16:59
17:00 - 17:59,,46,3,43,2019-03-31,2019-04-06,CROCODILE BRIDGE GATE,17:00,17:59
18:00 - 18:59,,6,0,6,2019-03-31,2019-04-06,CROCODILE BRIDGE GATE,18:00,18:59
08:00 - 08:59,,22,8,14,2019-03-31,2019-04-06,GIRIYONDO BORDER GATE,08:00,08:59
09:00 - 09:59,,3,1,2,2019-03-31,2019-04-06,GIRIYONDO BORDER GATE,09:00,09:59
10:00 - 10:59,,15,15,0,2019-03-31,2019-04-06,GIRIYONDO BORDER GATE,10:00,10:59
11:00 - 11:59,,20,11,9,2019-03-31,2019-04-06,GIRIYONDO BORDER GATE,11:00,11:59
12:00 - 12:59,,38,34,4,2019-03-31,2019-04-06,GIRIYONDO BORDER GATE,12:00,12:59
13:00 - 13:59,,8,6,2,2019-03-31,2019-04-06,GIRIYONDO BORDER GATE,13:00,13:59
