hour,date,total,day,overnight,start_date,end_date,camp,start_time,end_time
05:00 - 05:59,,896,864,32,2018-11-25,2018-12-01,CROCODILE BRIDGE GATE,05:00,05:59
06:00 - 06:59,,927,853,74,2018-11-25,2018-12-01,CROCODILE BRIDGE GATE,06:00,06:59
07:00 - 07:59,,559,512,47,2018-11-25,2018-12-01,CROCODILE BRIDGE GATE,07:00,07:59
08:00 - 08:59,,513,466,47,2018-11-25,2018-12-01,CROCODILE BRIDGE GATE,08:00,08:59
09:00 - 09:59,,498,439,59,2018-11-25,2018-12-01,CROCODILE BRIDGE GATE,09:00,09:59
10:00 - 10:59,,406,333,73,2018-11-25,2018-12-01,CROCODILE BRIDGE GATE,10:00,10:59
11:00 - 11:59,,286,223,63,2018-11-25,2018-12-01,CROCODILE BRIDGE GATE,11:00,11:59
12:00 - 12:59,,182,144,38,2018-11-25,2018-12-01,CROCODILE BRIDGE GATE,12:00,12:59
13:00 - 13:59,,161,96,65,2018-11-25,2018-12-01,CROCODILE BRIDGE GATE,13:00,13:59
14:00 - 14:59,,128,92,36,2018-11-25,2018-12-01,CROCODILE BRIDGE GATE,14:00,14:59
15:00 - 15:59,,152,91,61,2018-11-25,2018-12-01,CROCODILE BRIDGE GATE,15:00,15:59
16:00 - 16:59,,111,61,50,2018-11-25,2018-12-01,CROCODILE BRIDGE GATE,16:00,16:59
17:00 - 17:59,,44,12,32,2018-11-25,2018-12-01,CROCODILE BRIDGE GATE,17:00,17:59
18:00 - 18:59,,22,4,18,2018-11-25,2018-12-01,CROCODILE BRIDGE GATE,18:00,18:59
08:00 - 08:59,,21,13,8,2018-11-25,2018-12-01,GIRIYONDO BORDER GATE,08:00,08:59
09:00 - 09:59,,15,15,0,2018-11-25,2018-12-01,GIRIYONDO BORDER GATE,09:00,09:59
10:00 - 10:59,,15,9,6,2018-11-25,2018-12-01,GIRIYONDO BORDER GATE,10:00,10:59
11:00 - 11:59,,7,7,0,2018-11-25,2018-12-01,GIRIYONDO BORDER GATE,11:00,11:59
12:00 - 12:59,,44,44,0,2018-11-25,2018-12-01,GIRIYONDO BORDER GATE,12:00,12:59
13:00 - 13:59,,2,2,0,2018-11-25,2018-12-01,GIRIYONDO BORDER GATE,13:00,13:59
14:00 - 14:59,,19,17,2,2018-11-25,2018-12-01,GIRIYONDO BORDER GATE,14:00,14:59
15:00 - 15:59,,12,6,6,2018-11-25,2018-12-01,GIRIYONDO BORDER GATE,15:00,15:59
05:00 - 05:59,,556,550,6,2018-11-25,2018-12-01,KRUGER GATE,05:00,05:59
06:00 - 06:59,,299,297,2,2018-11-25,2018-12-01,KRUGER GATE,06:00,06:59
07:00 - 07:59,,420,407,13,2018-11-25,2018-12-01,KRUGER GATE,07:00,07:59
08:00 - 08:59,,361,349,12,2018-11-25,2018-12-01,KRUGER GATE,08:00,08:59
09:00 - 09:59,,439,418,21,2018-11-25,2018-12-01,KRUGER GATE,09:00,09:59
10:00 - 10:59,,475,432,43,2018-11-25,2018-12-01,KRUGER GATE,10:00,10:59
11:00 - 11:59,,348,304,44,2018-11-25,2018-12-01,KRUGER GATE,11:00,11:59
12:00 - 12:59,,289,258,31,2018-11-25,2018-12-01,KRUGER GATE,12:00,12:59
13:00 - 13:59,,185,152,33,2018-11-25,2018-12-01,KRUGER GATE,13:00,13:59
14:00 - 14:59,,205,169,36,2018-11-25,2018-12-01,KRUGER GATE,14:00,14:59
15:00 - 15:59,,191,133,58,2018-11-25,2018-12-01,KRUGER GATE,15:00,15:59
16:00 - 16:59,,92,47,45,2018-11-25,2018-12-01,KRUGER GATE,16:00,16:59
17:00 - 17:59,,102,56,46,2018-11-25,2018-12-01,KRUGER GATE,17:00,17:59
18:00 - 18:59,,24,13,11,2018-11-25,2018-12-01,KRUGER GATE,18:00,18:59
05:00 - 05:59,,772,177,595,2018-11-25,2018-12-01,MALELANE GATE,05:00,05:59
06:00 - 06:59,,425,226,199,2018-11-25,2018-12-01,MALELANE GATE,06:00,06:59
07:00 - 07:59,,324,279,45,2018-11-25,2018-12-01,MALELANE GATE,07:00,07:59
08:00 - 08:59,,322,278,44,2018-11-25,2018-12-01,MALELANE GATE,08:00,08:59
09:00 - 09:59,,299,220,79,2018-11-25,2018-12-01,MALELANE GATE,09:00,09:59
10:00 - 10:59,,380,280,100,2018-11-25,2018-12-01,MALELANE GATE,10:00,10:59
11:00 - 11:59,,319,199,120,2018-11-25,2018-12-01,MALELANE GATE,11:00,11:59
12:00 - 12:59,,223,141,82,2018-11-25,2018-12-01,MALELANE GATE,12:00,12:59
13:00 - 13:59,,218,75,143,2018-11-25,2018-12-01,MALELANE GATE,13:00,13:59
14:00 - 14:59,,186,72,114,2018-11-25,2018-12-01,MALELANE GATE,14:00,14:59
15:00 - 15:59,,181,64,117,2018-11-25,2018-12-01,MALELANE GATE,15:00,15:59
16:00 - 16:59,,97,39,58,2018-11-25,2018-12-01,MALELANE GATE,16:00,16:59
17:00 - 17:59,,80,11,69,2018-11-25,2018-12-01,MALELANE GATE,17:00,17:59
18:00 - 18:59,,22,5,17,2018-11-25,2018-12-01,MALELANE GATE,18:00,18:59
05:00 - 05:59,,1729,1727,2,2018-11-25,2018-12-01,NUMBI GATE,05:00,05:59
06:00 - 06:59,,435,424,11,2018-11-25,2018-12-01,NUMBI GATE,06:00,06:59
07:00 - 07:59,,268,215,53,2018-11-25,2018-12-01,NUMBI GATE,07:00,07:59
08:00 - 08:59,,86,81,5,2018-11-25,2018-12-01,NUMBI GATE,08:00,08:59
09:00 - 09:59,,109,92,17,2018-11-25,2018-12-01,NUMBI GATE,09:00,09:59
10:00 - 10:59,,122,113,9,2018-11-25,2018-12-01,NUMBI GATE,10:00,10:59
11:00 - 11:59,,158,130,28,2018-11-25,2018-12-01,NUMBI GATE,11:00,11:59
12:00 - 12:59,,59,42,17,2018-11-25,2018-12-01,NUMBI GATE,12:00,12:59
13:00 - 13:59,,203,155,48,2018-11-25,2018-12-01,NUMBI GATE,13:00,13:59
14:00 - 14:59,,60,45,15,2018-11-25,2018-12-01,NUMBI GATE,14:00,14:59
15:00 - 15:59,,71,56,15,2018-11-25,2018-12-01,NUMBI GATE,15:00,15:59
16:00 - 16:59,,120,79,41,2018-11-25,2018-12-01,NUMBI GATE,16:00,16:59
17:00 - 17:59,,70,23,47,2018-11-25,2018-12-01,NUMBI GATE,17:00,17:59
18:00 - 18:59,,11,2,9,2018-11-25,2018-12-01,NUMBI GATE,18:00,18:59
05:00 - 05:59,,153,142,11,2018-11-25,2018-12-01,ORPEN GATE,05:00,05:59
06:00 - 06:59,,649,605,44,2018-11-25,2018-12-01,ORPEN GATE,06:00,06:59
07:00 - 07:59,,271,229,42,2018-11-25,2018-12-01,ORPEN GATE,07:00,07:59
08:00 - 08:59,,219,170,49,2018-11-25,2018-12-01,ORPEN GATE,08:00,08:59
09:00 - 09:59,,250,216,34,2018-11-25,2018-12-01,ORPEN GATE,09:00,09:59
10:00 - 10:59,,147,115,32,2018-11-25,2018-12-01,ORPEN GATE,10:00,10:59
11:00 - 11:59,,107,44,63,2018-11-25,2018-12-01,ORPEN GATE,11:00,11:59
12:00 - 12:59,,81,39,42,2018-11-25,2018-12-01,ORPEN GATE,12:00,12:59
13:00 - 13:59,,185,103,82,2018-11-25,2018-12-01,ORPEN GATE,13:00,13:59
14:00 - 14:59,,101,37,64,2018-11-25,2018-12-01,ORPEN GATE,14:00,14:59
15:00 - 15:59,,90,33,57,2018-11-25,2018-12-01,ORPEN GATE,15:00,15:59
16:00 - 16:59,,57,3,54,2018-11-25,2018-12-01,ORPEN GATE,16:00,16:59
17:00 - 17:59,,64,30,34,2018-11-25,2018-12-01,ORPEN GATE,17:00,17:59
18:00 - 18:59,,9,0,9,2018-11-25,2018-12-01,ORPEN GATE,18:00,18:59
05:00 - 05:59,,11,8,3,2018-11-25,2018-12-01,PAFURI GATE,05:00,05:59
06:00 - 06:59,,138,135,3,2018-11-25,2018-12-01,PAFURI GATE,06:00,06:59
07:00 - 07:59,,11,11,0,2018-11-25,2018-12-01,PAFURI GATE,07:00,07:59
08:00 - 08:59,,30,1,29,2018-11-25,2018-12-01,PAFURI GATE,08:00,08:59
09:00 - 09:59,,6,2,4,2018-11-25,2018-12-01,PAFURI GATE,09:00,09:59
10:00 - 10:59,,4,4,0,2018-11-25,2018-12-01,PAFURI GATE,10:00,10:59
11:00 - 11:59,,22,14,8,2018-11-25,2018-12-01,PAFURI GATE,11:00,11:59
12:00 - 12:59,,15,8,7,2018-11-25,2018-12-01,PAFURI GATE,12:00,12:59
13:00 - 13:59,,17,11,6,2018-11-25,2018-12-01,PAFURI GATE,13:00,13:59
14:00 - 14:59,,25,21,4,2018-11-25,2018-12-01,PAFURI GATE,14:00,14:59
15:00 - 15:59,,5,5,0,2018-11-25,2018-12-01,PAFURI GATE,15:00,15:59
16:00 - 16:59,,2,2,0,2018-11-25,2018-12-01,PAFURI GATE,16:00,16:59
17:00 - 17:59,,4,4,0,2018-11-25,2018-12-01,PAFURI GATE,17:00,17:59
05:00 - 05:59,,1188,1156,32,2018-11-25,2018-12-01,PHABENI GATE,05:00,05:59
06:00 - 06:59,,770,723,47,2018-11-25,2018-12-01,PHABENI GATE,06:00,06:59
07:00 - 07:59,,365,326,39,2018-11-25,2018-12-01,PHABENI GATE,07:00,07:59
08:00 - 08:59,,402,360,42,2018-11-25,2018-12-01,PHABENI GATE,08:00,08:59
09:00 - 09:59,,451,380,71,2018-11-25,2018-12-01,PHABENI GATE,09:00,09:59
10:00 - 10:59,,290,195,95,2018-11-25,2018-12-01,PHABENI GATE,10:00,10:59
11:00 - 11:59,,419,313,106,2018-11-25,2018-12-01,PHABENI GATE,11:00,11:59
12:00 - 12:59,,158,113,45,2018-11-25,2018-12-01,PHABENI GATE,12:00,12:59
13:00 - 13:59,,99,52,47,2018-11-25,2018-12-01,PHABENI GATE,13:00,13:59
14:00 - 14:59,,117,87,30,2018-11-25,2018-12-01,PHABENI GATE,14:00,14:59
15:00 - 15:59,,121,56,65,2018-11-25,2018-12-01,PHABENI GATE,15:00,15:59
16:00 - 16:59,,69,55,14,2018-11-25,2018-12-01,PHABENI GATE,16:00,16:59
17:00 - 17:59,,12,4,8,2018-11-25,2018-12-01,PHABENI GATE,17:00,17:59
05:00 - 05:59,,259,249,10,2018-11-25,2018-12-01,PHALABORWA GATE,05:00,05:59
06:00 - 06:59,,233,205,28,2018-11-25,2018-12-01,PHALABORWA GATE,06:00,06:59
07:00 - 07:59,,240,192,48,2018-11-25,2018-12-01,PHALABORWA GATE,07:00,07:59
