hour,date,total,day,overnight,start_date,end_date,camp,start_time,end_time
05:00 - 05:59,,816,755,61,2019-01-27,2019-02-02,CROCODILE BRIDGE GATE,05:00,05:59
06:00 - 06:59,,693,625,68,2019-01-27,2019-02-02,CROCODILE BRIDGE GATE,06:00,06:59
07:00 - 07:59,,544,512,32,2019-01-27,2019-02-02,CROCODILE BRIDGE GATE,07:00,07:59
08:00 - 08:59,,497,439,58,2019-01-27,2019-02-02,CROCODILE BRIDGE GATE,08:00,08:59
09:00 - 09:59,,459,413,46,2019-01-27,2019-02-02,CROCODILE BRIDGE GATE,09:00,09:59
10:00 - 10:59,,383,332,51,2019-01-27,2019-02-02,CROCODILE BRIDGE GATE,10:00,10:59
11:00 - 11:59,,284,232,52,2019-01-27,2019-02-02,CROCODILE BRIDGE GATE,11:00,11:59
12:00 - 12:59,,188,151,37,2019-01-27,2019-02-02,CROCODILE BRIDGE GATE,12:00,12:59
13:00 - 13:59,,164,119,45,2019-01-27,2019-02-02,CROCODILE BRIDGE GATE,13:00,13:59
14:00 - 14:59,,154,84,70,2019-01-27,2019-02-02,CROCODILE BRIDGE GATE,14:00,14:59
15:00 - 15:59,,125,95,30,2019-01-27,2019-02-02,CROCODILE BRIDGE GATE,15:00,15:59
16:00 - 16:59,,126,67,59,2019-01-27,2019-02-02,CROCODILE BRIDGE GATE,16:00,16:59
17:00 - 17:59,,26,11,15,2019-01-27,2019-02-02,CROCODILE BRIDGE GATE,17:00,17:59
18:00 - 18:59,,17,0,17,2019-01-27,2019-02-02,CROCODILE BRIDGE GATE,18:00,18:59
08:00 - 08:59,,3,3,0,2019-01-27,2019-02-02,GIRIYONDO BORDER GATE,08:00,08:59
09:00 - 09:59,,11,11,0,2019-01-27,2019-02-02,GIRIYONDO BORDER GATE,09:00,09:59
10:00 - 10:59,,20,20,0,2019-01-27,2019-02-02,GIRIYONDO BORDER GATE,10:00,10:59
11:00 - 11:59,,10,10,0,2019-01-27,2019-02-02,GIRIYONDO BORDER GATE,11:00,11:59
12:00 - 12:59,,9,9,0,2019-01-27,2019-02-02,GIRIYONDO BORDER GATE,12:00,12:59
13:00 - 13:59,,11,5,6,2019-01-27,2019-02-02,GIRIYONDO BORDER GATE,13:00,13:59
14:00 - 14:59,,13,11,2,2019-01-27,2019-02-02,GIRIYONDO BORDER GATE,14:00,14:59
15:00 - 15:59,,5,5,0,2019-01-27,2019-02-02,GIRIYONDO BORDER GATE,15:00,15:59
05:00 - 05:59,,314,314,0,2019-01-27,2019-02-02,KRUGER GATE,05:00,05:59
06:00 - 06:59,,422,411,11,2019-01-27,2019-02-02,KRUGER GATE,06:00,06:59
07:00 - 07:59,,339,332,7,2019-01-27,2019-02-02,KRUGER GATE,07:00,07:59
08:00 - 08:59,,300,279,21,2019-01-27,2019-02-02,KRUGER GATE,08:00,08:59
09:00 - 09:59,,374,311,63,2019-01-27,2019-02-02,KRUGER GATE,09:00,09:59
10:00 - 10:59,,332,300,32,2019-01-27,2019-02-02,KRUGER GATE,10:00,10:59
11:00 - 11:59,,306,253,53,2019-01-27,2019-02-02,KRUGER GATE,11:00,11:59
12:00 - 12:59,,265,225,40,2019-01-27,2019-02-02,KRUGER GATE,12:00,12:59
13:00 - 13:59,,216,166,50,2019-01-27,2019-02-02,KRUGER GATE,13:00,13:59
14:00 - 14:59,,182,132,50,2019-01-27,2019-02-02,KRUGER GATE,14:00,14:59
15:00 - 15:59,,184,94,90,2019-01-27,2019-02-02,KRUGER GATE,15:00,15:59
16:00 - 16:59,,139,65,74,2019-01-27,2019-02-02,KRUGER GATE,16:00,16:59
17:00 - 17:59,,52,20,32,2019-01-27,2019-02-02,KRUGER GATE,17:00,17:59
18:00 - 18:59,,26,22,4,2019-01-27,2019-02-02,KRUGER GATE,18:00,18:59
05:00 - 05:59,,430,176,254,2019-01-27,2019-02-02,MALELANE GATE,05:00,05:59
06:00 - 06:59,,335,222,113,2019-01-27,2019-02-02,MALELANE GATE,06:00,06:59
07:00 - 07:59,,415,217,198,2019-01-27,2019-02-02,MALELANE GATE,07:00,07:59
08:00 - 08:59,,331,247,84,2019-01-27,2019-02-02,MALELANE GATE,08:00,08:59
09:00 - 09:59,,373,267,106,2019-01-27,2019-02-02,MALELANE GATE,09:00,09:59
10:00 - 10:59,,327,208,119,2019-01-27,2019-02-02,MALELANE GATE,10:00,10:59
11:00 - 11:59,,288,138,150,2019-01-27,2019-02-02,MALELANE GATE,11:00,11:59
12:00 - 12:59,,358,197,161,2019-01-27,2019-02-02,MALELANE GATE,12:00,12:59
13:00 - 13:59,,226,113,113,2019-01-27,2019-02-02,MALELANE GATE,13:00,13:59
14:00 - 14:59,,206,74,132,2019-01-27,2019-02-02,MALELANE GATE,14:00,14:59
15:00 - 15:59,,183,78,105,2019-01-27,2019-02-02,MALELANE GATE,15:00,15:59
16:00 - 16:59,,119,30,89,2019-01-27,2019-02-02,MALELANE GATE,16:00,16:59
17:00 - 17:59,,63,0,63,2019-01-27,2019-02-02,MALELANE GATE,17:00,17:59
18:00 - 18:59,,9,0,9,2019-01-27,2019-02-02,MALELANE GATE,18:00,18:59
05:00 - 05:59,,1166,1160,6,2019-01-27,2019-02-02,NUMBI GATE,05:00,05:59
06:00 - 06:59,,493,454,39,2019-01-27,2019-02-02,NUMBI GATE,06:00,06:59
07:00 - 07:59,,225,211,14,2019-01-27,2019-02-02,NUMBI GATE,07:00,07:59
08:00 - 08:59,,222,212,10,2019-01-27,2019-02-02,NUMBI GATE,08:00,08:59
09:00 - 09:59,,164,147,17,2019-01-27,2019-02-02,NUMBI GATE,09:00,09:59
10:00 - 10:59,,154,142,12,2019-01-27,2019-02-02,NUMBI GATE,10:00,10:59
11:00 - 11:59,,136,93,43,2019-01-27,2019-02-02,NUMBI GATE,11:00,11:59
12:00 - 12:59,,160,74,86,2019-01-27,2019-02-02,NUMBI GATE,12:00,12:59
13:00 - 13:59,,82,33,49,2019-01-27,2019-02-02,NUMBI GATE,13:00,13:59
14:00 - 14:59,,114,77,37,2019-01-27,2019-02-02,NUMBI GATE,14:00,14:59
15:00 - 15:59,,102,31,71,2019-01-27,2019-02-02,NUMBI GATE,15:00,15:59
16:00 - 16:59,,70,20,50,2019-01-27,2019-02-02,NUMBI GATE,16:00,16:59
17:00 - 17:59,,37,3,34,2019-01-27,2019-02-02,NUMBI GATE,17:00,17:59
18:00 - 18:59,,9,0,9,2019-01-27,2019-02-02,NUMBI GATE,18:00,18:59
05:00 - 05:59,,82,56,26,2019-01-27,2019-02-02,ORPEN GATE,05:00,05:59
06:00 - 06:59,,372,353,19,2019-01-27,2019-02-02,ORPEN GATE,06:00,06:59
07:00 - 07:59,,320,284,36,2019-01-27,2019-02-02,ORPEN GATE,07:00,07:59
08:00 - 08:59,,180,152,28,2019-01-27,2019-02-02,ORPEN GATE,08:00,08:59
