hour,date,total,day,overnight,start_date,end_date,camp,start_time,end_time
10:00 - 10:59,,867,755,112,2018-08-05,2018-08-11,CROCODILE BRIDGE GATE,10:00,10:59
12:00 - 12:59,,524,324,200,2018-08-05,2018-08-11,CROCODILE BRIDGE GATE,12:00,12:59
05:00 - 05:59,,440,436,4,2018-08-05,2018-08-11,CROCODILE BRIDGE GATE,05:00,05:59
06:00 - 06:59,,2217,2031,186,2018-08-05,2018-08-11,CROCODILE BRIDGE GATE,06:00,06:59
07:00 - 07:59,,1707,1545,162,2018-08-05,2018-08-11,CROCODILE BRIDGE GATE,07:00,07:59
08:00 - 08:59,,1282,1161,121,2018-08-05,2018-08-11,CROCODILE BRIDGE GATE,08:00,08:59
09:00 - 09:59,,1315,1132,183,2018-08-05,2018-08-11,CROCODILE BRIDGE GATE,09:00,09:59
11:00 - 11:59,,819,730,89,2018-08-05,2018-08-11,CROCODILE BRIDGE GATE,11:00,11:59
13:00 - 13:59,,304,218,86,2018-08-05,2018-08-11,CROCODILE BRIDGE GATE,13:00,13:59
14:00 - 14:59,,647,572,75,2018-08-05,2018-08-11,CROCODILE BRIDGE GATE,14:00,14:59
15:00 - 15:59,,323,266,57,2018-08-05,2018-08-11,CROCODILE BRIDGE GATE,15:00,15:59
16:00 - 16:59,,112,68,44,2018-08-05,2018-08-11,CROCODILE BRIDGE GATE,16:00,16:59
17:00 - 17:59,,56,8,48,2018-08-05,2018-08-11,CROCODILE BRIDGE GATE,17:00,17:59
18:00 - 18:59,,1,0,1,2018-08-05,2018-08-11,CROCODILE BRIDGE GATE,18:00,18:59
08:00 - 08:59,,10,10,0,2018-08-05,2018-08-11,GIRIYONDO BORDER GATE,08:00,08:59
09:00 - 09:59,,13,11,2,2018-08-05,2018-08-11,GIRIYONDO BORDER GATE,09:00,09:59
10:00 - 10:59,,25,23,2,2018-08-05,2018-08-11,GIRIYONDO BORDER GATE,10:00,10:59
11:00 - 11:59,,13,5,8,2018-08-05,2018-08-11,GIRIYONDO BORDER GATE,11:00,11:59
12:00 - 12:59,,9,9,0,2018-08-05,2018-08-11,GIRIYONDO BORDER GATE,12:00,12:59
13:00 - 13:59,,75,67,8,2018-08-05,2018-08-11,GIRIYONDO BORDER GATE,13:00,13:59
14:00 - 14:59,,9,7,2,2018-08-05,2018-08-11,GIRIYONDO BORDER GATE,14:00,14:59
05:00 - 05:59,,133,133,0,2018-08-05,2018-08-11,KRUGER GATE,05:00,05:59
06:00 - 06:59,,1087,1037,50,2018-08-05,2018-08-11,KRUGER GATE,06:00,06:59
07:00 - 07:59,,730,697,33,2018-08-05,2018-08-11,KRUGER GATE,07:00,07:59
08:00 - 08:59,,887,856,31,2018-08-05,2018-08-11,KRUGER GATE,08:00,08:59
09:00 - 09:59,,942,901,41,2018-08-05,2018-08-11,KRUGER GATE,09:00,09:59
10:00 - 10:59,,795,693,102,2018-08-05,2018-08-11,KRUGER GATE,10:00,10:59
11:00 - 11:59,,641,527,114,2018-08-05,2018-08-11,KRUGER GATE,11:00,11:59
12:00 - 12:59,,542,473,69,2018-08-05,2018-08-11,KRUGER GATE,12:00,12:59
13:00 - 13:59,,471,385,86,2018-08-05,2018-08-11,KRUGER GATE,13:00,13:59
14:00 - 14:59,,450,304,146,2018-08-05,2018-08-11,KRUGER GATE,14:00,14:59
15:00 - 15:59,,393,230,163,2018-08-05,2018-08-11,KRUGER GATE,15:00,15:59
16:00 - 16:59,,153,93,60,2018-08-05,2018-08-11,KRUGER GATE,16:00,16:59
17:00 - 17:59,,56,38,18,2018-08-05,2018-08-11,KRUGER GATE,17:00,17:59
05:00 - 05:59,,466,84,382,2018-08-05,2018-08-11,MALELANE GATE,05:00,05:59
06:00 - 06:59,,1108,769,339,2018-08-05,2018-08-11,MALELANE GATE,06:00,06:59
07:00 - 07:59,,882,686,196,2018-08-05,2018-08-11,MALELANE GATE,07:00,07:59
08:00 - 08:59,,839,687,152,2018-08-05,2018-08-11,MALELANE GATE,08:00,08:59
09:00 - 09:59,,883,628,255,2018-08-05,2018-08-11,MALELANE GATE,09:00,09:59
10:00 - 10:59,,626,426,200,2018-08-05,2018-08-11,MALELANE GATE,10:00,10:59
11:00 - 11:59,,446,249,197,2018-08-05,2018-08-11,MALELANE GATE,11:00,11:59
12:00 - 12:59,,544,277,267,2018-08-05,2018-08-11,MALELANE GATE,12:00,12:59
13:00 - 13:59,,457,174,283,2018-08-05,2018-08-11,MALELANE GATE,13:00,13:59
14:00 - 14:59,,407,202,205,2018-08-05,2018-08-11,MALELANE GATE,14:00,14:59
15:00 - 15:59,,376,152,224,2018-08-05,2018-08-11,MALELANE GATE,15:00,15:59
16:00 - 16:59,,176,82,94,2018-08-05,2018-08-11,MALELANE GATE,16:00,16:59
17:00 - 17:59,,59,8,51,2018-08-05,2018-08-11,MALELANE GATE,17:00,17:59
18:00 - 18:59,,316,209,107,2018-08-05,2018-08-11,MALELANE GATE,18:00,18:59
19:00 - 19:59,,132,53,79,2018-08-05,2018-08-11,MALELANE GATE,19:00,19:59
05:00 - 05:59,,1065,1065,0,2018-08-05,2018-08-11,NUMBI GATE,05:00,05:59
06:00 - 06:59,,1315,1262,53,2018-08-05,2018-08-11,NUMBI GATE,06:00,06:59
07:00 - 07:59,,694,668,26,2018-08-05,2018-08-11,NUMBI GATE,07:00,07:59
08:00 - 08:59,,525,502,23,2018-08-05,2018-08-11,NUMBI GATE,08:00,08:59
09:00 - 09:59,,633,601,32,2018-08-05,2018-08-11,NUMBI GATE,09:00,09:59
10:00 - 10:59,,451,407,44,2018-08-05,2018-08-11,NUMBI GATE,10:00,10:59
11:00 - 11:59,,298,218,80,2018-08-05,2018-08-11,NUMBI GATE,11:00,11:59
12:00 - 12:59,,219,170,49,2018-08-05,2018-08-11,NUMBI GATE,12:00,12:59
13:00 - 13:59,,380,285,95,2018-08-05,2018-08-11,NUMBI GATE,13:00,13:59
14:00 - 14:59,,238,155,83,2018-08-05,2018-08-11,NUMBI GATE,14:00,14:59
15:00 - 15:59,,119,57,62,2018-08-05,2018-08-11,NUMBI GATE,15:00,15:59
16:00 - 16:59,,87,36,51,2018-08-05,2018-08-11,NUMBI GATE,16:00,16:59
17:00 - 17:59,,30,2,28,2018-08-05,2018-08-11,NUMBI GATE,17:00,17:59
18:00 - 18:59,,5,0,5,2018-08-05,2018-08-11,NUMBI GATE,18:00,18:59
06:00 - 06:59,,654,584,70,2018-08-05,2018-08-11,ORPEN GATE,06:00,06:59
07:00 - 07:59,,662,618,44,2018-08-05,2018-08-11,ORPEN GATE,07:00,07:59
08:00 - 08:59,,662,613,49,2018-08-05,2018-08-11,ORPEN GATE,08:00,08:59
09:00 - 09:59,,515,404,111,2018-08-05,2018-08-11,ORPEN GATE,09:00,09:59
10:00 - 10:59,,356,247,109,2018-08-05,2018-08-11,ORPEN GATE,10:00,10:59
11:00 - 11:59,,330,250,80,2018-08-05,2018-08-11,ORPEN GATE,11:00,11:59
12:00 - 12:59,,241,157,84,2018-08-05,2018-08-11,ORPEN GATE,12:00,12:59
13:00 - 13:59,,204,106,98,2018-08-05,2018-08-11,ORPEN GATE,13:00,13:59
14:00 - 14:59,,308,119,189,2018-08-05,2018-08-11,ORPEN GATE,14:00,14:59
15:00 - 15:59,,336,179,157,2018-08-05,2018-08-11,ORPEN GATE,15:00,15:59
16:00 - 16:59,,342,304,38,2018-08-05,2018-08-11,ORPEN GATE,16:00,16:59
17:00 - 17:59,,257,240,17,2018-08-05,2018-08-11,ORPEN GATE,17:00,17:59
06:00 - 06:59,,70,60,10,2018-08-05,2018-08-11,PAFURI GATE,06:00,06:59
07:00 - 07:59,,83,68,15,2018-08-05,2018-08-11,PAFURI GATE,07:00,07:59
08:00 - 08:59,,101,51,50,2018-08-05,2018-08-11,PAFURI GATE,08:00,08:59
09:00 - 09:59,,84,50,34,2018-08-05,2018-08-11,PAFURI GATE,09:00,09:59
10:00 - 10:59,,71,51,20,2018-08-05,2018-08-11,PAFURI GATE,10:00,10:59
11:00 - 11:59,,48,32,16,2018-08-05,2018-08-11,PAFURI GATE,11:00,11:59
12:00 - 12:59,,62,54,8,2018-08-05,2018-08-11,PAFURI GATE,12:00,12:59
13:00 - 13:59,,27,19,8,2018-08-05,2018-08-11,PAFURI GATE,13:00,13:59
14:00 - 14:59,,54,36,18,2018-08-05,2018-08-11,PAFURI GATE,14:00,14:59
15:00 - 15:59,,13,13,0,2018-08-05,2018-08-11,PAFURI GATE,15:00,15:59
16:00 - 16:59,,34,21,13,2018-08-05,2018-08-11,PAFURI GATE,16:00,16:59
17:00 - 17:59,,13,13,0,2018-08-05,2018-08-11,PAFURI GATE,17:00,17:59
05:00 - 05:59,,485,485,0,2018-08-05,2018-08-11,PHABENI GATE,05:00,05:59
06:00 - 06:59,,1940,1858,82,2018-08-05,2018-08-11,PHABENI GATE,06:00,06:59
07:00 - 07:59,,1598,1439,159,2018-08-05,2018-08-11,PHABENI GATE,07:00,07:59
08:00 - 08:59,,1198,1094,104,2018-08-05,2018-08-11,PHABENI GATE,08:00,08:59
09:00 - 09:59,,1016,853,163,2018-08-05,2018-08-11,PHABENI GATE,09:00,09:59
10:00 - 10:59,,815,643,172,2018-08-05,2018-08-11,PHABENI GATE,10:00,10:59
11:00 - 11:59,,481,361,120,2018-08-05,2018-08-11,PHABENI GATE,11:00,11:59
12:00 - 12:59,,292,199,93,2018-08-05,2018-08-11,PHABENI GATE,12:00,12:59
13:00 - 13:59,,182,105,77,2018-08-05,2018-08-11,PHABENI GATE,13:00,13:59
14:00 - 14:59,,210,138,72,2018-08-05,2018-08-11,PHABENI GATE,14:00,14:59
15:00 - 15:59,,109,92,17,2018-08-05,2018-08-11,PHABENI GATE,15:00,15:59
16:00 - 16:59,,98,78,20,2018-08-05,2018-08-11,PHABENI GATE,16:00,16:59
17:00 - 17:59,,42,25,17,2018-08-05,2018-08-11,PHABENI GATE,17:00,17:59
05:00 - 05:59,,107,107,0,2018-08-05,2018-08-11,PHALABORWA GATE,05:00,05:59
06:00 - 06:59,,1128,899,229,2018-08-05,2018-08-11,PHALABORWA GATE,06:00,06:59
07:00 - 07:59,,790,666,124,2018-08-05,2018-08-11,PHALABORWA GATE,07:00,07:59
08:00 - 08:59,,937,784,153,2018-08-05,2018-08-11,PHALABORWA GATE,08:00,08:59
09:00 - 09:59,,1163,966,197,2018-08-05,2018-08-11,PHALABORWA GATE,09:00,09:59
10:00 - 10:59,,816,623,193,2018-08-05,2018-08-11,PHALABORWA GATE,10:00,10:59
