hour,date,total,day,overnight,start_date,end_date,camp,start_time,end_time
07:00 - 07:59,,400,372,28,2020-01-19,2020-01-25,CROCODILE BRIDGE GATE,07:00,07:59
05:00 - 05:59,,930,845,85,2020-01-19,2020-01-25,CROCODILE BRIDGE GATE,05:00,05:59
06:00 - 06:59,,894,814,80,2020-01-19,2020-01-25,CROCODILE BRIDGE GATE,06:00,06:59
08:00 - 08:59,,418,362,56,2020-01-19,2020-01-25,CROCODILE BRIDGE GATE,08:00,08:59
09:00 - 09:59,,383,326,57,2020-01-19,2020-01-25,CROCODILE BRIDGE GATE,09:00,09:59
10:00 - 10:59,,409,331,78,2020-01-19,2020-01-25,CROCODILE BRIDGE GATE,10:00,10:59
11:00 - 11:59,,280,218,62,2020-01-19,2020-01-25,CROCODILE BRIDGE GATE,11:00,11:59
12:00 - 12:59,,232,174,58,2020-01-19,2020-01-25,CROCODILE BRIDGE GATE,12:00,12:59
13:00 - 13:59,,130,91,39,2020-01-19,2020-01-25,CROCODILE BRIDGE GATE,13:00,13:59
14:00 - 14:59,,187,99,88,2020-01-19,2020-01-25,CROCODILE BRIDGE GATE,14:00,14:59
15:00 - 15:59,,186,135,51,2020-01-19,2020-01-25,CROCODILE BRIDGE GATE,15:00,15:59
16:00 - 16:59,,120,58,62,2020-01-19,2020-01-25,CROCODILE BRIDGE GATE,16:00,16:59
17:00 - 17:59,,20,2,18,2020-01-19,2020-01-25,CROCODILE BRIDGE GATE,17:00,17:59
18:00 - 18:59,,21,8,13,2020-01-19,2020-01-25,CROCODILE BRIDGE GATE,18:00,18:59
08:00 - 08:59,,13,13,0,2020-01-19,2020-01-25,GIRIYONDO BORDER GATE,08:00,08:59
09:00 - 09:59,,10,10,0,2020-01-19,2020-01-25,GIRIYONDO BORDER GATE,09:00,09:59
10:00 - 10:59,,11,5,6,2020-01-19,2020-01-25,GIRIYONDO BORDER GATE,10:00,10:59
11:00 - 11:59,,9,7,2,2020-01-19,2020-01-25,GIRIYONDO BORDER GATE,11:00,11:59
12:00 - 12:59,,10,10,0,2020-01-19,2020-01-25,GIRIYONDO BORDER GATE,12:00,12:59
13:00 - 13:59,,4,4,0,2020-01-19,2020-01-25,GIRIYONDO BORDER GATE,13:00,13:59
14:00 - 14:59,,19,19,0,2020-01-19,2020-01-25,GIRIYONDO BORDER GATE,14:00,14:59
15:00 - 15:59,,2,0,2,2020-01-19,2020-01-25,GIRIYONDO BORDER GATE,15:00,15:59
05:00 - 05:59,,448,440,8,2020-01-19,2020-01-25,KRUGER GATE,05:00,05:59
