hour,date,total,day,overnight,start_date,end_date,camp,start_time,end_time
05:00 - 05:59,,386,383,3,2019-08-25,2019-08-31,CROCODILE BRIDGE GATE,05:00,05:59
06:00 - 06:59,,1748,1569,179,2019-08-25,2019-08-31,CROCODILE BRIDGE GATE,06:00,06:59
07:00 - 07:59,,1126,1035,91,2019-08-25,2019-08-31,CROCODILE BRIDGE GATE,07:00,07:59
08:00 - 08:59,,887,815,72,2019-08-25,2019-08-31,CROCODILE BRIDGE GATE,08:00,08:59
09:00 - 09:59,,752,688,64,2019-08-25,2019-08-31,CROCODILE BRIDGE GATE,09:00,09:59
10:00 - 10:59,,536,448,88,2019-08-25,2019-08-31,CROCODILE BRIDGE GATE,10:00,10:59
11:00 - 11:59,,359,263,96,2019-08-25,2019-08-31,CROCODILE BRIDGE GATE,11:00,11:59
12:00 - 12:59,,308,244,64,2019-08-25,2019-08-31,CROCODILE BRIDGE GATE,12:00,12:59
13:00 - 13:59,,196,136,60,2019-08-25,2019-08-31,CROCODILE BRIDGE GATE,13:00,13:59
14:00 - 14:59,,234,157,77,2019-08-25,2019-08-31,CROCODILE BRIDGE GATE,14:00,14:59
15:00 - 15:59,,232,180,52,2019-08-25,2019-08-31,CROCODILE BRIDGE GATE,15:00,15:59
16:00 - 16:59,,96,82,14,2019-08-25,2019-08-31,CROCODILE BRIDGE GATE,16:00,16:59
17:00 - 17:59,,20,5,15,2019-08-25,2019-08-31,CROCODILE BRIDGE GATE,17:00,17:59
18:00 - 18:59,,4,0,4,2019-08-25,2019-08-31,CROCODILE BRIDGE GATE,18:00,18:59
09:00 - 09:59,,34,26,8,2019-08-25,2019-08-31,GIRIYONDO BORDER GATE,09:00,09:59
10:00 - 10:59,,16,10,6,2019-08-25,2019-08-31,GIRIYONDO BORDER GATE,10:00,10:59
11:00 - 11:59,,40,28,12,2019-08-25,2019-08-31,GIRIYONDO BORDER GATE,11:00,11:59
12:00 - 12:59,,17,13,4,2019-08-25,2019-08-31,GIRIYONDO BORDER GATE,12:00,12:59
13:00 - 13:59,,31,31,0,2019-08-25,2019-08-31,GIRIYONDO BORDER GATE,13:00,13:59
14:00 - 14:59,,22,22,0,2019-08-25,2019-08-31,GIRIYONDO BORDER GATE,14:00,14:59
05:00 - 05:59,,252,252,0,2019-08-25,2019-08-31,KRUGER GATE,05:00,05:59
06:00 - 06:59,,823,796,27,2019-08-25,2019-08-31,KRUGER GATE,06:00,06:59
07:00 - 07:59,,484,459,25,2019-08-25,2019-08-31,KRUGER GATE,07:00,07:59
08:00 - 08:59,,776,755,21,2019-08-25,2019-08-31,KRUGER GATE,08:00,08:59
09:00 - 09:59,,447,393,54,2019-08-25,2019-08-31,KRUGER GATE,09:00,09:59
10:00 - 10:59,,807,715,92,2019-08-25,2019-08-31,KRUGER GATE,10:00,10:59
11:00 - 11:59,,480,415,65,2019-08-25,2019-08-31,KRUGER GATE,11:00,11:59
12:00 - 12:59,,351,309,42,2019-08-25,2019-08-31,KRUGER GATE,12:00,12:59
13:00 - 13:59,,378,321,57,2019-08-25,2019-08-31,KRUGER GATE,13:00,13:59
14:00 - 14:59,,245,180,65,2019-08-25,2019-08-31,KRUGER GATE,14:00,14:59
15:00 - 15:59,,255,150,105,2019-08-25,2019-08-31,KRUGER GATE,15:00,15:59
16:00 - 16:59,,110,75,35,2019-08-25,2019-08-31,KRUGER GATE,16:00,16:59
17:00 - 17:59,,80,36,44,2019-08-25,2019-08-31,KRUGER GATE,17:00,17:59
18:00 - 18:59,,4,0,4,2019-08-25,2019-08-31,KRUGER GATE,18:00,18:59
05:00 - 05:59,,204,103,101,2019-08-25,2019-08-31,MALELANE GATE,05:00,05:59
06:00 - 06:59,,817,493,324,2019-08-25,2019-08-31,MALELANE GATE,06:00,06:59
07:00 - 07:59,,455,304,151,2019-08-25,2019-08-31,MALELANE GATE,07:00,07:59
08:00 - 08:59,,455,329,126,2019-08-25,2019-08-31,MALELANE GATE,08:00,08:59
09:00 - 09:59,,863,712,151,2019-08-25,2019-08-31,MALELANE GATE,09:00,09:59
10:00 - 10:59,,726,584,142,2019-08-25,2019-08-31,MALELANE GATE,10:00,10:59
11:00 - 11:59,,731,433,298,2019-08-25,2019-08-31,MALELANE GATE,11:00,11:59
12:00 - 12:59,,545,360,185,2019-08-25,2019-08-31,MALELANE GATE,12:00,12:59
13:00 - 13:59,,355,165,190,2019-08-25,2019-08-31,MALELANE GATE,13:00,13:59
14:00 - 14:59,,376,181,195,2019-08-25,2019-08-31,MALELANE GATE,14:00,14:59
15:00 - 15:59,,237,81,156,2019-08-25,2019-08-31,MALELANE GATE,15:00,15:59
16:00 - 16:59,,155,44,111,2019-08-25,2019-08-31,MALELANE GATE,16:00,16:59
17:00 - 17:59,,52,12,40,2019-08-25,2019-08-31,MALELANE GATE,17:00,17:59
05:00 - 05:59,,375,373,2,2019-08-25,2019-08-31,NUMBI GATE,05:00,05:59
06:00 - 06:59,,841,815,26,2019-08-25,2019-08-31,NUMBI GATE,06:00,06:59
07:00 - 07:59,,215,201,14,2019-08-25,2019-08-31,NUMBI GATE,07:00,07:59
08:00 - 08:59,,320,312,8,2019-08-25,2019-08-31,NUMBI GATE,08:00,08:59
09:00 - 09:59,,218,192,26,2019-08-25,2019-08-31,NUMBI GATE,09:00,09:59
10:00 - 10:59,,239,208,31,2019-08-25,2019-08-31,NUMBI GATE,10:00,10:59
11:00 - 11:59,,136,70,66,2019-08-25,2019-08-31,NUMBI GATE,11:00,11:59
12:00 - 12:59,,113,69,44,2019-08-25,2019-08-31,NUMBI GATE,12:00,12:59
13:00 - 13:59,,187,82,105,2019-08-25,2019-08-31,NUMBI GATE,13:00,13:59
14:00 - 14:59,,69,34,35,2019-08-25,2019-08-31,NUMBI GATE,14:00,14:59
15:00 - 15:59,,156,63,93,2019-08-25,2019-08-31,NUMBI GATE,15:00,15:59
16:00 - 16:59,,56,22,34,2019-08-25,2019-08-31,NUMBI GATE,16:00,16:59
17:00 - 17:59,,54,5,49,2019-08-25,2019-08-31,NUMBI GATE,17:00,17:59
18:00 - 18:59,,4,0,4,2019-08-25,2019-08-31,NUMBI GATE,18:00,18:59
06:00 - 06:59,,539,493,46,2019-08-25,2019-08-31,ORPEN GATE,06:00,06:59
07:00 - 07:59,,506,463,43,2019-08-25,2019-08-31,ORPEN GATE,07:00,07:59
08:00 - 08:59,,440,373,67,2019-08-25,2019-08-31,ORPEN GATE,08:00,08:59
09:00 - 09:59,,936,877,59,2019-08-25,2019-08-31,ORPEN GATE,09:00,09:59
10:00 - 10:59,,820,740,80,2019-08-25,2019-08-31,ORPEN GATE,10:00,10:59
11:00 - 11:59,,359,267,92,2019-08-25,2019-08-31,ORPEN GATE,11:00,11:59
12:00 - 12:59,,300,160,140,2019-08-25,2019-08-31,ORPEN GATE,12:00,12:59
13:00 - 13:59,,421,296,125,2019-08-25,2019-08-31,ORPEN GATE,13:00,13:59
14:00 - 14:59,,139,45,94,2019-08-25,2019-08-31,ORPEN GATE,14:00,14:59
15:00 - 15:59,,61,14,47,2019-08-25,2019-08-31,ORPEN GATE,15:00,15:59
16:00 - 16:59,,43,8,35,2019-08-25,2019-08-31,ORPEN GATE,16:00,16:59
17:00 - 17:59,,17,0,17,2019-08-25,2019-08-31,ORPEN GATE,17:00,17:59
06:00 - 06:59,,106,91,15,2019-08-25,2019-08-31,PAFURI GATE,06:00,06:59
07:00 - 07:59,,49,42,7,2019-08-25,2019-08-31,PAFURI GATE,07:00,07:59
08:00 - 08:59,,45,21,24,2019-08-25,2019-08-31,PAFURI GATE,08:00,08:59
