hour,date,total,day,overnight,start_date,end_date,camp,start_time,end_time
07:00 - 07:59,,7,7,0,2020-03-29,2020-04-04,KRUGER GATE,07:00,07:59
08:00 - 08:59,,3,3,0,2020-03-29,2020-04-04,KRUGER GATE,08:00,08:59
09:00 - 09:59,,7,7,0,2020-03-29,2020-04-04,KRUGER GATE,09:00,09:59
10:00 - 10:59,,8,8,0,2020-03-29,2020-04-04,KRUGER GATE,10:00,10:59
11:00 - 11:59,,16,16,0,2020-03-29,2020-04-04,KRUGER GATE,11:00,11:59
12:00 - 12:59,,18,18,0,2020-03-29,2020-04-04,KRUGER GATE,12:00,12:59
13:00 - 13:59,,14,14,0,2020-03-29,2020-04-04,KRUGER GATE,13:00,13:59
14:00 - 14:59,,9,9,0,2020-03-29,2020-04-04,KRUGER GATE,14:00,14:59
15:00 - 15:59,,2,2,0,2020-03-29,2020-04-04,KRUGER GATE,15:00,15:59
