hour,date,total,day,overnight,start_date,end_date,camp,start_time,end_time
13:00 - 13:59,,234,161,73,2019-06-30,2019-07-06,CROCODILE BRIDGE GATE,13:00,13:59
14:00 - 14:59,,633,523,110,2019-06-30,2019-07-06,CROCODILE BRIDGE GATE,14:00,14:59
16:00 - 16:59,,108,79,29,2019-06-30,2019-07-06,CROCODILE BRIDGE GATE,16:00,16:59
05:00 - 05:59,,299,299,0,2019-06-30,2019-07-06,CROCODILE BRIDGE GATE,05:00,05:59
06:00 - 06:59,,2582,2190,392,2019-06-30,2019-07-06,CROCODILE BRIDGE GATE,06:00,06:59
07:00 - 07:59,,2292,2117,175,2019-06-30,2019-07-06,CROCODILE BRIDGE GATE,07:00,07:59
08:00 - 08:59,,2099,1942,157,2019-06-30,2019-07-06,CROCODILE BRIDGE GATE,08:00,08:59
09:00 - 09:59,,1836,1699,137,2019-06-30,2019-07-06,CROCODILE BRIDGE GATE,09:00,09:59
10:00 - 10:59,,621,535,86,2019-06-30,2019-07-06,CROCODILE BRIDGE GATE,10:00,10:59
11:00 - 11:59,,372,235,137,2019-06-30,2019-07-06,CROCODILE BRIDGE GATE,11:00,11:59
12:00 - 12:59,,261,208,53,2019-06-30,2019-07-06,CROCODILE BRIDGE GATE,12:00,12:59
15:00 - 15:59,,259,181,78,2019-06-30,2019-07-06,CROCODILE BRIDGE GATE,15:00,15:59
17:00 - 17:59,,7,0,7,2019-06-30,2019-07-06,CROCODILE BRIDGE GATE,17:00,17:59
08:00 - 08:59,,14,10,4,2019-06-30,2019-07-06,GIRIYONDO BORDER GATE,08:00,08:59
09:00 - 09:59,,21,17,4,2019-06-30,2019-07-06,GIRIYONDO BORDER GATE,09:00,09:59
10:00 - 10:59,,38,28,10,2019-06-30,2019-07-06,GIRIYONDO BORDER GATE,10:00,10:59
11:00 - 11:59,,9,9,0,2019-06-30,2019-07-06,GIRIYONDO BORDER GATE,11:00,11:59
12:00 - 12:59,,48,44,4,2019-06-30,2019-07-06,GIRIYONDO BORDER GATE,12:00,12:59
13:00 - 13:59,,54,46,8,2019-06-30,2019-07-06,GIRIYONDO BORDER GATE,13:00,13:59
14:00 - 14:59,,26,26,0,2019-06-30,2019-07-06,GIRIYONDO BORDER GATE,14:00,14:59
15:00 - 15:59,,15,5,10,2019-06-30,2019-07-06,GIRIYONDO BORDER GATE,15:00,15:59
05:00 - 05:59,,166,166,0,2019-06-30,2019-07-06,KRUGER GATE,05:00,05:59
06:00 - 06:59,,1185,1157,28,2019-06-30,2019-07-06,KRUGER GATE,06:00,06:59
07:00 - 07:59,,761,727,34,2019-06-30,2019-07-06,KRUGER GATE,07:00,07:59
08:00 - 08:59,,709,679,30,2019-06-30,2019-07-06,KRUGER GATE,08:00,08:59
09:00 - 09:59,,824,776,48,2019-06-30,2019-07-06,KRUGER GATE,09:00,09:59
10:00 - 10:59,,711,623,88,2019-06-30,2019-07-06,KRUGER GATE,10:00,10:59
11:00 - 11:59,,593,505,88,2019-06-30,2019-07-06,KRUGER GATE,11:00,11:59
12:00 - 12:59,,546,489,57,2019-06-30,2019-07-06,KRUGER GATE,12:00,12:59
13:00 - 13:59,,488,363,125,2019-06-30,2019-07-06,KRUGER GATE,13:00,13:59
14:00 - 14:59,,303,236,67,2019-06-30,2019-07-06,KRUGER GATE,14:00,14:59
15:00 - 15:59,,289,255,34,2019-06-30,2019-07-06,KRUGER GATE,15:00,15:59
16:00 - 16:59,,112,78,34,2019-06-30,2019-07-06,KRUGER GATE,16:00,16:59
17:00 - 17:59,,46,18,28,2019-06-30,2019-07-06,KRUGER GATE,17:00,17:59
05:00 - 05:59,,210,79,131,2019-06-30,2019-07-06,MALELANE GATE,05:00,05:59
06:00 - 06:59,,1464,1158,306,2019-06-30,2019-07-06,MALELANE GATE,06:00,06:59
07:00 - 07:59,,902,769,133,2019-06-30,2019-07-06,MALELANE GATE,07:00,07:59
08:00 - 08:59,,957,809,148,2019-06-30,2019-07-06,MALELANE GATE,08:00,08:59
09:00 - 09:59,,794,653,141,2019-06-30,2019-07-06,MALELANE GATE,09:00,09:59
10:00 - 10:59,,775,578,197,2019-06-30,2019-07-06,MALELANE GATE,10:00,10:59
11:00 - 11:59,,770,526,244,2019-06-30,2019-07-06,MALELANE GATE,11:00,11:59
12:00 - 12:59,,573,319,254,2019-06-30,2019-07-06,MALELANE GATE,12:00,12:59
13:00 - 13:59,,455,258,197,2019-06-30,2019-07-06,MALELANE GATE,13:00,13:59
14:00 - 14:59,,335,123,212,2019-06-30,2019-07-06,MALELANE GATE,14:00,14:59
15:00 - 15:59,,209,93,116,2019-06-30,2019-07-06,MALELANE GATE,15:00,15:59
16:00 - 16:59,,83,15,68,2019-06-30,2019-07-06,MALELANE GATE,16:00,16:59
17:00 - 17:59,,29,0,29,2019-06-30,2019-07-06,MALELANE GATE,17:00,17:59
05:00 - 05:59,,248,248,0,2019-06-30,2019-07-06,NUMBI GATE,05:00,05:59
06:00 - 06:59,,880,859,21,2019-06-30,2019-07-06,NUMBI GATE,06:00,06:59
07:00 - 07:59,,330,291,39,2019-06-30,2019-07-06,NUMBI GATE,07:00,07:59
08:00 - 08:59,,288,276,12,2019-06-30,2019-07-06,NUMBI GATE,08:00,08:59
09:00 - 09:59,,160,136,24,2019-06-30,2019-07-06,NUMBI GATE,09:00,09:59
10:00 - 10:59,,203,157,46,2019-06-30,2019-07-06,NUMBI GATE,10:00,10:59
11:00 - 11:59,,288,231,57,2019-06-30,2019-07-06,NUMBI GATE,11:00,11:59
12:00 - 12:59,,170,123,47,2019-06-30,2019-07-06,NUMBI GATE,12:00,12:59
13:00 - 13:59,,244,157,87,2019-06-30,2019-07-06,NUMBI GATE,13:00,13:59
14:00 - 14:59,,113,65,48,2019-06-30,2019-07-06,NUMBI GATE,14:00,14:59
15:00 - 15:59,,65,22,43,2019-06-30,2019-07-06,NUMBI GATE,15:00,15:59
16:00 - 16:59,,44,10,34,2019-06-30,2019-07-06,NUMBI GATE,16:00,16:59
17:00 - 17:59,,21,9,12,2019-06-30,2019-07-06,NUMBI GATE,17:00,17:59
06:00 - 06:59,,734,673,61,2019-06-30,2019-07-06,ORPEN GATE,06:00,06:59
07:00 - 07:59,,637,537,100,2019-06-30,2019-07-06,ORPEN GATE,07:00,07:59
08:00 - 08:59,,502,405,97,2019-06-30,2019-07-06,ORPEN GATE,08:00,08:59
09:00 - 09:59,,484,320,164,2019-06-30,2019-07-06,ORPEN GATE,09:00,09:59
10:00 - 10:59,,293,192,101,2019-06-30,2019-07-06,ORPEN GATE,10:00,10:59
11:00 - 11:59,,280,155,125,2019-06-30,2019-07-06,ORPEN GATE,11:00,11:59
12:00 - 12:59,,235,122,113,2019-06-30,2019-07-06,ORPEN GATE,12:00,12:59
13:00 - 13:59,,114,41,73,2019-06-30,2019-07-06,ORPEN GATE,13:00,13:59
14:00 - 14:59,,128,50,78,2019-06-30,2019-07-06,ORPEN GATE,14:00,14:59
15:00 - 15:59,,94,23,71,2019-06-30,2019-07-06,ORPEN GATE,15:00,15:59
16:00 - 16:59,,40,7,33,2019-06-30,2019-07-06,ORPEN GATE,16:00,16:59
17:00 - 17:59,,9,0,9,2019-06-30,2019-07-06,ORPEN GATE,17:00,17:59
06:00 - 06:59,,8,8,0,2019-06-30,2019-07-06,PAFURI GATE,06:00,06:59
07:00 - 07:59,,36,36,0,2019-06-30,2019-07-06,PAFURI GATE,07:00,07:59
08:00 - 08:59,,38,28,10,2019-06-30,2019-07-06,PAFURI GATE,08:00,08:59
09:00 - 09:59,,7,3,4,2019-06-30,2019-07-06,PAFURI GATE,09:00,09:59
10:00 - 10:59,,14,6,8,2019-06-30,2019-07-06,PAFURI GATE,10:00,10:59
