hour,date,total,day,overnight,start_date,end_date,camp,start_time,end_time
06:00 - 06:59,,1110,1026,84,2018-06-03,2018-06-09,CROCODILE BRIDGE GATE,06:00,06:59
07:00 - 07:59,,608,543,65,2018-06-03,2018-06-09,CROCODILE BRIDGE GATE,07:00,07:59
08:00 - 08:59,,645,573,72,2018-06-03,2018-06-09,CROCODILE BRIDGE GATE,08:00,08:59
09:00 - 09:59,,671,616,55,2018-06-03,2018-06-09,CROCODILE BRIDGE GATE,09:00,09:59
11:00 - 11:59,,284,216,68,2018-06-03,2018-06-09,CROCODILE BRIDGE GATE,11:00,11:59
05:00 - 05:59,,178,171,7,2018-06-03,2018-06-09,CROCODILE BRIDGE GATE,05:00,05:59
10:00 - 10:59,,457,387,70,2018-06-03,2018-06-09,CROCODILE BRIDGE GATE,10:00,10:59
12:00 - 12:59,,255,190,65,2018-06-03,2018-06-09,CROCODILE BRIDGE GATE,12:00,12:59
13:00 - 13:59,,222,152,70,2018-06-03,2018-06-09,CROCODILE BRIDGE GATE,13:00,13:59
14:00 - 14:59,,155,121,34,2018-06-03,2018-06-09,CROCODILE BRIDGE GATE,14:00,14:59
15:00 - 15:59,,120,78,42,2018-06-03,2018-06-09,CROCODILE BRIDGE GATE,15:00,15:59
16:00 - 16:59,,17,11,6,2018-06-03,2018-06-09,CROCODILE BRIDGE GATE,16:00,16:59
17:00 - 17:59,,20,0,20,2018-06-03,2018-06-09,CROCODILE BRIDGE GATE,17:00,17:59
08:00 - 08:59,,16,16,0,2018-06-03,2018-06-09,GIRIYONDO BORDER GATE,08:00,08:59
09:00 - 09:59,,7,7,0,2018-06-03,2018-06-09,GIRIYONDO BORDER GATE,09:00,09:59
10:00 - 10:59,,10,8,2,2018-06-03,2018-06-09,GIRIYONDO BORDER GATE,10:00,10:59
11:00 - 11:59,,10,0,10,2018-06-03,2018-06-09,GIRIYONDO BORDER GATE,11:00,11:59
12:00 - 12:59,,7,7,0,2018-06-03,2018-06-09,GIRIYONDO BORDER GATE,12:00,12:59
13:00 - 13:59,,17,15,2,2018-06-03,2018-06-09,GIRIYONDO BORDER GATE,13:00,13:59
14:00 - 14:59,,22,22,0,2018-06-03,2018-06-09,GIRIYONDO BORDER GATE,14:00,14:59
05:00 - 05:59,,109,109,0,2018-06-03,2018-06-09,KRUGER GATE,05:00,05:59
06:00 - 06:59,,520,508,12,2018-06-03,2018-06-09,KRUGER GATE,06:00,06:59
07:00 - 07:59,,278,265,13,2018-06-03,2018-06-09,KRUGER GATE,07:00,07:59
08:00 - 08:59,,374,349,25,2018-06-03,2018-06-09,KRUGER GATE,08:00,08:59
09:00 - 09:59,,433,395,38,2018-06-03,2018-06-09,KRUGER GATE,09:00,09:59
10:00 - 10:59,,644,598,46,2018-06-03,2018-06-09,KRUGER GATE,10:00,10:59
11:00 - 11:59,,306,277,29,2018-06-03,2018-06-09,KRUGER GATE,11:00,11:59
12:00 - 12:59,,259,218,41,2018-06-03,2018-06-09,KRUGER GATE,12:00,12:59
13:00 - 13:59,,214,168,46,2018-06-03,2018-06-09,KRUGER GATE,13:00,13:59
14:00 - 14:59,,223,164,59,2018-06-03,2018-06-09,KRUGER GATE,14:00,14:59
15:00 - 15:59,,158,112,46,2018-06-03,2018-06-09,KRUGER GATE,15:00,15:59
16:00 - 16:59,,150,41,109,2018-06-03,2018-06-09,KRUGER GATE,16:00,16:59
17:00 - 17:59,,39,33,6,2018-06-03,2018-06-09,KRUGER GATE,17:00,17:59
05:00 - 05:59,,245,34,211,2018-06-03,2018-06-09,MALELANE GATE,05:00,05:59
06:00 - 06:59,,411,253,158,2018-06-03,2018-06-09,MALELANE GATE,06:00,06:59
07:00 - 07:59,,266,186,80,2018-06-03,2018-06-09,MALELANE GATE,07:00,07:59
08:00 - 08:59,,290,175,115,2018-06-03,2018-06-09,MALELANE GATE,08:00,08:59
09:00 - 09:59,,313,206,107,2018-06-03,2018-06-09,MALELANE GATE,09:00,09:59
10:00 - 10:59,,300,203,97,2018-06-03,2018-06-09,MALELANE GATE,10:00,10:59
11:00 - 11:59,,381,187,194,2018-06-03,2018-06-09,MALELANE GATE,11:00,11:59
12:00 - 12:59,,365,163,202,2018-06-03,2018-06-09,MALELANE GATE,12:00,12:59
13:00 - 13:59,,275,89,186,2018-06-03,2018-06-09,MALELANE GATE,13:00,13:59
14:00 - 14:59,,205,53,152,2018-06-03,2018-06-09,MALELANE GATE,14:00,14:59
15:00 - 15:59,,194,54,140,2018-06-03,2018-06-09,MALELANE GATE,15:00,15:59
16:00 - 16:59,,92,14,78,2018-06-03,2018-06-09,MALELANE GATE,16:00,16:59
17:00 - 17:59,,35,18,17,2018-06-03,2018-06-09,MALELANE GATE,17:00,17:59
05:00 - 05:59,,690,680,10,2018-06-03,2018-06-09,NUMBI GATE,05:00,05:59
06:00 - 06:59,,536,528,8,2018-06-03,2018-06-09,NUMBI GATE,06:00,06:59
07:00 - 07:59,,155,144,11,2018-06-03,2018-06-09,NUMBI GATE,07:00,07:59
08:00 - 08:59,,128,115,13,2018-06-03,2018-06-09,NUMBI GATE,08:00,08:59
09:00 - 09:59,,342,318,24,2018-06-03,2018-06-09,NUMBI GATE,09:00,09:59
10:00 - 10:59,,244,215,29,2018-06-03,2018-06-09,NUMBI GATE,10:00,10:59
11:00 - 11:59,,98,49,49,2018-06-03,2018-06-09,NUMBI GATE,11:00,11:59
12:00 - 12:59,,92,49,43,2018-06-03,2018-06-09,NUMBI GATE,12:00,12:59
13:00 - 13:59,,171,88,83,2018-06-03,2018-06-09,NUMBI GATE,13:00,13:59
14:00 - 14:59,,125,53,72,2018-06-03,2018-06-09,NUMBI GATE,14:00,14:59
15:00 - 15:59,,93,8,85,2018-06-03,2018-06-09,NUMBI GATE,15:00,15:59
16:00 - 16:59,,27,1,26,2018-06-03,2018-06-09,NUMBI GATE,16:00,16:59
17:00 - 17:59,,6,0,6,2018-06-03,2018-06-09,NUMBI GATE,17:00,17:59
06:00 - 06:59,,441,390,51,2018-06-03,2018-06-09,ORPEN GATE,06:00,06:59
07:00 - 07:59,,241,209,32,2018-06-03,2018-06-09,ORPEN GATE,07:00,07:59
08:00 - 08:59,,136,98,38,2018-06-03,2018-06-09,ORPEN GATE,08:00,08:59
09:00 - 09:59,,210,152,58,2018-06-03,2018-06-09,ORPEN GATE,09:00,09:59
10:00 - 10:59,,135,85,50,2018-06-03,2018-06-09,ORPEN GATE,10:00,10:59
11:00 - 11:59,,133,48,85,2018-06-03,2018-06-09,ORPEN GATE,11:00,11:59
12:00 - 12:59,,173,48,125,2018-06-03,2018-06-09,ORPEN GATE,12:00,12:59
13:00 - 13:59,,122,43,79,2018-06-03,2018-06-09,ORPEN GATE,13:00,13:59
14:00 - 14:59,,137,53,84,2018-06-03,2018-06-09,ORPEN GATE,14:00,14:59
15:00 - 15:59,,64,19,45,2018-06-03,2018-06-09,ORPEN GATE,15:00,15:59
16:00 - 16:59,,69,9,60,2018-06-03,2018-06-09,ORPEN GATE,16:00,16:59
17:00 - 17:59,,9,0,9,2018-06-03,2018-06-09,ORPEN GATE,17:00,17:59
06:00 - 06:59,,64,43,21,2018-06-03,2018-06-09,PAFURI GATE,06:00,06:59
07:00 - 07:59,,28,13,15,2018-06-03,2018-06-09,PAFURI GATE,07:00,07:59
08:00 - 08:59,,28,14,14,2018-06-03,2018-06-09,PAFURI GATE,08:00,08:59
09:00 - 09:59,,25,16,9,2018-06-03,2018-06-09,PAFURI GATE,09:00,09:59
10:00 - 10:59,,26,12,14,2018-06-03,2018-06-09,PAFURI GATE,10:00,10:59
11:00 - 11:59,,50,20,30,2018-06-03,2018-06-09,PAFURI GATE,11:00,11:59
12:00 - 12:59,,39,25,14,2018-06-03,2018-06-09,PAFURI GATE,12:00,12:59
13:00 - 13:59,,58,44,14,2018-06-03,2018-06-09,PAFURI GATE,13:00,13:59
14:00 - 14:59,,6,2,4,2018-06-03,2018-06-09,PAFURI GATE,14:00,14:59
15:00 - 15:59,,2,0,2,2018-06-03,2018-06-09,PAFURI GATE,15:00,15:59
05:00 - 05:59,,290,290,0,2018-06-03,2018-06-09,PHABENI GATE,05:00,05:59
06:00 - 06:59,,1056,1012,44,2018-06-03,2018-06-09,PHABENI GATE,06:00,06:59
07:00 - 07:59,,702,632,70,2018-06-03,2018-06-09,PHABENI GATE,07:00,07:59
08:00 - 08:59,,576,516,60,2018-06-03,2018-06-09,PHABENI GATE,08:00,08:59
09:00 - 09:59,,626,572,54,2018-06-03,2018-06-09,PHABENI GATE,09:00,09:59
10:00 - 10:59,,368,311,57,2018-06-03,2018-06-09,PHABENI GATE,10:00,10:59
11:00 - 11:59,,243,182,61,2018-06-03,2018-06-09,PHABENI GATE,11:00,11:59
12:00 - 12:59,,236,168,68,2018-06-03,2018-06-09,PHABENI GATE,12:00,12:59
13:00 - 13:59,,137,104,33,2018-06-03,2018-06-09,PHABENI GATE,13:00,13:59
14:00 - 14:59,,143,92,51,2018-06-03,2018-06-09,PHABENI GATE,14:00,14:59
15:00 - 15:59,,50,25,25,2018-06-03,2018-06-09,PHABENI GATE,15:00,15:59
16:00 - 16:59,,20,6,14,2018-06-03,2018-06-09,PHABENI GATE,16:00,16:59
05:00 - 05:59,,21,20,1,2018-06-03,2018-06-09,PHALABORWA GATE,05:00,05:59
06:00 - 06:59,,313,211,102,2018-06-03,2018-06-09,PHALABORWA GATE,06:00,06:59
07:00 - 07:59,,456,327,129,2018-06-03,2018-06-09,PHALABORWA GATE,07:00,07:59
08:00 - 08:59,,396,290,106,2018-06-03,2018-06-09,PHALABORWA GATE,08:00,08:59
09:00 - 09:59,,258,154,104,2018-06-03,2018-06-09,PHALABORWA GATE,09:00,09:59
10:00 - 10:59,,255,136,119,2018-06-03,2018-06-09,PHALABORWA GATE,10:00,10:59
11:00 - 11:59,,298,152,146,2018-06-03,2018-06-09,PHALABORWA GATE,11:00,11:59
12:00 - 12:59,,331,142,189,2018-06-03,2018-06-09,PHALABORWA GATE,12:00,12:59
13:00 - 13:59,,216,49,167,2018-06-03,2018-06-09,PHALABORWA GATE,13:00,13:59
14:00 - 14:59,,220,78,142,2018-06-03,2018-06-09,PHALABORWA GATE,14:00,14:59
15:00 - 15:59,,185,110,75,2018-06-03,2018-06-09,PHALABORWA GATE,15:00,15:59
16:00 - 16:59,,89,41,48,2018-06-03,2018-06-09,PHALABORWA GATE,16:00,16:59
06:00 - 06:59,,148,134,14,2018-06-03,2018-06-09,PUNDA MARIA GATE,06:00,06:59
07:00 - 07:59,,111,86,25,2018-06-03,2018-06-09,PUNDA MARIA GATE,07:00,07:59
08:00 - 08:59,,67,53,14,2018-06-03,2018-06-09,PUNDA MARIA GATE,08:00,08:59
09:00 - 09:59,,101,97,4,2018-06-03,2018-06-09,PUNDA MARIA GATE,09:00,09:59
10:00 - 10:59,,91,56,35,2018-06-03,2018-06-09,PUNDA MARIA GATE,10:00,10:59
11:00 - 11:59,,138,107,31,2018-06-03,2018-06-09,PUNDA MARIA GATE,11:00,11:59
12:00 - 12:59,,187,153,34,2018-06-03,2018-06-09,PUNDA MARIA GATE,12:00,12:59
13:00 - 13:59,,168,135,33,2018-06-03,2018-06-09,PUNDA MARIA GATE,13:00,13:59
14:00 - 14:59,,110,75,35,2018-06-03,2018-06-09,PUNDA MARIA GATE,14:00,14:59
15:00 - 15:59,,30,20,10,2018-06-03,2018-06-09,PUNDA MARIA GATE,15:00,15:59
16:00 - 16:59,,18,11,7,2018-06-03,2018-06-09,PUNDA MARIA GATE,16:00,16:59
17:00 - 17:59,,2,0,2,2018-06-03,2018-06-09,PUNDA MARIA GATE,17:00,17:59
