hour,date,total,day,overnight,start_date,end_date,camp,start_time,end_time
10:00 - 10:59,,382,311,71,2019-10-27,2019-11-02,CROCODILE BRIDGE GATE,10:00,10:59
11:00 - 11:59,,289,223,66,2019-10-27,2019-11-02,CROCODILE BRIDGE GATE,11:00,11:59
19:00 - 19:59,,6,6,0,2019-10-27,2019-11-02,CROCODILE BRIDGE GATE,19:00,19:59
05:00 - 05:59,,971,863,108,2019-10-27,2019-11-02,CROCODILE BRIDGE GATE,05:00,05:59
06:00 - 06:59,,918,835,83,2019-10-27,2019-11-02,CROCODILE BRIDGE GATE,06:00,06:59
07:00 - 07:59,,701,617,84,2019-10-27,2019-11-02,CROCODILE BRIDGE GATE,07:00,07:59
08:00 - 08:59,,589,510,79,2019-10-27,2019-11-02,CROCODILE BRIDGE GATE,08:00,08:59
09:00 - 09:59,,517,426,91,2019-10-27,2019-11-02,CROCODILE BRIDGE GATE,09:00,09:59
12:00 - 12:59,,181,112,69,2019-10-27,2019-11-02,CROCODILE BRIDGE GATE,12:00,12:59
13:00 - 13:59,,194,125,69,2019-10-27,2019-11-02,CROCODILE BRIDGE GATE,13:00,13:59
14:00 - 14:59,,335,201,134,2019-10-27,2019-11-02,CROCODILE BRIDGE GATE,14:00,14:59
15:00 - 15:59,,227,181,46,2019-10-27,2019-11-02,CROCODILE BRIDGE GATE,15:00,15:59
16:00 - 16:59,,106,55,51,2019-10-27,2019-11-02,CROCODILE BRIDGE GATE,16:00,16:59
17:00 - 17:59,,46,4,42,2019-10-27,2019-11-02,CROCODILE BRIDGE GATE,17:00,17:59
18:00 - 18:59,,4,2,2,2019-10-27,2019-11-02,CROCODILE BRIDGE GATE,18:00,18:59
08:00 - 08:59,,10,5,5,2019-10-27,2019-11-02,GIRIYONDO BORDER GATE,08:00,08:59
09:00 - 09:59,,34,28,6,2019-10-27,2019-11-02,GIRIYONDO BORDER GATE,09:00,09:59
10:00 - 10:59,,17,13,4,2019-10-27,2019-11-02,GIRIYONDO BORDER GATE,10:00,10:59
11:00 - 11:59,,23,15,8,2019-10-27,2019-11-02,GIRIYONDO BORDER GATE,11:00,11:59
12:00 - 12:59,,11,9,2,2019-10-27,2019-11-02,GIRIYONDO BORDER GATE,12:00,12:59
13:00 - 13:59,,18,9,9,2019-10-27,2019-11-02,GIRIYONDO BORDER GATE,13:00,13:59
14:00 - 14:59,,21,16,5,2019-10-27,2019-11-02,GIRIYONDO BORDER GATE,14:00,14:59
15:00 - 15:59,,27,0,27,2019-10-27,2019-11-02,GIRIYONDO BORDER GATE,15:00,15:59
05:00 - 05:59,,583,580,3,2019-10-27,2019-11-02,KRUGER GATE,05:00,05:59
06:00 - 06:59,,606,598,8,2019-10-27,2019-11-02,KRUGER GATE,06:00,06:59
07:00 - 07:59,,244,237,7,2019-10-27,2019-11-02,KRUGER GATE,07:00,07:59
08:00 - 08:59,,413,391,22,2019-10-27,2019-11-02,KRUGER GATE,08:00,08:59
09:00 - 09:59,,417,379,38,2019-10-27,2019-11-02,KRUGER GATE,09:00,09:59
10:00 - 10:59,,351,291,60,2019-10-27,2019-11-02,KRUGER GATE,10:00,10:59
11:00 - 11:59,,402,349,53,2019-10-27,2019-11-02,KRUGER GATE,11:00,11:59
12:00 - 12:59,,275,244,31,2019-10-27,2019-11-02,KRUGER GATE,12:00,12:59
13:00 - 13:59,,282,215,67,2019-10-27,2019-11-02,KRUGER GATE,13:00,13:59
14:00 - 14:59,,231,170,61,2019-10-27,2019-11-02,KRUGER GATE,14:00,14:59
15:00 - 15:59,,173,109,64,2019-10-27,2019-11-02,KRUGER GATE,15:00,15:59
16:00 - 16:59,,127,75,52,2019-10-27,2019-11-02,KRUGER GATE,16:00,16:59
17:00 - 17:59,,59,28,31,2019-10-27,2019-11-02,KRUGER GATE,17:00,17:59
18:00 - 18:59,,20,8,12,2019-10-27,2019-11-02,KRUGER GATE,18:00,18:59
05:00 - 05:59,,924,314,610,2019-10-27,2019-11-02,MALELANE GATE,05:00,05:59
06:00 - 06:59,,709,299,410,2019-10-27,2019-11-02,MALELANE GATE,06:00,06:59
07:00 - 07:59,,221,161,60,2019-10-27,2019-11-02,MALELANE GATE,07:00,07:59
08:00 - 08:59,,314,241,73,2019-10-27,2019-11-02,MALELANE GATE,08:00,08:59
09:00 - 09:59,,375,202,173,2019-10-27,2019-11-02,MALELANE GATE,09:00,09:59
10:00 - 10:59,,369,237,132,2019-10-27,2019-11-02,MALELANE GATE,10:00,10:59
11:00 - 11:59,,343,196,147,2019-10-27,2019-11-02,MALELANE GATE,11:00,11:59
12:00 - 12:59,,248,111,137,2019-10-27,2019-11-02,MALELANE GATE,12:00,12:59
13:00 - 13:59,,367,144,223,2019-10-27,2019-11-02,MALELANE GATE,13:00,13:59
14:00 - 14:59,,350,129,221,2019-10-27,2019-11-02,MALELANE GATE,14:00,14:59
15:00 - 15:59,,243,92,151,2019-10-27,2019-11-02,MALELANE GATE,15:00,15:59
16:00 - 16:59,,157,54,103,2019-10-27,2019-11-02,MALELANE GATE,16:00,16:59
17:00 - 17:59,,41,14,27,2019-10-27,2019-11-02,MALELANE GATE,17:00,17:59
18:00 - 18:59,,17,0,17,2019-10-27,2019-11-02,MALELANE GATE,18:00,18:59
05:00 - 05:59,,1387,1382,5,2019-10-27,2019-11-02,NUMBI GATE,05:00,05:59
06:00 - 06:59,,810,793,17,2019-10-27,2019-11-02,NUMBI GATE,06:00,06:59
07:00 - 07:59,,258,223,35,2019-10-27,2019-11-02,NUMBI GATE,07:00,07:59
08:00 - 08:59,,293,237,56,2019-10-27,2019-11-02,NUMBI GATE,08:00,08:59
09:00 - 09:59,,107,91,16,2019-10-27,2019-11-02,NUMBI GATE,09:00,09:59
10:00 - 10:59,,173,92,81,2019-10-27,2019-11-02,NUMBI GATE,10:00,10:59
11:00 - 11:59,,142,76,66,2019-10-27,2019-11-02,NUMBI GATE,11:00,11:59
12:00 - 12:59,,139,81,58,2019-10-27,2019-11-02,NUMBI GATE,12:00,12:59
13:00 - 13:59,,173,98,75,2019-10-27,2019-11-02,NUMBI GATE,13:00,13:59
14:00 - 14:59,,196,144,52,2019-10-27,2019-11-02,NUMBI GATE,14:00,14:59
15:00 - 15:59,,118,51,67,2019-10-27,2019-11-02,NUMBI GATE,15:00,15:59
16:00 - 16:59,,226,136,90,2019-10-27,2019-11-02,NUMBI GATE,16:00,16:59
