hour,date,total,day,overnight,start_date,end_date,camp,start_time,end_time
07:00 - 07:59,,957,868,89,2019-04-21,2019-04-27,CROCODILE BRIDGE GATE,07:00,07:59
09:00 - 09:59,,783,691,92,2019-04-21,2019-04-27,CROCODILE BRIDGE GATE,09:00,09:59
11:00 - 11:59,,456,355,101,2019-04-21,2019-04-27,CROCODILE BRIDGE GATE,11:00,11:59
05:00 - 05:59,,308,299,9,2019-04-21,2019-04-27,CROCODILE BRIDGE GATE,05:00,05:59
06:00 - 06:59,,1651,1493,158,2019-04-21,2019-04-27,CROCODILE BRIDGE GATE,06:00,06:59
08:00 - 08:59,,877,773,104,2019-04-21,2019-04-27,CROCODILE BRIDGE GATE,08:00,08:59
10:00 - 10:59,,665,558,107,2019-04-21,2019-04-27,CROCODILE BRIDGE GATE,10:00,10:59
12:00 - 12:59,,565,482,83,2019-04-21,2019-04-27,CROCODILE BRIDGE GATE,12:00,12:59
13:00 - 13:59,,368,285,83,2019-04-21,2019-04-27,CROCODILE BRIDGE GATE,13:00,13:59
14:00 - 14:59,,407,348,59,2019-04-21,2019-04-27,CROCODILE BRIDGE GATE,14:00,14:59
15:00 - 15:59,,319,212,107,2019-04-21,2019-04-27,CROCODILE BRIDGE GATE,15:00,15:59
16:00 - 16:59,,194,121,73,2019-04-21,2019-04-27,CROCODILE BRIDGE GATE,16:00,16:59
17:00 - 17:59,,89,78,11,2019-04-21,2019-04-27,CROCODILE BRIDGE GATE,17:00,17:59
18:00 - 18:59,,4,0,4,2019-04-21,2019-04-27,CROCODILE BRIDGE GATE,18:00,18:59
08:00 - 08:59,,11,11,0,2019-04-21,2019-04-27,GIRIYONDO BORDER GATE,08:00,08:59
09:00 - 09:59,,32,32,0,2019-04-21,2019-04-27,GIRIYONDO BORDER GATE,09:00,09:59
10:00 - 10:59,,19,19,0,2019-04-21,2019-04-27,GIRIYONDO BORDER GATE,10:00,10:59
11:00 - 11:59,,13,13,0,2019-04-21,2019-04-27,GIRIYONDO BORDER GATE,11:00,11:59
12:00 - 12:59,,55,36,19,2019-04-21,2019-04-27,GIRIYONDO BORDER GATE,12:00,12:59
13:00 - 13:59,,47,33,14,2019-04-21,2019-04-27,GIRIYONDO BORDER GATE,13:00,13:59
14:00 - 14:59,,31,31,0,2019-04-21,2019-04-27,GIRIYONDO BORDER GATE,14:00,14:59
05:00 - 05:59,,150,148,2,2019-04-21,2019-04-27,KRUGER GATE,05:00,05:59
06:00 - 06:59,,846,819,27,2019-04-21,2019-04-27,KRUGER GATE,06:00,06:59
07:00 - 07:59,,399,382,17,2019-04-21,2019-04-27,KRUGER GATE,07:00,07:59
08:00 - 08:59,,518,482,36,2019-04-21,2019-04-27,KRUGER GATE,08:00,08:59
09:00 - 09:59,,403,367,36,2019-04-21,2019-04-27,KRUGER GATE,09:00,09:59
10:00 - 10:59,,644,558,86,2019-04-21,2019-04-27,KRUGER GATE,10:00,10:59
11:00 - 11:59,,546,495,51,2019-04-21,2019-04-27,KRUGER GATE,11:00,11:59
12:00 - 12:59,,436,378,58,2019-04-21,2019-04-27,KRUGER GATE,12:00,12:59
13:00 - 13:59,,327,251,76,2019-04-21,2019-04-27,KRUGER GATE,13:00,13:59
14:00 - 14:59,,199,162,37,2019-04-21,2019-04-27,KRUGER GATE,14:00,14:59
15:00 - 15:59,,179,114,65,2019-04-21,2019-04-27,KRUGER GATE,15:00,15:59
16:00 - 16:59,,116,56,60,2019-04-21,2019-04-27,KRUGER GATE,16:00,16:59
17:00 - 17:59,,83,51,32,2019-04-21,2019-04-27,KRUGER GATE,17:00,17:59
05:00 - 05:59,,358,138,220,2019-04-21,2019-04-27,MALELANE GATE,05:00,05:59
06:00 - 06:59,,1147,857,290,2019-04-21,2019-04-27,MALELANE GATE,06:00,06:59
07:00 - 07:59,,710,484,226,2019-04-21,2019-04-27,MALELANE GATE,07:00,07:59
08:00 - 08:59,,552,375,177,2019-04-21,2019-04-27,MALELANE GATE,08:00,08:59
09:00 - 09:59,,593,366,227,2019-04-21,2019-04-27,MALELANE GATE,09:00,09:59
10:00 - 10:59,,624,392,232,2019-04-21,2019-04-27,MALELANE GATE,10:00,10:59
11:00 - 11:59,,439,229,210,2019-04-21,2019-04-27,MALELANE GATE,11:00,11:59
12:00 - 12:59,,341,153,188,2019-04-21,2019-04-27,MALELANE GATE,12:00,12:59
13:00 - 13:59,,347,106,241,2019-04-21,2019-04-27,MALELANE GATE,13:00,13:59
14:00 - 14:59,,326,147,179,2019-04-21,2019-04-27,MALELANE GATE,14:00,14:59
15:00 - 15:59,,237,106,131,2019-04-21,2019-04-27,MALELANE GATE,15:00,15:59
16:00 - 16:59,,227,64,163,2019-04-21,2019-04-27,MALELANE GATE,16:00,16:59
17:00 - 17:59,,100,28,72,2019-04-21,2019-04-27,MALELANE GATE,17:00,17:59
05:00 - 05:59,,728,728,0,2019-04-21,2019-04-27,NUMBI GATE,05:00,05:59
06:00 - 06:59,,964,946,18,2019-04-21,2019-04-27,NUMBI GATE,06:00,06:59
07:00 - 07:59,,364,344,20,2019-04-21,2019-04-27,NUMBI GATE,07:00,07:59
08:00 - 08:59,,313,297,16,2019-04-21,2019-04-27,NUMBI GATE,08:00,08:59
09:00 - 09:59,,263,238,25,2019-04-21,2019-04-27,NUMBI GATE,09:00,09:59
10:00 - 10:59,,290,222,68,2019-04-21,2019-04-27,NUMBI GATE,10:00,10:59
11:00 - 11:59,,232,168,64,2019-04-21,2019-04-27,NUMBI GATE,11:00,11:59
12:00 - 12:59,,147,91,56,2019-04-21,2019-04-27,NUMBI GATE,12:00,12:59
13:00 - 13:59,,108,61,47,2019-04-21,2019-04-27,NUMBI GATE,13:00,13:59
14:00 - 14:59,,151,83,68,2019-04-21,2019-04-27,NUMBI GATE,14:00,14:59
15:00 - 15:59,,60,17,43,2019-04-21,2019-04-27,NUMBI GATE,15:00,15:59
16:00 - 16:59,,63,14,49,2019-04-21,2019-04-27,NUMBI GATE,16:00,16:59
17:00 - 17:59,,25,1,24,2019-04-21,2019-04-27,NUMBI GATE,17:00,17:59
06:00 - 06:59,,7,7,0,2019-04-21,2019-04-27,ORPEN GATE,06:00,06:59
07:00 - 07:59,,50,50,0,2019-04-21,2019-04-27,ORPEN GATE,07:00,07:59
08:00 - 08:59,,93,88,5,2019-04-21,2019-04-27,ORPEN GATE,08:00,08:59
09:00 - 09:59,,147,107,40,2019-04-21,2019-04-27,ORPEN GATE,09:00,09:59
10:00 - 10:59,,594,518,76,2019-04-21,2019-04-27,ORPEN GATE,10:00,10:59
11:00 - 11:59,,395,283,112,2019-04-21,2019-04-27,ORPEN GATE,11:00,11:59
12:00 - 12:59,,461,367,94,2019-04-21,2019-04-27,ORPEN GATE,12:00,12:59
13:00 - 13:59,,520,470,50,2019-04-21,2019-04-27,ORPEN GATE,13:00,13:59
14:00 - 14:59,,607,572,35,2019-04-21,2019-04-27,ORPEN GATE,14:00,14:59
15:00 - 15:59,,285,243,42,2019-04-21,2019-04-27,ORPEN GATE,15:00,15:59
16:00 - 16:59,,250,225,25,2019-04-21,2019-04-27,ORPEN GATE,16:00,16:59
17:00 - 17:59,,206,168,38,2019-04-21,2019-04-27,ORPEN GATE,17:00,17:59
18:00 - 18:59,,48,38,10,2019-04-21,2019-04-27,ORPEN GATE,18:00,18:59
06:00 - 06:59,,59,49,10,2019-04-21,2019-04-27,PAFURI GATE,06:00,06:59
07:00 - 07:59,,46,37,9,2019-04-21,2019-04-27,PAFURI GATE,07:00,07:59
08:00 - 08:59,,56,25,31,2019-04-21,2019-04-27,PAFURI GATE,08:00,08:59
09:00 - 09:59,,36,22,14,2019-04-21,2019-04-27,PAFURI GATE,09:00,09:59
10:00 - 10:59,,47,30,17,2019-04-21,2019-04-27,PAFURI GATE,10:00,10:59
11:00 - 11:59,,58,20,38,2019-04-21,2019-04-27,PAFURI GATE,11:00,11:59
12:00 - 12:59,,55,26,29,2019-04-21,2019-04-27,PAFURI GATE,12:00,12:59
13:00 - 13:59,,36,27,9,2019-04-21,2019-04-27,PAFURI GATE,13:00,13:59
14:00 - 14:59,,48,46,2,2019-04-21,2019-04-27,PAFURI GATE,14:00,14:59
15:00 - 15:59,,32,32,0,2019-04-21,2019-04-27,PAFURI GATE,15:00,15:59
16:00 - 16:59,,6,6,0,2019-04-21,2019-04-27,PAFURI GATE,16:00,16:59
05:00 - 05:59,,787,753,34,2019-04-21,2019-04-27,PHABENI GATE,05:00,05:59
06:00 - 06:59,,2077,1851,226,2019-04-21,2019-04-27,PHABENI GATE,06:00,06:59
07:00 - 07:59,,1002,904,98,2019-04-21,2019-04-27,PHABENI GATE,07:00,07:59
08:00 - 08:59,,731,625,106,2019-04-21,2019-04-27,PHABENI GATE,08:00,08:59
09:00 - 09:59,,733,637,96,2019-04-21,2019-04-27,PHABENI GATE,09:00,09:59
10:00 - 10:59,,737,607,130,2019-04-21,2019-04-27,PHABENI GATE,10:00,10:59
11:00 - 11:59,,566,415,151,2019-04-21,2019-04-27,PHABENI GATE,11:00,11:59
12:00 - 12:59,,280,195,85,2019-04-21,2019-04-27,PHABENI GATE,12:00,12:59
13:00 - 13:59,,226,175,51,2019-04-21,2019-04-27,PHABENI GATE,13:00,13:59
14:00 - 14:59,,353,307,46,2019-04-21,2019-04-27,PHABENI GATE,14:00,14:59
15:00 - 15:59,,119,79,40,2019-04-21,2019-04-27,PHABENI GATE,15:00,15:59
16:00 - 16:59,,74,26,48,2019-04-21,2019-04-27,PHABENI GATE,16:00,16:59
17:00 - 17:59,,2,0,2,2019-04-21,2019-04-27,PHABENI GATE,17:00,17:59
05:00 - 05:59,,210,210,0,2019-04-21,2019-04-27,PHALABORWA GATE,05:00,05:59
06:00 - 06:59,,725,608,117,2019-04-21,2019-04-27,PHALABORWA GATE,06:00,06:59
07:00 - 07:59,,533,433,100,2019-04-21,2019-04-27,PHALABORWA GATE,07:00,07:59
08:00 - 08:59,,552,402,150,2019-04-21,2019-04-27,PHALABORWA GATE,08:00,08:59
09:00 - 09:59,,367,257,110,2019-04-21,2019-04-27,PHALABORWA GATE,09:00,09:59
10:00 - 10:59,,494,305,189,2019-04-21,2019-04-27,PHALABORWA GATE,10:00,10:59
11:00 - 11:59,,412,160,252,2019-04-21,2019-04-27,PHALABORWA GATE,11:00,11:59
12:00 - 12:59,,343,157,186,2019-04-21,2019-04-27,PHALABORWA GATE,12:00,12:59
13:00 - 13:59,,343,98,245,2019-04-21,2019-04-27,PHALABORWA GATE,13:00,13:59
14:00 - 14:59,,291,115,176,2019-04-21,2019-04-27,PHALABORWA GATE,14:00,14:59
15:00 - 15:59,,300,95,205,2019-04-21,2019-04-27,PHALABORWA GATE,15:00,15:59
16:00 - 16:59,,107,39,68,2019-04-21,2019-04-27,PHALABORWA GATE,16:00,16:59
17:00 - 17:59,,7,3,4,2019-04-21,2019-04-27,PHALABORWA GATE,17:00,17:59
