hour,date,total,day,overnight,start_date,end_date,camp,start_time,end_time
05:00 - 05:59,,1017,941,76,2019-03-03,2019-03-09,CROCODILE BRIDGE GATE,05:00,05:59
06:00 - 06:59,,1048,1000,48,2019-03-03,2019-03-09,CROCODILE BRIDGE GATE,06:00,06:59
07:00 - 07:59,,698,649,49,2019-03-03,2019-03-09,CROCODILE BRIDGE GATE,07:00,07:59
08:00 - 08:59,,559,462,97,2019-03-03,2019-03-09,CROCODILE BRIDGE GATE,08:00,08:59
09:00 - 09:59,,472,411,61,2019-03-03,2019-03-09,CROCODILE BRIDGE GATE,09:00,09:59
10:00 - 10:59,,371,327,44,2019-03-03,2019-03-09,CROCODILE BRIDGE GATE,10:00,10:59
11:00 - 11:59,,223,152,71,2019-03-03,2019-03-09,CROCODILE BRIDGE GATE,11:00,11:59
12:00 - 12:59,,241,171,70,2019-03-03,2019-03-09,CROCODILE BRIDGE GATE,12:00,12:59
13:00 - 13:59,,195,134,61,2019-03-03,2019-03-09,CROCODILE BRIDGE GATE,13:00,13:59
14:00 - 14:59,,176,100,76,2019-03-03,2019-03-09,CROCODILE BRIDGE GATE,14:00,14:59
15:00 - 15:59,,151,99,52,2019-03-03,2019-03-09,CROCODILE BRIDGE GATE,15:00,15:59
16:00 - 16:59,,99,69,30,2019-03-03,2019-03-09,CROCODILE BRIDGE GATE,16:00,16:59
17:00 - 17:59,,75,60,15,2019-03-03,2019-03-09,CROCODILE BRIDGE GATE,17:00,17:59
18:00 - 18:59,,18,16,2,2019-03-03,2019-03-09,CROCODILE BRIDGE GATE,18:00,18:59
08:00 - 08:59,,2,2,0,2019-03-03,2019-03-09,GIRIYONDO BORDER GATE,08:00,08:59
09:00 - 09:59,,7,3,4,2019-03-03,2019-03-09,GIRIYONDO BORDER GATE,09:00,09:59
10:00 - 10:59,,4,4,0,2019-03-03,2019-03-09,GIRIYONDO BORDER GATE,10:00,10:59
11:00 - 11:59,,11,11,0,2019-03-03,2019-03-09,GIRIYONDO BORDER GATE,11:00,11:59
12:00 - 12:59,,24,23,1,2019-03-03,2019-03-09,GIRIYONDO BORDER GATE,12:00,12:59
13:00 - 13:59,,15,15,0,2019-03-03,2019-03-09,GIRIYONDO BORDER GATE,13:00,13:59
14:00 - 14:59,,12,12,0,2019-03-03,2019-03-09,GIRIYONDO BORDER GATE,14:00,14:59
15:00 - 15:59,,4,2,2,2019-03-03,2019-03-09,GIRIYONDO BORDER GATE,15:00,15:59
05:00 - 05:59,,434,421,13,2019-03-03,2019-03-09,KRUGER GATE,05:00,05:59
06:00 - 06:59,,317,311,6,2019-03-03,2019-03-09,KRUGER GATE,06:00,06:59
