hour,date,total,day,overnight,start_date,end_date,camp,start_time,end_time
07:00 - 07:59,,2191,2008,183,2019-06-23,2019-06-29,CROCODILE BRIDGE GATE,07:00,07:59
10:00 - 10:59,,814,746,68,2019-06-23,2019-06-29,CROCODILE BRIDGE GATE,10:00,10:59
05:00 - 05:59,,336,303,33,2019-06-23,2019-06-29,CROCODILE BRIDGE GATE,05:00,05:59
06:00 - 06:59,,2896,2482,414,2019-06-23,2019-06-29,CROCODILE BRIDGE GATE,06:00,06:59
08:00 - 08:59,,1653,1538,115,2019-06-23,2019-06-29,CROCODILE BRIDGE GATE,08:00,08:59
09:00 - 09:59,,1093,985,108,2019-06-23,2019-06-29,CROCODILE BRIDGE GATE,09:00,09:59
11:00 - 11:59,,617,540,77,2019-06-23,2019-06-29,CROCODILE BRIDGE GATE,11:00,11:59
12:00 - 12:59,,499,347,152,2019-06-23,2019-06-29,CROCODILE BRIDGE GATE,12:00,12:59
13:00 - 13:59,,324,243,81,2019-06-23,2019-06-29,CROCODILE BRIDGE GATE,13:00,13:59
14:00 - 14:59,,346,296,50,2019-06-23,2019-06-29,CROCODILE BRIDGE GATE,14:00,14:59
15:00 - 15:59,,342,278,64,2019-06-23,2019-06-29,CROCODILE BRIDGE GATE,15:00,15:59
16:00 - 16:59,,77,40,37,2019-06-23,2019-06-29,CROCODILE BRIDGE GATE,16:00,16:59
17:00 - 17:59,,8,4,4,2019-06-23,2019-06-29,CROCODILE BRIDGE GATE,17:00,17:59
08:00 - 08:59,,15,15,0,2019-06-23,2019-06-29,GIRIYONDO BORDER GATE,08:00,08:59
09:00 - 09:59,,15,15,0,2019-06-23,2019-06-29,GIRIYONDO BORDER GATE,09:00,09:59
10:00 - 10:59,,56,56,0,2019-06-23,2019-06-29,GIRIYONDO BORDER GATE,10:00,10:59
11:00 - 11:59,,17,15,2,2019-06-23,2019-06-29,GIRIYONDO BORDER GATE,11:00,11:59
12:00 - 12:59,,39,39,0,2019-06-23,2019-06-29,GIRIYONDO BORDER GATE,12:00,12:59
13:00 - 13:59,,40,27,13,2019-06-23,2019-06-29,GIRIYONDO BORDER GATE,13:00,13:59
14:00 - 14:59,,58,58,0,2019-06-23,2019-06-29,GIRIYONDO BORDER GATE,14:00,14:59
15:00 - 15:59,,2,2,0,2019-06-23,2019-06-29,GIRIYONDO BORDER GATE,15:00,15:59
05:00 - 05:59,,83,78,5,2019-06-23,2019-06-29,KRUGER GATE,05:00,05:59
06:00 - 06:59,,1092,1075,17,2019-06-23,2019-06-29,KRUGER GATE,06:00,06:59
07:00 - 07:59,,805,771,34,2019-06-23,2019-06-29,KRUGER GATE,07:00,07:59
08:00 - 08:59,,700,650,50,2019-06-23,2019-06-29,KRUGER GATE,08:00,08:59
09:00 - 09:59,,840,795,45,2019-06-23,2019-06-29,KRUGER GATE,09:00,09:59
10:00 - 10:59,,721,640,81,2019-06-23,2019-06-29,KRUGER GATE,10:00,10:59
11:00 - 11:59,,618,554,64,2019-06-23,2019-06-29,KRUGER GATE,11:00,11:59
12:00 - 12:59,,409,355,54,2019-06-23,2019-06-29,KRUGER GATE,12:00,12:59
13:00 - 13:59,,403,338,65,2019-06-23,2019-06-29,KRUGER GATE,13:00,13:59
14:00 - 14:59,,287,227,60,2019-06-23,2019-06-29,KRUGER GATE,14:00,14:59
15:00 - 15:59,,232,207,25,2019-06-23,2019-06-29,KRUGER GATE,15:00,15:59
16:00 - 16:59,,138,74,64,2019-06-23,2019-06-29,KRUGER GATE,16:00,16:59
17:00 - 17:59,,53,32,21,2019-06-23,2019-06-29,KRUGER GATE,17:00,17:59
05:00 - 05:59,,246,58,188,2019-06-23,2019-06-29,MALELANE GATE,05:00,05:59
06:00 - 06:59,,1021,870,151,2019-06-23,2019-06-29,MALELANE GATE,06:00,06:59
07:00 - 07:59,,800,662,138,2019-06-23,2019-06-29,MALELANE GATE,07:00,07:59
08:00 - 08:59,,743,582,161,2019-06-23,2019-06-29,MALELANE GATE,08:00,08:59
09:00 - 09:59,,845,672,173,2019-06-23,2019-06-29,MALELANE GATE,09:00,09:59
10:00 - 10:59,,750,511,239,2019-06-23,2019-06-29,MALELANE GATE,10:00,10:59
11:00 - 11:59,,666,389,277,2019-06-23,2019-06-29,MALELANE GATE,11:00,11:59
12:00 - 12:59,,442,261,181,2019-06-23,2019-06-29,MALELANE GATE,12:00,12:59
13:00 - 13:59,,455,218,237,2019-06-23,2019-06-29,MALELANE GATE,13:00,13:59
14:00 - 14:59,,349,177,172,2019-06-23,2019-06-29,MALELANE GATE,14:00,14:59
15:00 - 15:59,,269,129,140,2019-06-23,2019-06-29,MALELANE GATE,15:00,15:59
16:00 - 16:59,,121,39,82,2019-06-23,2019-06-29,MALELANE GATE,16:00,16:59
17:00 - 17:59,,23,2,21,2019-06-23,2019-06-29,MALELANE GATE,17:00,17:59
05:00 - 05:59,,349,349,0,2019-06-23,2019-06-29,NUMBI GATE,05:00,05:59
06:00 - 06:59,,760,721,39,2019-06-23,2019-06-29,NUMBI GATE,06:00,06:59
07:00 - 07:59,,512,486,26,2019-06-23,2019-06-29,NUMBI GATE,07:00,07:59
08:00 - 08:59,,496,461,35,2019-06-23,2019-06-29,NUMBI GATE,08:00,08:59
09:00 - 09:59,,445,390,55,2019-06-23,2019-06-29,NUMBI GATE,09:00,09:59
10:00 - 10:59,,250,233,17,2019-06-23,2019-06-29,NUMBI GATE,10:00,10:59
11:00 - 11:59,,196,161,35,2019-06-23,2019-06-29,NUMBI GATE,11:00,11:59
12:00 - 12:59,,281,222,59,2019-06-23,2019-06-29,NUMBI GATE,12:00,12:59
13:00 - 13:59,,473,321,152,2019-06-23,2019-06-29,NUMBI GATE,13:00,13:59
14:00 - 14:59,,561,439,122,2019-06-23,2019-06-29,NUMBI GATE,14:00,14:59
15:00 - 15:59,,478,422,56,2019-06-23,2019-06-29,NUMBI GATE,15:00,15:59
16:00 - 16:59,,273,177,96,2019-06-23,2019-06-29,NUMBI GATE,16:00,16:59
17:00 - 17:59,,58,37,21,2019-06-23,2019-06-29,NUMBI GATE,17:00,17:59
06:00 - 06:59,,676,608,68,2019-06-23,2019-06-29,ORPEN GATE,06:00,06:59
07:00 - 07:59,,580,500,80,2019-06-23,2019-06-29,ORPEN GATE,07:00,07:59
08:00 - 08:59,,299,240,59,2019-06-23,2019-06-29,ORPEN GATE,08:00,08:59
09:00 - 09:59,,425,285,140,2019-06-23,2019-06-29,ORPEN GATE,09:00,09:59
10:00 - 10:59,,272,168,104,2019-06-23,2019-06-29,ORPEN GATE,10:00,10:59
11:00 - 11:59,,289,156,133,2019-06-23,2019-06-29,ORPEN GATE,11:00,11:59
12:00 - 12:59,,263,120,143,2019-06-23,2019-06-29,ORPEN GATE,12:00,12:59
13:00 - 13:59,,143,45,98,2019-06-23,2019-06-29,ORPEN GATE,13:00,13:59
14:00 - 14:59,,142,43,99,2019-06-23,2019-06-29,ORPEN GATE,14:00,14:59
15:00 - 15:59,,90,31,59,2019-06-23,2019-06-29,ORPEN GATE,15:00,15:59
16:00 - 16:59,,42,14,28,2019-06-23,2019-06-29,ORPEN GATE,16:00,16:59
17:00 - 17:59,,23,3,20,2019-06-23,2019-06-29,ORPEN GATE,17:00,17:59
06:00 - 06:59,,70,61,9,2019-06-23,2019-06-29,PAFURI GATE,06:00,06:59
07:00 - 07:59,,114,97,17,2019-06-23,2019-06-29,PAFURI GATE,07:00,07:59
08:00 - 08:59,,69,56,13,2019-06-23,2019-06-29,PAFURI GATE,08:00,08:59
09:00 - 09:59,,52,38,14,2019-06-23,2019-06-29,PAFURI GATE,09:00,09:59
10:00 - 10:59,,59,37,22,2019-06-23,2019-06-29,PAFURI GATE,10:00,10:59
11:00 - 11:59,,81,57,24,2019-06-23,2019-06-29,PAFURI GATE,11:00,11:59
12:00 - 12:59,,31,22,9,2019-06-23,2019-06-29,PAFURI GATE,12:00,12:59
13:00 - 13:59,,96,81,15,2019-06-23,2019-06-29,PAFURI GATE,13:00,13:59
14:00 - 14:59,,41,23,18,2019-06-23,2019-06-29,PAFURI GATE,14:00,14:59
15:00 - 15:59,,13,6,7,2019-06-23,2019-06-29,PAFURI GATE,15:00,15:59
16:00 - 16:59,,7,7,0,2019-06-23,2019-06-29,PAFURI GATE,16:00,16:59
05:00 - 05:59,,306,306,0,2019-06-23,2019-06-29,PHABENI GATE,05:00,05:59
06:00 - 06:59,,1804,1717,87,2019-06-23,2019-06-29,PHABENI GATE,06:00,06:59
07:00 - 07:59,,1569,1465,104,2019-06-23,2019-06-29,PHABENI GATE,07:00,07:59
08:00 - 08:59,,1026,946,80,2019-06-23,2019-06-29,PHABENI GATE,08:00,08:59
09:00 - 09:59,,863,739,124,2019-06-23,2019-06-29,PHABENI GATE,09:00,09:59
10:00 - 10:59,,581,469,112,2019-06-23,2019-06-29,PHABENI GATE,10:00,10:59
11:00 - 11:59,,496,389,107,2019-06-23,2019-06-29,PHABENI GATE,11:00,11:59
12:00 - 12:59,,384,284,100,2019-06-23,2019-06-29,PHABENI GATE,12:00,12:59
13:00 - 13:59,,243,162,81,2019-06-23,2019-06-29,PHABENI GATE,13:00,13:59
14:00 - 14:59,,228,175,53,2019-06-23,2019-06-29,PHABENI GATE,14:00,14:59
15:00 - 15:59,,124,100,24,2019-06-23,2019-06-29,PHABENI GATE,15:00,15:59
16:00 - 16:59,,38,30,8,2019-06-23,2019-06-29,PHABENI GATE,16:00,16:59
05:00 - 05:59,,36,36,0,2019-06-23,2019-06-29,PHALABORWA GATE,05:00,05:59
06:00 - 06:59,,597,466,131,2019-06-23,2019-06-29,PHALABORWA GATE,06:00,06:59
07:00 - 07:59,,461,366,95,2019-06-23,2019-06-29,PHALABORWA GATE,07:00,07:59
08:00 - 08:59,,541,390,151,2019-06-23,2019-06-29,PHALABORWA GATE,08:00,08:59
09:00 - 09:59,,523,306,217,2019-06-23,2019-06-29,PHALABORWA GATE,09:00,09:59
10:00 - 10:59,,593,352,241,2019-06-23,2019-06-29,PHALABORWA GATE,10:00,10:59
11:00 - 11:59,,545,309,236,2019-06-23,2019-06-29,PHALABORWA GATE,11:00,11:59
12:00 - 12:59,,476,155,321,2019-06-23,2019-06-29,PHALABORWA GATE,12:00,12:59
13:00 - 13:59,,366,113,253,2019-06-23,2019-06-29,PHALABORWA GATE,13:00,13:59
14:00 - 14:59,,326,107,219,2019-06-23,2019-06-29,PHALABORWA GATE,14:00,14:59
15:00 - 15:59,,244,83,161,2019-06-23,2019-06-29,PHALABORWA GATE,15:00,15:59
16:00 - 16:59,,89,37,52,2019-06-23,2019-06-29,PHALABORWA GATE,16:00,16:59
17:00 - 17:59,,2,2,0,2019-06-23,2019-06-29,PHALABORWA GATE,17:00,17:59
05:00 - 05:59,,2,2,0,2019-06-23,2019-06-29,PUNDA MARIA GATE,05:00,05:59
06:00 - 06:59,,219,204,15,2019-06-23,2019-06-29,PUNDA MARIA GATE,06:00,06:59
07:00 - 07:59,,268,264,4,2019-06-23,2019-06-29,PUNDA MARIA GATE,07:00,07:59
08:00 - 08:59,,182,162,20,2019-06-23,2019-06-29,PUNDA MARIA GATE,08:00,08:59
09:00 - 09:59,,154,144,10,2019-06-23,2019-06-29,PUNDA MARIA GATE,09:00,09:59
10:00 - 10:59,,168,112,56,2019-06-23,2019-06-29,PUNDA MARIA GATE,10:00,10:59
11:00 - 11:59,,119,101,18,2019-06-23,2019-06-29,PUNDA MARIA GATE,11:00,11:59
12:00 - 12:59,,165,120,45,2019-06-23,2019-06-29,PUNDA MARIA GATE,12:00,12:59
13:00 - 13:59,,239,181,58,2019-06-23,2019-06-29,PUNDA MARIA GATE,13:00,13:59
14:00 - 14:59,,110,79,31,2019-06-23,2019-06-29,PUNDA MARIA GATE,14:00,14:59
15:00 - 15:59,,81,49,32,2019-06-23,2019-06-29,PUNDA MARIA GATE,15:00,15:59
16:00 - 16:59,,92,43,49,2019-06-23,2019-06-29,PUNDA MARIA GATE,16:00,16:59
17:00 - 17:59,,18,18,0,2019-06-23,2019-06-29,PUNDA MARIA GATE,17:00,17:59
