hour,date,total,day,overnight,start_date,end_date,camp,start_time,end_time
05:00 - 05:59,,1257,1149,108,2020-01-05,2020-01-11,CROCODILE BRIDGE GATE,05:00,05:59
06:00 - 06:59,,1584,1502,82,2020-01-05,2020-01-11,CROCODILE BRIDGE GATE,06:00,06:59
07:00 - 07:59,,877,783,94,2020-01-05,2020-01-11,CROCODILE BRIDGE GATE,07:00,07:59
08:00 - 08:59,,619,568,51,2020-01-05,2020-01-11,CROCODILE BRIDGE GATE,08:00,08:59
09:00 - 09:59,,584,524,60,2020-01-05,2020-01-11,CROCODILE BRIDGE GATE,09:00,09:59
10:00 - 10:59,,515,451,64,2020-01-05,2020-01-11,CROCODILE BRIDGE GATE,10:00,10:59
11:00 - 11:59,,435,330,105,2020-01-05,2020-01-11,CROCODILE BRIDGE GATE,11:00,11:59
12:00 - 12:59,,285,219,66,2020-01-05,2020-01-11,CROCODILE BRIDGE GATE,12:00,12:59
13:00 - 13:59,,286,173,113,2020-01-05,2020-01-11,CROCODILE BRIDGE GATE,13:00,13:59
14:00 - 14:59,,191,149,42,2020-01-05,2020-01-11,CROCODILE BRIDGE GATE,14:00,14:59
15:00 - 15:59,,232,182,50,2020-01-05,2020-01-11,CROCODILE BRIDGE GATE,15:00,15:59
16:00 - 16:59,,157,91,66,2020-01-05,2020-01-11,CROCODILE BRIDGE GATE,16:00,16:59
17:00 - 17:59,,33,16,17,2020-01-05,2020-01-11,CROCODILE BRIDGE GATE,17:00,17:59
18:00 - 18:59,,31,1,30,2020-01-05,2020-01-11,CROCODILE BRIDGE GATE,18:00,18:59
08:00 - 08:59,,14,14,0,2020-01-05,2020-01-11,GIRIYONDO BORDER GATE,08:00,08:59
09:00 - 09:59,,73,44,29,2020-01-05,2020-01-11,GIRIYONDO BORDER GATE,09:00,09:59
10:00 - 10:59,,96,77,19,2020-01-05,2020-01-11,GIRIYONDO BORDER GATE,10:00,10:59
11:00 - 11:59,,87,44,43,2020-01-05,2020-01-11,GIRIYONDO BORDER GATE,11:00,11:59
12:00 - 12:59,,76,52,24,2020-01-05,2020-01-11,GIRIYONDO BORDER GATE,12:00,12:59
13:00 - 13:59,,67,42,25,2020-01-05,2020-01-11,GIRIYONDO BORDER GATE,13:00,13:59
14:00 - 14:59,,80,45,35,2020-01-05,2020-01-11,GIRIYONDO BORDER GATE,14:00,14:59
15:00 - 15:59,,42,15,27,2020-01-05,2020-01-11,GIRIYONDO BORDER GATE,15:00,15:59
