hour,date,total,day,overnight,start_date,end_date,camp,start_time,end_time
05:00 - 05:59,,939,874,65,2020-02-09,2020-02-15,CROCODILE BRIDGE GATE,05:00,05:59
06:00 - 06:59,,992,827,165,2020-02-09,2020-02-15,CROCODILE BRIDGE GATE,06:00,06:59
07:00 - 07:59,,626,557,69,2020-02-09,2020-02-15,CROCODILE BRIDGE GATE,07:00,07:59
08:00 - 08:59,,517,461,56,2020-02-09,2020-02-15,CROCODILE BRIDGE GATE,08:00,08:59
09:00 - 09:59,,381,331,50,2020-02-09,2020-02-15,CROCODILE BRIDGE GATE,09:00,09:59
10:00 - 10:59,,248,197,51,2020-02-09,2020-02-15,CROCODILE BRIDGE GATE,10:00,10:59
11:00 - 11:59,,230,180,50,2020-02-09,2020-02-15,CROCODILE BRIDGE GATE,11:00,11:59
12:00 - 12:59,,198,145,53,2020-02-09,2020-02-15,CROCODILE BRIDGE GATE,12:00,12:59
13:00 - 13:59,,124,96,28,2020-02-09,2020-02-15,CROCODILE BRIDGE GATE,13:00,13:59
14:00 - 14:59,,166,79,87,2020-02-09,2020-02-15,CROCODILE BRIDGE GATE,14:00,14:59
15:00 - 15:59,,153,112,41,2020-02-09,2020-02-15,CROCODILE BRIDGE GATE,15:00,15:59
16:00 - 16:59,,86,44,42,2020-02-09,2020-02-15,CROCODILE BRIDGE GATE,16:00,16:59
17:00 - 17:59,,37,5,32,2020-02-09,2020-02-15,CROCODILE BRIDGE GATE,17:00,17:59
18:00 - 18:59,,10,0,10,2020-02-09,2020-02-15,CROCODILE BRIDGE GATE,18:00,18:59
08:00 - 08:59,,6,6,0,2020-02-09,2020-02-15,GIRIYONDO BORDER GATE,08:00,08:59
09:00 - 09:59,,9,4,5,2020-02-09,2020-02-15,GIRIYONDO BORDER GATE,09:00,09:59
10:00 - 10:59,,5,5,0,2020-02-09,2020-02-15,GIRIYONDO BORDER GATE,10:00,10:59
11:00 - 11:59,,9,9,0,2020-02-09,2020-02-15,GIRIYONDO BORDER GATE,11:00,11:59
12:00 - 12:59,,6,6,0,2020-02-09,2020-02-15,GIRIYONDO BORDER GATE,12:00,12:59
13:00 - 13:59,,6,4,2,2020-02-09,2020-02-15,GIRIYONDO BORDER GATE,13:00,13:59
14:00 - 14:59,,5,5,0,2020-02-09,2020-02-15,GIRIYONDO BORDER GATE,14:00,14:59
15:00 - 15:59,,5,5,0,2020-02-09,2020-02-15,GIRIYONDO BORDER GATE,15:00,15:59
05:00 - 05:59,,335,330,5,2020-02-09,2020-02-15,KRUGER GATE,05:00,05:59
06:00 - 06:59,,395,390,5,2020-02-09,2020-02-15,KRUGER GATE,06:00,06:59
07:00 - 07:59,,277,263,14,2020-02-09,2020-02-15,KRUGER GATE,07:00,07:59
08:00 - 08:59,,266,254,12,2020-02-09,2020-02-15,KRUGER GATE,08:00,08:59
09:00 - 09:59,,343,324,19,2020-02-09,2020-02-15,KRUGER GATE,09:00,09:59
10:00 - 10:59,,282,252,30,2020-02-09,2020-02-15,KRUGER GATE,10:00,10:59
11:00 - 11:59,,307,271,36,2020-02-09,2020-02-15,KRUGER GATE,11:00,11:59
12:00 - 12:59,,181,140,41,2020-02-09,2020-02-15,KRUGER GATE,12:00,12:59
13:00 - 13:59,,156,99,57,2020-02-09,2020-02-15,KRUGER GATE,13:00,13:59
14:00 - 14:59,,96,80,16,2020-02-09,2020-02-15,KRUGER GATE,14:00,14:59
15:00 - 15:59,,179,68,111,2020-02-09,2020-02-15,KRUGER GATE,15:00,15:59
16:00 - 16:59,,89,49,40,2020-02-09,2020-02-15,KRUGER GATE,16:00,16:59
17:00 - 17:59,,85,45,40,2020-02-09,2020-02-15,KRUGER GATE,17:00,17:59
18:00 - 18:59,,14,8,6,2020-02-09,2020-02-15,KRUGER GATE,18:00,18:59
05:00 - 05:59,,468,269,199,2020-02-09,2020-02-15,MALELANE GATE,05:00,05:59
06:00 - 06:59,,736,345,391,2020-02-09,2020-02-15,MALELANE GATE,06:00,06:59
07:00 - 07:59,,315,247,68,2020-02-09,2020-02-15,MALELANE GATE,07:00,07:59
08:00 - 08:59,,362,278,84,2020-02-09,2020-02-15,MALELANE GATE,08:00,08:59
09:00 - 09:59,,326,220,106,2020-02-09,2020-02-15,MALELANE GATE,09:00,09:59
10:00 - 10:59,,337,223,114,2020-02-09,2020-02-15,MALELANE GATE,10:00,10:59
11:00 - 11:59,,207,129,78,2020-02-09,2020-02-15,MALELANE GATE,11:00,11:59
12:00 - 12:59,,265,139,126,2020-02-09,2020-02-15,MALELANE GATE,12:00,12:59
13:00 - 13:59,,166,77,89,2020-02-09,2020-02-15,MALELANE GATE,13:00,13:59
14:00 - 14:59,,234,82,152,2020-02-09,2020-02-15,MALELANE GATE,14:00,14:59
15:00 - 15:59,,147,58,89,2020-02-09,2020-02-15,MALELANE GATE,15:00,15:59
16:00 - 16:59,,129,47,82,2020-02-09,2020-02-15,MALELANE GATE,16:00,16:59
17:00 - 17:59,,74,9,65,2020-02-09,2020-02-15,MALELANE GATE,17:00,17:59
18:00 - 18:59,,13,0,13,2020-02-09,2020-02-15,MALELANE GATE,18:00,18:59
05:00 - 05:59,,771,755,16,2020-02-09,2020-02-15,NUMBI GATE,05:00,05:59
06:00 - 06:59,,358,345,13,2020-02-09,2020-02-15,NUMBI GATE,06:00,06:59
07:00 - 07:59,,126,108,18,2020-02-09,2020-02-15,NUMBI GATE,07:00,07:59
08:00 - 08:59,,139,130,9,2020-02-09,2020-02-15,NUMBI GATE,08:00,08:59
09:00 - 09:59,,122,115,7,2020-02-09,2020-02-15,NUMBI GATE,09:00,09:59
10:00 - 10:59,,198,114,84,2020-02-09,2020-02-15,NUMBI GATE,10:00,10:59
11:00 - 11:59,,103,75,28,2020-02-09,2020-02-15,NUMBI GATE,11:00,11:59
12:00 - 12:59,,106,50,56,2020-02-09,2020-02-15,NUMBI GATE,12:00,12:59
13:00 - 13:59,,86,67,19,2020-02-09,2020-02-15,NUMBI GATE,13:00,13:59
14:00 - 14:59,,124,94,30,2020-02-09,2020-02-15,NUMBI GATE,14:00,14:59
15:00 - 15:59,,39,18,21,2020-02-09,2020-02-15,NUMBI GATE,15:00,15:59
16:00 - 16:59,,40,13,27,2020-02-09,2020-02-15,NUMBI GATE,16:00,16:59
17:00 - 17:59,,24,5,19,2020-02-09,2020-02-15,NUMBI GATE,17:00,17:59
18:00 - 18:59,,12,0,12,2020-02-09,2020-02-15,NUMBI GATE,18:00,18:59
05:00 - 05:59,,73,64,9,2020-02-09,2020-02-15,ORPEN GATE,05:00,05:59
06:00 - 06:59,,497,456,41,2020-02-09,2020-02-15,ORPEN GATE,06:00,06:59
07:00 - 07:59,,298,223,75,2020-02-09,2020-02-15,ORPEN GATE,07:00,07:59
08:00 - 08:59,,133,99,34,2020-02-09,2020-02-15,ORPEN GATE,08:00,08:59
09:00 - 09:59,,345,245,100,2020-02-09,2020-02-15,ORPEN GATE,09:00,09:59
10:00 - 10:59,,285,189,96,2020-02-09,2020-02-15,ORPEN GATE,10:00,10:59
11:00 - 11:59,,165,83,82,2020-02-09,2020-02-15,ORPEN GATE,11:00,11:59
12:00 - 12:59,,172,73,99,2020-02-09,2020-02-15,ORPEN GATE,12:00,12:59
13:00 - 13:59,,91,33,58,2020-02-09,2020-02-15,ORPEN GATE,13:00,13:59
14:00 - 14:59,,172,45,127,2020-02-09,2020-02-15,ORPEN GATE,14:00,14:59
15:00 - 15:59,,81,16,65,2020-02-09,2020-02-15,ORPEN GATE,15:00,15:59
16:00 - 16:59,,47,3,44,2020-02-09,2020-02-15,ORPEN GATE,16:00,16:59
17:00 - 17:59,,59,27,32,2020-02-09,2020-02-15,ORPEN GATE,17:00,17:59
18:00 - 18:59,,9,5,4,2020-02-09,2020-02-15,ORPEN GATE,18:00,18:59
05:00 - 05:59,,5,5,0,2020-02-09,2020-02-15,PAFURI GATE,05:00,05:59
06:00 - 06:59,,4,4,0,2020-02-09,2020-02-15,PAFURI GATE,06:00,06:59
