hour,date,total,day,overnight,start_date,end_date,camp,start_time,end_time
05:00 - 05:59,,1432,1339,93,2018-12-16,2018-12-22,CROCODILE BRIDGE GATE,05:00,05:59
09:00 - 09:59,,712,635,77,2018-12-16,2018-12-22,CROCODILE BRIDGE GATE,09:00,09:59
10:00 - 10:59,,714,667,47,2018-12-16,2018-12-22,CROCODILE BRIDGE GATE,10:00,10:59
06:00 - 06:59,,2220,2138,82,2018-12-16,2018-12-22,CROCODILE BRIDGE GATE,06:00,06:59
07:00 - 07:59,,1531,1428,103,2018-12-16,2018-12-22,CROCODILE BRIDGE GATE,07:00,07:59
08:00 - 08:59,,790,746,44,2018-12-16,2018-12-22,CROCODILE BRIDGE GATE,08:00,08:59
11:00 - 11:59,,535,448,87,2018-12-16,2018-12-22,CROCODILE BRIDGE GATE,11:00,11:59
12:00 - 12:59,,375,327,48,2018-12-16,2018-12-22,CROCODILE BRIDGE GATE,12:00,12:59
13:00 - 13:59,,316,254,62,2018-12-16,2018-12-22,CROCODILE BRIDGE GATE,13:00,13:59
14:00 - 14:59,,288,200,88,2018-12-16,2018-12-22,CROCODILE BRIDGE GATE,14:00,14:59
15:00 - 15:59,,242,191,51,2018-12-16,2018-12-22,CROCODILE BRIDGE GATE,15:00,15:59
16:00 - 16:59,,178,156,22,2018-12-16,2018-12-22,CROCODILE BRIDGE GATE,16:00,16:59
17:00 - 17:59,,53,35,18,2018-12-16,2018-12-22,CROCODILE BRIDGE GATE,17:00,17:59
18:00 - 18:59,,4,2,2,2018-12-16,2018-12-22,CROCODILE BRIDGE GATE,18:00,18:59
19:00 - 19:59,,2,0,2,2018-12-16,2018-12-22,CROCODILE BRIDGE GATE,19:00,19:59
08:00 - 08:59,,30,27,3,2018-12-16,2018-12-22,GIRIYONDO BORDER GATE,08:00,08:59
09:00 - 09:59,,37,33,4,2018-12-16,2018-12-22,GIRIYONDO BORDER GATE,09:00,09:59
10:00 - 10:59,,24,22,2,2018-12-16,2018-12-22,GIRIYONDO BORDER GATE,10:00,10:59
11:00 - 11:59,,26,18,8,2018-12-16,2018-12-22,GIRIYONDO BORDER GATE,11:00,11:59
12:00 - 12:59,,53,43,10,2018-12-16,2018-12-22,GIRIYONDO BORDER GATE,12:00,12:59
13:00 - 13:59,,78,57,21,2018-12-16,2018-12-22,GIRIYONDO BORDER GATE,13:00,13:59
14:00 - 14:59,,61,41,20,2018-12-16,2018-12-22,GIRIYONDO BORDER GATE,14:00,14:59
15:00 - 15:59,,28,15,13,2018-12-16,2018-12-22,GIRIYONDO BORDER GATE,15:00,15:59
05:00 - 05:59,,550,542,8,2018-12-16,2018-12-22,KRUGER GATE,05:00,05:59
06:00 - 06:59,,687,639,48,2018-12-16,2018-12-22,KRUGER GATE,06:00,06:59
07:00 - 07:59,,475,442,33,2018-12-16,2018-12-22,KRUGER GATE,07:00,07:59
08:00 - 08:59,,427,391,36,2018-12-16,2018-12-22,KRUGER GATE,08:00,08:59
09:00 - 09:59,,656,613,43,2018-12-16,2018-12-22,KRUGER GATE,09:00,09:59
10:00 - 10:59,,792,702,90,2018-12-16,2018-12-22,KRUGER GATE,10:00,10:59
11:00 - 11:59,,720,648,72,2018-12-16,2018-12-22,KRUGER GATE,11:00,11:59
12:00 - 12:59,,566,499,67,2018-12-16,2018-12-22,KRUGER GATE,12:00,12:59
13:00 - 13:59,,480,405,75,2018-12-16,2018-12-22,KRUGER GATE,13:00,13:59
14:00 - 14:59,,371,293,78,2018-12-16,2018-12-22,KRUGER GATE,14:00,14:59
15:00 - 15:59,,351,253,98,2018-12-16,2018-12-22,KRUGER GATE,15:00,15:59
16:00 - 16:59,,165,127,38,2018-12-16,2018-12-22,KRUGER GATE,16:00,16:59
17:00 - 17:59,,135,58,77,2018-12-16,2018-12-22,KRUGER GATE,17:00,17:59
18:00 - 18:59,,21,8,13,2018-12-16,2018-12-22,KRUGER GATE,18:00,18:59
05:00 - 05:59,,780,510,270,2018-12-16,2018-12-22,MALELANE GATE,05:00,05:59
06:00 - 06:59,,762,573,189,2018-12-16,2018-12-22,MALELANE GATE,06:00,06:59
07:00 - 07:59,,440,347,93,2018-12-16,2018-12-22,MALELANE GATE,07:00,07:59
08:00 - 08:59,,630,431,199,2018-12-16,2018-12-22,MALELANE GATE,08:00,08:59
09:00 - 09:59,,587,391,196,2018-12-16,2018-12-22,MALELANE GATE,09:00,09:59
10:00 - 10:59,,751,531,220,2018-12-16,2018-12-22,MALELANE GATE,10:00,10:59
11:00 - 11:59,,528,343,185,2018-12-16,2018-12-22,MALELANE GATE,11:00,11:59
12:00 - 12:59,,515,271,244,2018-12-16,2018-12-22,MALELANE GATE,12:00,12:59
13:00 - 13:59,,375,215,160,2018-12-16,2018-12-22,MALELANE GATE,13:00,13:59
14:00 - 14:59,,281,145,136,2018-12-16,2018-12-22,MALELANE GATE,14:00,14:59
15:00 - 15:59,,289,166,123,2018-12-16,2018-12-22,MALELANE GATE,15:00,15:59
16:00 - 16:59,,160,73,87,2018-12-16,2018-12-22,MALELANE GATE,16:00,16:59
17:00 - 17:59,,65,13,52,2018-12-16,2018-12-22,MALELANE GATE,17:00,17:59
18:00 - 18:59,,39,5,34,2018-12-16,2018-12-22,MALELANE GATE,18:00,18:59
05:00 - 05:59,,923,890,33,2018-12-16,2018-12-22,NUMBI GATE,05:00,05:59
06:00 - 06:59,,551,519,32,2018-12-16,2018-12-22,NUMBI GATE,06:00,06:59
07:00 - 07:59,,271,255,16,2018-12-16,2018-12-22,NUMBI GATE,07:00,07:59
08:00 - 08:59,,342,313,29,2018-12-16,2018-12-22,NUMBI GATE,08:00,08:59
09:00 - 09:59,,334,290,44,2018-12-16,2018-12-22,NUMBI GATE,09:00,09:59
10:00 - 10:59,,313,249,64,2018-12-16,2018-12-22,NUMBI GATE,10:00,10:59
11:00 - 11:59,,287,261,26,2018-12-16,2018-12-22,NUMBI GATE,11:00,11:59
12:00 - 12:59,,204,133,71,2018-12-16,2018-12-22,NUMBI GATE,12:00,12:59
13:00 - 13:59,,290,156,134,2018-12-16,2018-12-22,NUMBI GATE,13:00,13:59
14:00 - 14:59,,248,147,101,2018-12-16,2018-12-22,NUMBI GATE,14:00,14:59
15:00 - 15:59,,324,254,70,2018-12-16,2018-12-22,NUMBI GATE,15:00,15:59
16:00 - 16:59,,160,98,62,2018-12-16,2018-12-22,NUMBI GATE,16:00,16:59
17:00 - 17:59,,89,68,21,2018-12-16,2018-12-22,NUMBI GATE,17:00,17:59
18:00 - 18:59,,13,4,9,2018-12-16,2018-12-22,NUMBI GATE,18:00,18:59
05:00 - 05:59,,194,152,42,2018-12-16,2018-12-22,ORPEN GATE,05:00,05:59
06:00 - 06:59,,665,590,75,2018-12-16,2018-12-22,ORPEN GATE,06:00,06:59
07:00 - 07:59,,601,513,88,2018-12-16,2018-12-22,ORPEN GATE,07:00,07:59
08:00 - 08:59,,330,223,107,2018-12-16,2018-12-22,ORPEN GATE,08:00,08:59
09:00 - 09:59,,398,348,50,2018-12-16,2018-12-22,ORPEN GATE,09:00,09:59
10:00 - 10:59,,287,177,110,2018-12-16,2018-12-22,ORPEN GATE,10:00,10:59
11:00 - 11:59,,270,148,122,2018-12-16,2018-12-22,ORPEN GATE,11:00,11:59
12:00 - 12:59,,270,126,144,2018-12-16,2018-12-22,ORPEN GATE,12:00,12:59
13:00 - 13:59,,165,63,102,2018-12-16,2018-12-22,ORPEN GATE,13:00,13:59
14:00 - 14:59,,141,51,90,2018-12-16,2018-12-22,ORPEN GATE,14:00,14:59
15:00 - 15:59,,99,29,70,2018-12-16,2018-12-22,ORPEN GATE,15:00,15:59
16:00 - 16:59,,110,28,82,2018-12-16,2018-12-22,ORPEN GATE,16:00,16:59
17:00 - 17:59,,29,9,20,2018-12-16,2018-12-22,ORPEN GATE,17:00,17:59
18:00 - 18:59,,12,0,12,2018-12-16,2018-12-22,ORPEN GATE,18:00,18:59
05:00 - 05:59,,8,8,0,2018-12-16,2018-12-22,PAFURI GATE,05:00,05:59
06:00 - 06:59,,68,35,33,2018-12-16,2018-12-22,PAFURI GATE,06:00,06:59
07:00 - 07:59,,76,65,11,2018-12-16,2018-12-22,PAFURI GATE,07:00,07:59
08:00 - 08:59,,68,40,28,2018-12-16,2018-12-22,PAFURI GATE,08:00,08:59
09:00 - 09:59,,25,22,3,2018-12-16,2018-12-22,PAFURI GATE,09:00,09:59
10:00 - 10:59,,39,34,5,2018-12-16,2018-12-22,PAFURI GATE,10:00,10:59
11:00 - 11:59,,75,38,37,2018-12-16,2018-12-22,PAFURI GATE,11:00,11:59
12:00 - 12:59,,20,5,15,2018-12-16,2018-12-22,PAFURI GATE,12:00,12:59
13:00 - 13:59,,31,23,8,2018-12-16,2018-12-22,PAFURI GATE,13:00,13:59
14:00 - 14:59,,28,22,6,2018-12-16,2018-12-22,PAFURI GATE,14:00,14:59
15:00 - 15:59,,28,19,9,2018-12-16,2018-12-22,PAFURI GATE,15:00,15:59
16:00 - 16:59,,1,1,0,2018-12-16,2018-12-22,PAFURI GATE,16:00,16:59
17:00 - 17:59,,2,2,0,2018-12-16,2018-12-22,PAFURI GATE,17:00,17:59
18:00 - 18:59,,2,2,0,2018-12-16,2018-12-22,PAFURI GATE,18:00,18:59
05:00 - 05:59,,1152,1119,33,2018-12-16,2018-12-22,PHABENI GATE,05:00,05:59
06:00 - 06:59,,1193,1139,54,2018-12-16,2018-12-22,PHABENI GATE,06:00,06:59
07:00 - 07:59,,892,788,104,2018-12-16,2018-12-22,PHABENI GATE,07:00,07:59
08:00 - 08:59,,643,573,70,2018-12-16,2018-12-22,PHABENI GATE,08:00,08:59
09:00 - 09:59,,600,521,79,2018-12-16,2018-12-22,PHABENI GATE,09:00,09:59
10:00 - 10:59,,472,386,86,2018-12-16,2018-12-22,PHABENI GATE,10:00,10:59
11:00 - 11:59,,329,267,62,2018-12-16,2018-12-22,PHABENI GATE,11:00,11:59
12:00 - 12:59,,256,175,81,2018-12-16,2018-12-22,PHABENI GATE,12:00,12:59
13:00 - 13:59,,154,81,73,2018-12-16,2018-12-22,PHABENI GATE,13:00,13:59
14:00 - 14:59,,123,91,32,2018-12-16,2018-12-22,PHABENI GATE,14:00,14:59
15:00 - 15:59,,130,100,30,2018-12-16,2018-12-22,PHABENI GATE,15:00,15:59
16:00 - 16:59,,61,48,13,2018-12-16,2018-12-22,PHABENI GATE,16:00,16:59
17:00 - 17:59,,186,182,4,2018-12-16,2018-12-22,PHABENI GATE,17:00,17:59
18:00 - 18:59,,11,3,8,2018-12-16,2018-12-22,PHABENI GATE,18:00,18:59
05:00 - 05:59,,549,454,95,2018-12-16,2018-12-22,PHALABORWA GATE,05:00,05:59
06:00 - 06:59,,757,634,123,2018-12-16,2018-12-22,PHALABORWA GATE,06:00,06:59
07:00 - 07:59,,801,635,166,2018-12-16,2018-12-22,PHALABORWA GATE,07:00,07:59
08:00 - 08:59,,564,431,133,2018-12-16,2018-12-22,PHALABORWA GATE,08:00,08:59
09:00 - 09:59,,586,410,176,2018-12-16,2018-12-22,PHALABORWA GATE,09:00,09:59
10:00 - 10:59,,644,398,246,2018-12-16,2018-12-22,PHALABORWA GATE,10:00,10:59
11:00 - 11:59,,622,337,285,2018-12-16,2018-12-22,PHALABORWA GATE,11:00,11:59
12:00 - 12:59,,521,241,280,2018-12-16,2018-12-22,PHALABORWA GATE,12:00,12:59
13:00 - 13:59,,519,170,349,2018-12-16,2018-12-22,PHALABORWA GATE,13:00,13:59
14:00 - 14:59,,290,105,185,2018-12-16,2018-12-22,PHALABORWA GATE,14:00,14:59
15:00 - 15:59,,290,128,162,2018-12-16,2018-12-22,PHALABORWA GATE,15:00,15:59
16:00 - 16:59,,219,103,116,2018-12-16,2018-12-22,PHALABORWA GATE,16:00,16:59
17:00 - 17:59,,45,9,36,2018-12-16,2018-12-22,PHALABORWA GATE,17:00,17:59
18:00 - 18:59,,5,0,5,2018-12-16,2018-12-22,PHALABORWA GATE,18:00,18:59
05:00 - 05:59,,170,159,11,2018-12-16,2018-12-22,PUNDA MARIA GATE,05:00,05:59
06:00 - 06:59,,441,398,43,2018-12-16,2018-12-22,PUNDA MARIA GATE,06:00,06:59
07:00 - 07:59,,605,564,41,2018-12-16,2018-12-22,PUNDA MARIA GATE,07:00,07:59
08:00 - 08:59,,514,467,47,2018-12-16,2018-12-22,PUNDA MARIA GATE,08:00,08:59
09:00 - 09:59,,403,345,58,2018-12-16,2018-12-22,PUNDA MARIA GATE,09:00,09:59
10:00 - 10:59,,374,316,58,2018-12-16,2018-12-22,PUNDA MARIA GATE,10:00,10:59
11:00 - 11:59,,307,256,51,2018-12-16,2018-12-22,PUNDA MARIA GATE,11:00,11:59
12:00 - 12:59,,380,344,36,2018-12-16,2018-12-22,PUNDA MARIA GATE,12:00,12:59
13:00 - 13:59,,303,264,39,2018-12-16,2018-12-22,PUNDA MARIA GATE,13:00,13:59
14:00 - 14:59,,192,158,34,2018-12-16,2018-12-22,PUNDA MARIA GATE,14:00,14:59
15:00 - 15:59,,101,69,32,2018-12-16,2018-12-22,PUNDA MARIA GATE,15:00,15:59
16:00 - 16:59,,55,45,10,2018-12-16,2018-12-22,PUNDA MARIA GATE,16:00,16:59
17:00 - 17:59,,32,13,19,2018-12-16,2018-12-22,PUNDA MARIA GATE,17:00,17:59
