hour,date,total,day,overnight,start_date,end_date,camp,start_time,end_time
05:00 - 05:59,,182,153,29,2018-04-08,2018-04-14,CROCODILE BRIDGE GATE,05:00,05:59
06:00 - 06:59,,1493,1365,128,2018-04-08,2018-04-14,CROCODILE BRIDGE GATE,06:00,06:59
07:00 - 07:59,,639,592,47,2018-04-08,2018-04-14,CROCODILE BRIDGE GATE,07:00,07:59
08:00 - 08:59,,520,476,44,2018-04-08,2018-04-14,CROCODILE BRIDGE GATE,08:00,08:59
09:00 - 09:59,,544,476,68,2018-04-08,2018-04-14,CROCODILE BRIDGE GATE,09:00,09:59
10:00 - 10:59,,427,343,84,2018-04-08,2018-04-14,CROCODILE BRIDGE GATE,10:00,10:59
11:00 - 11:59,,340,270,70,2018-04-08,2018-04-14,CROCODILE BRIDGE GATE,11:00,11:59
12:00 - 12:59,,253,178,75,2018-04-08,2018-04-14,CROCODILE BRIDGE GATE,12:00,12:59
13:00 - 13:59,,195,125,70,2018-04-08,2018-04-14,CROCODILE BRIDGE GATE,13:00,13:59
14:00 - 14:59,,139,94,45,2018-04-08,2018-04-14,CROCODILE BRIDGE GATE,14:00,14:59
15:00 - 15:59,,167,94,73,2018-04-08,2018-04-14,CROCODILE BRIDGE GATE,15:00,15:59
16:00 - 16:59,,77,29,48,2018-04-08,2018-04-14,CROCODILE BRIDGE GATE,16:00,16:59
17:00 - 17:59,,17,2,15,2018-04-08,2018-04-14,CROCODILE BRIDGE GATE,17:00,17:59
08:00 - 08:59,,15,13,2,2018-04-08,2018-04-14,GIRIYONDO BORDER GATE,08:00,08:59
09:00 - 09:59,,6,6,0,2018-04-08,2018-04-14,GIRIYONDO BORDER GATE,09:00,09:59
10:00 - 10:59,,20,20,0,2018-04-08,2018-04-14,GIRIYONDO BORDER GATE,10:00,10:59
11:00 - 11:59,,57,52,5,2018-04-08,2018-04-14,GIRIYONDO BORDER GATE,11:00,11:59
12:00 - 12:59,,38,34,4,2018-04-08,2018-04-14,GIRIYONDO BORDER GATE,12:00,12:59
13:00 - 13:59,,14,14,0,2018-04-08,2018-04-14,GIRIYONDO BORDER GATE,13:00,13:59
14:00 - 14:59,,19,18,1,2018-04-08,2018-04-14,GIRIYONDO BORDER GATE,14:00,14:59
