hour,date,total,day,overnight,start_date,end_date,camp,start_time,end_time
05:00 - 05:59,,473,456,17,2019-09-08,2019-09-14,CROCODILE BRIDGE GATE,05:00,05:59
06:00 - 06:59,,1960,1795,165,2019-09-08,2019-09-14,CROCODILE BRIDGE GATE,06:00,06:59
07:00 - 07:59,,1354,1265,89,2019-09-08,2019-09-14,CROCODILE BRIDGE GATE,07:00,07:59
08:00 - 08:59,,1381,1285,96,2019-09-08,2019-09-14,CROCODILE BRIDGE GATE,08:00,08:59
09:00 - 09:59,,1035,947,88,2019-09-08,2019-09-14,CROCODILE BRIDGE GATE,09:00,09:59
10:00 - 10:59,,947,872,75,2019-09-08,2019-09-14,CROCODILE BRIDGE GATE,10:00,10:59
11:00 - 11:59,,441,324,117,2019-09-08,2019-09-14,CROCODILE BRIDGE GATE,11:00,11:59
12:00 - 12:59,,301,221,80,2019-09-08,2019-09-14,CROCODILE BRIDGE GATE,12:00,12:59
13:00 - 13:59,,475,410,65,2019-09-08,2019-09-14,CROCODILE BRIDGE GATE,13:00,13:59
14:00 - 14:59,,199,134,65,2019-09-08,2019-09-14,CROCODILE BRIDGE GATE,14:00,14:59
15:00 - 15:59,,151,102,49,2019-09-08,2019-09-14,CROCODILE BRIDGE GATE,15:00,15:59
16:00 - 16:59,,140,75,65,2019-09-08,2019-09-14,CROCODILE BRIDGE GATE,16:00,16:59
17:00 - 17:59,,44,14,30,2019-09-08,2019-09-14,CROCODILE BRIDGE GATE,17:00,17:59
18:00 - 18:59,,6,2,4,2019-09-08,2019-09-14,CROCODILE BRIDGE GATE,18:00,18:59
08:00 - 08:59,,13,13,0,2019-09-08,2019-09-14,GIRIYONDO BORDER GATE,08:00,08:59
09:00 - 09:59,,29,25,4,2019-09-08,2019-09-14,GIRIYONDO BORDER GATE,09:00,09:59
10:00 - 10:59,,2,2,0,2019-09-08,2019-09-14,GIRIYONDO BORDER GATE,10:00,10:59
11:00 - 11:59,,10,10,0,2019-09-08,2019-09-14,GIRIYONDO BORDER GATE,11:00,11:59
12:00 - 12:59,,17,13,4,2019-09-08,2019-09-14,GIRIYONDO BORDER GATE,12:00,12:59
13:00 - 13:59,,26,19,7,2019-09-08,2019-09-14,GIRIYONDO BORDER GATE,13:00,13:59
14:00 - 14:59,,7,4,3,2019-09-08,2019-09-14,GIRIYONDO BORDER GATE,14:00,14:59
09:00 - 09:59,,56,56,0,2019-09-08,2019-09-14,KRUGER GATE,09:00,09:59
10:00 - 10:59,,57,57,0,2019-09-08,2019-09-14,KRUGER GATE,10:00,10:59
11:00 - 11:59,,97,97,0,2019-09-08,2019-09-14,KRUGER GATE,11:00,11:59
12:00 - 12:59,,73,73,0,2019-09-08,2019-09-14,KRUGER GATE,12:00,12:59
13:00 - 13:59,,127,127,0,2019-09-08,2019-09-14,KRUGER GATE,13:00,13:59
14:00 - 14:59,,60,56,4,2019-09-08,2019-09-14,KRUGER GATE,14:00,14:59
15:00 - 15:59,,256,231,25,2019-09-08,2019-09-14,KRUGER GATE,15:00,15:59
16:00 - 16:59,,291,287,4,2019-09-08,2019-09-14,KRUGER GATE,16:00,16:59
17:00 - 17:59,,623,617,6,2019-09-08,2019-09-14,KRUGER GATE,17:00,17:59
05:00 - 05:59,,345,92,253,2019-09-08,2019-09-14,MALELANE GATE,05:00,05:59
06:00 - 06:59,,1627,1323,304,2019-09-08,2019-09-14,MALELANE GATE,06:00,06:59
07:00 - 07:59,,1163,1101,62,2019-09-08,2019-09-14,MALELANE GATE,07:00,07:59
08:00 - 08:59,,1200,1060,140,2019-09-08,2019-09-14,MALELANE GATE,08:00,08:59
09:00 - 09:59,,1858,1749,109,2019-09-08,2019-09-14,MALELANE GATE,09:00,09:59
10:00 - 10:59,,1756,1614,142,2019-09-08,2019-09-14,MALELANE GATE,10:00,10:59
11:00 - 11:59,,580,471,109,2019-09-08,2019-09-14,MALELANE GATE,11:00,11:59
12:00 - 12:59,,482,324,158,2019-09-08,2019-09-14,MALELANE GATE,12:00,12:59
13:00 - 13:59,,438,242,196,2019-09-08,2019-09-14,MALELANE GATE,13:00,13:59
14:00 - 14:59,,235,112,123,2019-09-08,2019-09-14,MALELANE GATE,14:00,14:59
15:00 - 15:59,,281,98,183,2019-09-08,2019-09-14,MALELANE GATE,15:00,15:59
16:00 - 16:59,,145,35,110,2019-09-08,2019-09-14,MALELANE GATE,16:00,16:59
17:00 - 17:59,,54,11,43,2019-09-08,2019-09-14,MALELANE GATE,17:00,17:59
05:00 - 05:59,,694,689,5,2019-09-08,2019-09-14,NUMBI GATE,05:00,05:59
06:00 - 06:59,,1250,1230,20,2019-09-08,2019-09-14,NUMBI GATE,06:00,06:59
07:00 - 07:59,,711,694,17,2019-09-08,2019-09-14,NUMBI GATE,07:00,07:59
08:00 - 08:59,,1821,1806,15,2019-09-08,2019-09-14,NUMBI GATE,08:00,08:59
09:00 - 09:59,,2108,2075,33,2019-09-08,2019-09-14,NUMBI GATE,09:00,09:59
10:00 - 10:59,,844,809,35,2019-09-08,2019-09-14,NUMBI GATE,10:00,10:59
11:00 - 11:59,,504,448,56,2019-09-08,2019-09-14,NUMBI GATE,11:00,11:59
12:00 - 12:59,,143,108,35,2019-09-08,2019-09-14,NUMBI GATE,12:00,12:59
13:00 - 13:59,,144,86,58,2019-09-08,2019-09-14,NUMBI GATE,13:00,13:59
14:00 - 14:59,,291,242,49,2019-09-08,2019-09-14,NUMBI GATE,14:00,14:59
