hour,date,total,day,overnight,start_date,end_date,camp,start_time,end_time
05:00 - 05:59,,216,213,3,2019-06-09,2019-06-15,CROCODILE BRIDGE GATE,05:00,05:59
06:00 - 06:59,,1346,1218,128,2019-06-09,2019-06-15,CROCODILE BRIDGE GATE,06:00,06:59
07:00 - 07:59,,1057,984,73,2019-06-09,2019-06-15,CROCODILE BRIDGE GATE,07:00,07:59
08:00 - 08:59,,992,914,78,2019-06-09,2019-06-15,CROCODILE BRIDGE GATE,08:00,08:59
09:00 - 09:59,,791,685,106,2019-06-09,2019-06-15,CROCODILE BRIDGE GATE,09:00,09:59
10:00 - 10:59,,680,599,81,2019-06-09,2019-06-15,CROCODILE BRIDGE GATE,10:00,10:59
11:00 - 11:59,,434,367,67,2019-06-09,2019-06-15,CROCODILE BRIDGE GATE,11:00,11:59
12:00 - 12:59,,237,169,68,2019-06-09,2019-06-15,CROCODILE BRIDGE GATE,12:00,12:59
13:00 - 13:59,,277,198,79,2019-06-09,2019-06-15,CROCODILE BRIDGE GATE,13:00,13:59
14:00 - 14:59,,227,139,88,2019-06-09,2019-06-15,CROCODILE BRIDGE GATE,14:00,14:59
15:00 - 15:59,,209,144,65,2019-06-09,2019-06-15,CROCODILE BRIDGE GATE,15:00,15:59
16:00 - 16:59,,114,43,71,2019-06-09,2019-06-15,CROCODILE BRIDGE GATE,16:00,16:59
17:00 - 17:59,,38,10,28,2019-06-09,2019-06-15,CROCODILE BRIDGE GATE,17:00,17:59
08:00 - 08:59,,12,12,0,2019-06-09,2019-06-15,GIRIYONDO BORDER GATE,08:00,08:59
09:00 - 09:59,,18,18,0,2019-06-09,2019-06-15,GIRIYONDO BORDER GATE,09:00,09:59
10:00 - 10:59,,8,8,0,2019-06-09,2019-06-15,GIRIYONDO BORDER GATE,10:00,10:59
11:00 - 11:59,,8,5,3,2019-06-09,2019-06-15,GIRIYONDO BORDER GATE,11:00,11:59
12:00 - 12:59,,5,5,0,2019-06-09,2019-06-15,GIRIYONDO BORDER GATE,12:00,12:59
13:00 - 13:59,,31,26,5,2019-06-09,2019-06-15,GIRIYONDO BORDER GATE,13:00,13:59
14:00 - 14:59,,6,0,6,2019-06-09,2019-06-15,GIRIYONDO BORDER GATE,14:00,14:59
05:00 - 05:59,,47,47,0,2019-06-09,2019-06-15,KRUGER GATE,05:00,05:59
06:00 - 06:59,,705,656,49,2019-06-09,2019-06-15,KRUGER GATE,06:00,06:59
07:00 - 07:59,,453,411,42,2019-06-09,2019-06-15,KRUGER GATE,07:00,07:59
08:00 - 08:59,,429,394,35,2019-06-09,2019-06-15,KRUGER GATE,08:00,08:59
09:00 - 09:59,,586,538,48,2019-06-09,2019-06-15,KRUGER GATE,09:00,09:59
10:00 - 10:59,,680,636,44,2019-06-09,2019-06-15,KRUGER GATE,10:00,10:59
11:00 - 11:59,,545,476,69,2019-06-09,2019-06-15,KRUGER GATE,11:00,11:59
12:00 - 12:59,,502,443,59,2019-06-09,2019-06-15,KRUGER GATE,12:00,12:59
13:00 - 13:59,,401,353,48,2019-06-09,2019-06-15,KRUGER GATE,13:00,13:59
14:00 - 14:59,,501,389,112,2019-06-09,2019-06-15,KRUGER GATE,14:00,14:59
15:00 - 15:59,,173,125,48,2019-06-09,2019-06-15,KRUGER GATE,15:00,15:59
16:00 - 16:59,,183,54,129,2019-06-09,2019-06-15,KRUGER GATE,16:00,16:59
17:00 - 17:59,,83,26,57,2019-06-09,2019-06-15,KRUGER GATE,17:00,17:59
05:00 - 05:59,,102,17,85,2019-06-09,2019-06-15,MALELANE GATE,05:00,05:59
06:00 - 06:59,,760,505,255,2019-06-09,2019-06-15,MALELANE GATE,06:00,06:59
07:00 - 07:59,,504,355,149,2019-06-09,2019-06-15,MALELANE GATE,07:00,07:59
08:00 - 08:59,,640,458,182,2019-06-09,2019-06-15,MALELANE GATE,08:00,08:59
09:00 - 09:59,,828,692,136,2019-06-09,2019-06-15,MALELANE GATE,09:00,09:59
10:00 - 10:59,,984,748,236,2019-06-09,2019-06-15,MALELANE GATE,10:00,10:59
11:00 - 11:59,,456,270,186,2019-06-09,2019-06-15,MALELANE GATE,11:00,11:59
12:00 - 12:59,,428,166,262,2019-06-09,2019-06-15,MALELANE GATE,12:00,12:59
13:00 - 13:59,,399,130,269,2019-06-09,2019-06-15,MALELANE GATE,13:00,13:59
14:00 - 14:59,,304,89,215,2019-06-09,2019-06-15,MALELANE GATE,14:00,14:59
15:00 - 15:59,,241,91,150,2019-06-09,2019-06-15,MALELANE GATE,15:00,15:59
16:00 - 16:59,,154,39,115,2019-06-09,2019-06-15,MALELANE GATE,16:00,16:59
17:00 - 17:59,,41,4,37,2019-06-09,2019-06-15,MALELANE GATE,17:00,17:59
05:00 - 05:59,,312,309,3,2019-06-09,2019-06-15,NUMBI GATE,05:00,05:59
06:00 - 06:59,,497,486,11,2019-06-09,2019-06-15,NUMBI GATE,06:00,06:59
07:00 - 07:59,,200,181,19,2019-06-09,2019-06-15,NUMBI GATE,07:00,07:59
08:00 - 08:59,,168,134,34,2019-06-09,2019-06-15,NUMBI GATE,08:00,08:59
09:00 - 09:59,,181,159,22,2019-06-09,2019-06-15,NUMBI GATE,09:00,09:59
10:00 - 10:59,,372,303,69,2019-06-09,2019-06-15,NUMBI GATE,10:00,10:59
11:00 - 11:59,,159,107,52,2019-06-09,2019-06-15,NUMBI GATE,11:00,11:59
12:00 - 12:59,,80,35,45,2019-06-09,2019-06-15,NUMBI GATE,12:00,12:59
13:00 - 13:59,,159,79,80,2019-06-09,2019-06-15,NUMBI GATE,13:00,13:59
14:00 - 14:59,,158,99,59,2019-06-09,2019-06-15,NUMBI GATE,14:00,14:59
15:00 - 15:59,,111,15,96,2019-06-09,2019-06-15,NUMBI GATE,15:00,15:59
16:00 - 16:59,,65,2,63,2019-06-09,2019-06-15,NUMBI GATE,16:00,16:59
17:00 - 17:59,,27,4,23,2019-06-09,2019-06-15,NUMBI GATE,17:00,17:59
06:00 - 06:59,,281,221,60,2019-06-09,2019-06-15,ORPEN GATE,06:00,06:59
07:00 - 07:59,,224,191,33,2019-06-09,2019-06-15,ORPEN GATE,07:00,07:59
08:00 - 08:59,,157,97,60,2019-06-09,2019-06-15,ORPEN GATE,08:00,08:59
09:00 - 09:59,,256,215,41,2019-06-09,2019-06-15,ORPEN GATE,09:00,09:59
10:00 - 10:59,,258,194,64,2019-06-09,2019-06-15,ORPEN GATE,10:00,10:59
11:00 - 11:59,,284,101,183,2019-06-09,2019-06-15,ORPEN GATE,11:00,11:59
12:00 - 12:59,,425,228,197,2019-06-09,2019-06-15,ORPEN GATE,12:00,12:59
13:00 - 13:59,,265,80,185,2019-06-09,2019-06-15,ORPEN GATE,13:00,13:59
14:00 - 14:59,,112,28,84,2019-06-09,2019-06-15,ORPEN GATE,14:00,14:59
15:00 - 15:59,,66,25,41,2019-06-09,2019-06-15,ORPEN GATE,15:00,15:59
16:00 - 16:59,,84,9,75,2019-06-09,2019-06-15,ORPEN GATE,16:00,16:59
17:00 - 17:59,,26,0,26,2019-06-09,2019-06-15,ORPEN GATE,17:00,17:59
06:00 - 06:59,,116,94,22,2019-06-09,2019-06-15,PAFURI GATE,06:00,06:59
07:00 - 07:59,,69,41,28,2019-06-09,2019-06-15,PAFURI GATE,07:00,07:59
08:00 - 08:59,,37,18,19,2019-06-09,2019-06-15,PAFURI GATE,08:00,08:59
09:00 - 09:59,,27,23,4,2019-06-09,2019-06-15,PAFURI GATE,09:00,09:59
10:00 - 10:59,,74,41,33,2019-06-09,2019-06-15,PAFURI GATE,10:00,10:59
11:00 - 11:59,,44,26,18,2019-06-09,2019-06-15,PAFURI GATE,11:00,11:59
12:00 - 12:59,,30,18,12,2019-06-09,2019-06-15,PAFURI GATE,12:00,12:59
13:00 - 13:59,,23,12,11,2019-06-09,2019-06-15,PAFURI GATE,13:00,13:59
14:00 - 14:59,,16,14,2,2019-06-09,2019-06-15,PAFURI GATE,14:00,14:59
15:00 - 15:59,,68,36,32,2019-06-09,2019-06-15,PAFURI GATE,15:00,15:59
16:00 - 16:59,,34,34,0,2019-06-09,2019-06-15,PAFURI GATE,16:00,16:59
17:00 - 17:59,,2,2,0,2019-06-09,2019-06-15,PAFURI GATE,17:00,17:59
05:00 - 05:59,,418,418,0,2019-06-09,2019-06-15,PHABENI GATE,05:00,05:59
06:00 - 06:59,,1196,1100,96,2019-06-09,2019-06-15,PHABENI GATE,06:00,06:59
07:00 - 07:59,,958,899,59,2019-06-09,2019-06-15,PHABENI GATE,07:00,07:59
08:00 - 08:59,,717,629,88,2019-06-09,2019-06-15,PHABENI GATE,08:00,08:59
09:00 - 09:59,,597,493,104,2019-06-09,2019-06-15,PHABENI GATE,09:00,09:59
10:00 - 10:59,,473,337,136,2019-06-09,2019-06-15,PHABENI GATE,10:00,10:59
11:00 - 11:59,,341,251,90,2019-06-09,2019-06-15,PHABENI GATE,11:00,11:59
12:00 - 12:59,,229,153,76,2019-06-09,2019-06-15,PHABENI GATE,12:00,12:59
13:00 - 13:59,,200,136,64,2019-06-09,2019-06-15,PHABENI GATE,13:00,13:59
14:00 - 14:59,,218,163,55,2019-06-09,2019-06-15,PHABENI GATE,14:00,14:59
15:00 - 15:59,,87,53,34,2019-06-09,2019-06-15,PHABENI GATE,15:00,15:59
16:00 - 16:59,,37,26,11,2019-06-09,2019-06-15,PHABENI GATE,16:00,16:59
17:00 - 17:59,,6,6,0,2019-06-09,2019-06-15,PHABENI GATE,17:00,17:59
05:00 - 05:59,,45,43,2,2019-06-09,2019-06-15,PHALABORWA GATE,05:00,05:59
06:00 - 06:59,,444,322,122,2019-06-09,2019-06-15,PHALABORWA GATE,06:00,06:59
07:00 - 07:59,,359,255,104,2019-06-09,2019-06-15,PHALABORWA GATE,07:00,07:59
08:00 - 08:59,,276,175,101,2019-06-09,2019-06-15,PHALABORWA GATE,08:00,08:59
09:00 - 09:59,,337,197,140,2019-06-09,2019-06-15,PHALABORWA GATE,09:00,09:59
10:00 - 10:59,,281,162,119,2019-06-09,2019-06-15,PHALABORWA GATE,10:00,10:59
11:00 - 11:59,,436,232,204,2019-06-09,2019-06-15,PHALABORWA GATE,11:00,11:59
12:00 - 12:59,,491,252,239,2019-06-09,2019-06-15,PHALABORWA GATE,12:00,12:59
13:00 - 13:59,,529,221,308,2019-06-09,2019-06-15,PHALABORWA GATE,13:00,13:59
14:00 - 14:59,,468,125,343,2019-06-09,2019-06-15,PHALABORWA GATE,14:00,14:59
15:00 - 15:59,,228,70,158,2019-06-09,2019-06-15,PHALABORWA GATE,15:00,15:59
16:00 - 16:59,,75,20,55,2019-06-09,2019-06-15,PHALABORWA GATE,16:00,16:59
05:00 - 05:59,,2,2,0,2019-06-09,2019-06-15,PUNDA MARIA GATE,05:00,05:59
06:00 - 06:59,,131,128,3,2019-06-09,2019-06-15,PUNDA MARIA GATE,06:00,06:59
07:00 - 07:59,,340,304,36,2019-06-09,2019-06-15,PUNDA MARIA GATE,07:00,07:59
08:00 - 08:59,,630,616,14,2019-06-09,2019-06-15,PUNDA MARIA GATE,08:00,08:59
09:00 - 09:59,,155,131,24,2019-06-09,2019-06-15,PUNDA MARIA GATE,09:00,09:59
10:00 - 10:59,,139,110,29,2019-06-09,2019-06-15,PUNDA MARIA GATE,10:00,10:59
11:00 - 11:59,,198,119,79,2019-06-09,2019-06-15,PUNDA MARIA GATE,11:00,11:59
12:00 - 12:59,,180,122,58,2019-06-09,2019-06-15,PUNDA MARIA GATE,12:00,12:59
13:00 - 13:59,,205,118,87,2019-06-09,2019-06-15,PUNDA MARIA GATE,13:00,13:59
14:00 - 14:59,,87,41,46,2019-06-09,2019-06-15,PUNDA MARIA GATE,14:00,14:59
15:00 - 15:59,,105,51,54,2019-06-09,2019-06-15,PUNDA MARIA GATE,15:00,15:59
16:00 - 16:59,,28,15,13,2019-06-09,2019-06-15,PUNDA MARIA GATE,16:00,16:59
17:00 - 17:59,,2,0,2,2019-06-09,2019-06-15,PUNDA MARIA GATE,17:00,17:59
