hour,date,total,day,overnight,start_date,end_date,camp,start_time,end_time
05:00 - 05:59,,886,819,67,2019-01-20,2019-01-26,CROCODILE BRIDGE GATE,05:00,05:59
06:00 - 06:59,,843,750,93,2019-01-20,2019-01-26,CROCODILE BRIDGE GATE,06:00,06:59
07:00 - 07:59,,597,527,70,2019-01-20,2019-01-26,CROCODILE BRIDGE GATE,07:00,07:59
08:00 - 08:59,,508,461,47,2019-01-20,2019-01-26,CROCODILE BRIDGE GATE,08:00,08:59
09:00 - 09:59,,366,330,36,2019-01-20,2019-01-26,CROCODILE BRIDGE GATE,09:00,09:59
10:00 - 10:59,,324,288,36,2019-01-20,2019-01-26,CROCODILE BRIDGE GATE,10:00,10:59
11:00 - 11:59,,210,177,33,2019-01-20,2019-01-26,CROCODILE BRIDGE GATE,11:00,11:59
12:00 - 12:59,,154,97,57,2019-01-20,2019-01-26,CROCODILE BRIDGE GATE,12:00,12:59
13:00 - 13:59,,153,100,53,2019-01-20,2019-01-26,CROCODILE BRIDGE GATE,13:00,13:59
14:00 - 14:59,,177,115,62,2019-01-20,2019-01-26,CROCODILE BRIDGE GATE,14:00,14:59
15:00 - 15:59,,147,102,45,2019-01-20,2019-01-26,CROCODILE BRIDGE GATE,15:00,15:59
16:00 - 16:59,,79,47,32,2019-01-20,2019-01-26,CROCODILE BRIDGE GATE,16:00,16:59
17:00 - 17:59,,38,14,24,2019-01-20,2019-01-26,CROCODILE BRIDGE GATE,17:00,17:59
18:00 - 18:59,,2,0,2,2019-01-20,2019-01-26,CROCODILE BRIDGE GATE,18:00,18:59
08:00 - 08:59,,24,18,6,2019-01-20,2019-01-26,GIRIYONDO BORDER GATE,08:00,08:59
09:00 - 09:59,,4,4,0,2019-01-20,2019-01-26,GIRIYONDO BORDER GATE,09:00,09:59
10:00 - 10:59,,2,2,0,2019-01-20,2019-01-26,GIRIYONDO BORDER GATE,10:00,10:59
11:00 - 11:59,,18,13,5,2019-01-20,2019-01-26,GIRIYONDO BORDER GATE,11:00,11:59
12:00 - 12:59,,11,9,2,2019-01-20,2019-01-26,GIRIYONDO BORDER GATE,12:00,12:59
13:00 - 13:59,,7,7,0,2019-01-20,2019-01-26,GIRIYONDO BORDER GATE,13:00,13:59
14:00 - 14:59,,6,4,2,2019-01-20,2019-01-26,GIRIYONDO BORDER GATE,14:00,14:59
15:00 - 15:59,,1,1,0,2019-01-20,2019-01-26,GIRIYONDO BORDER GATE,15:00,15:59
05:00 - 05:59,,534,503,31,2019-01-20,2019-01-26,KRUGER GATE,05:00,05:59
06:00 - 06:59,,185,170,15,2019-01-20,2019-01-26,KRUGER GATE,06:00,06:59
07:00 - 07:59,,162,145,17,2019-01-20,2019-01-26,KRUGER GATE,07:00,07:59
08:00 - 08:59,,222,210,12,2019-01-20,2019-01-26,KRUGER GATE,08:00,08:59
09:00 - 09:59,,311,269,42,2019-01-20,2019-01-26,KRUGER GATE,09:00,09:59
10:00 - 10:59,,280,209,71,2019-01-20,2019-01-26,KRUGER GATE,10:00,10:59
11:00 - 11:59,,259,230,29,2019-01-20,2019-01-26,KRUGER GATE,11:00,11:59
12:00 - 12:59,,197,157,40,2019-01-20,2019-01-26,KRUGER GATE,12:00,12:59
13:00 - 13:59,,107,74,33,2019-01-20,2019-01-26,KRUGER GATE,13:00,13:59
14:00 - 14:59,,199,149,50,2019-01-20,2019-01-26,KRUGER GATE,14:00,14:59
15:00 - 15:59,,117,77,40,2019-01-20,2019-01-26,KRUGER GATE,15:00,15:59
16:00 - 16:59,,87,48,39,2019-01-20,2019-01-26,KRUGER GATE,16:00,16:59
17:00 - 17:59,,71,29,42,2019-01-20,2019-01-26,KRUGER GATE,17:00,17:59
18:00 - 18:59,,18,11,7,2019-01-20,2019-01-26,KRUGER GATE,18:00,18:59
05:00 - 05:59,,468,194,274,2019-01-20,2019-01-26,MALELANE GATE,05:00,05:59
06:00 - 06:59,,337,197,140,2019-01-20,2019-01-26,MALELANE GATE,06:00,06:59
07:00 - 07:59,,223,174,49,2019-01-20,2019-01-26,MALELANE GATE,07:00,07:59
08:00 - 08:59,,244,183,61,2019-01-20,2019-01-26,MALELANE GATE,08:00,08:59
09:00 - 09:59,,322,186,136,2019-01-20,2019-01-26,MALELANE GATE,09:00,09:59
10:00 - 10:59,,250,167,83,2019-01-20,2019-01-26,MALELANE GATE,10:00,10:59
11:00 - 11:59,,281,181,100,2019-01-20,2019-01-26,MALELANE GATE,11:00,11:59
12:00 - 12:59,,246,127,119,2019-01-20,2019-01-26,MALELANE GATE,12:00,12:59
13:00 - 13:59,,238,130,108,2019-01-20,2019-01-26,MALELANE GATE,13:00,13:59
14:00 - 14:59,,258,122,136,2019-01-20,2019-01-26,MALELANE GATE,14:00,14:59
15:00 - 15:59,,182,69,113,2019-01-20,2019-01-26,MALELANE GATE,15:00,15:59
16:00 - 16:59,,153,70,83,2019-01-20,2019-01-26,MALELANE GATE,16:00,16:59
17:00 - 17:59,,92,23,69,2019-01-20,2019-01-26,MALELANE GATE,17:00,17:59
18:00 - 18:59,,4,0,4,2019-01-20,2019-01-26,MALELANE GATE,18:00,18:59
05:00 - 05:59,,1466,1462,4,2019-01-20,2019-01-26,NUMBI GATE,05:00,05:59
06:00 - 06:59,,594,574,20,2019-01-20,2019-01-26,NUMBI GATE,06:00,06:59
07:00 - 07:59,,309,299,10,2019-01-20,2019-01-26,NUMBI GATE,07:00,07:59
