hour,date,total,day,overnight,start_date,end_date,camp,start_time,end_time
05:00 - 05:59,,176,151,25,2018-05-27,2018-06-02,CROCODILE BRIDGE GATE,05:00,05:59
06:00 - 06:59,,1082,1033,49,2018-05-27,2018-06-02,CROCODILE BRIDGE GATE,06:00,06:59
07:00 - 07:59,,762,657,105,2018-05-27,2018-06-02,CROCODILE BRIDGE GATE,07:00,07:59
08:00 - 08:59,,699,659,40,2018-05-27,2018-06-02,CROCODILE BRIDGE GATE,08:00,08:59
09:00 - 09:59,,540,480,60,2018-05-27,2018-06-02,CROCODILE BRIDGE GATE,09:00,09:59
10:00 - 10:59,,383,316,67,2018-05-27,2018-06-02,CROCODILE BRIDGE GATE,10:00,10:59
11:00 - 11:59,,308,256,52,2018-05-27,2018-06-02,CROCODILE BRIDGE GATE,11:00,11:59
12:00 - 12:59,,256,202,54,2018-05-27,2018-06-02,CROCODILE BRIDGE GATE,12:00,12:59
13:00 - 13:59,,207,131,76,2018-05-27,2018-06-02,CROCODILE BRIDGE GATE,13:00,13:59
14:00 - 14:59,,149,104,45,2018-05-27,2018-06-02,CROCODILE BRIDGE GATE,14:00,14:59
15:00 - 15:59,,80,47,33,2018-05-27,2018-06-02,CROCODILE BRIDGE GATE,15:00,15:59
16:00 - 16:59,,39,5,34,2018-05-27,2018-06-02,CROCODILE BRIDGE GATE,16:00,16:59
17:00 - 17:59,,24,6,18,2018-05-27,2018-06-02,CROCODILE BRIDGE GATE,17:00,17:59
08:00 - 08:59,,7,5,2,2018-05-27,2018-06-02,GIRIYONDO BORDER GATE,08:00,08:59
09:00 - 09:59,,16,16,0,2018-05-27,2018-06-02,GIRIYONDO BORDER GATE,09:00,09:59
10:00 - 10:59,,5,3,2,2018-05-27,2018-06-02,GIRIYONDO BORDER GATE,10:00,10:59
11:00 - 11:59,,9,7,2,2018-05-27,2018-06-02,GIRIYONDO BORDER GATE,11:00,11:59
12:00 - 12:59,,22,20,2,2018-05-27,2018-06-02,GIRIYONDO BORDER GATE,12:00,12:59
13:00 - 13:59,,24,24,0,2018-05-27,2018-06-02,GIRIYONDO BORDER GATE,13:00,13:59
14:00 - 14:59,,9,9,0,2018-05-27,2018-06-02,GIRIYONDO BORDER GATE,14:00,14:59
05:00 - 05:59,,143,143,0,2018-05-27,2018-06-02,KRUGER GATE,05:00,05:59
06:00 - 06:59,,670,653,17,2018-05-27,2018-06-02,KRUGER GATE,06:00,06:59
07:00 - 07:59,,380,360,20,2018-05-27,2018-06-02,KRUGER GATE,07:00,07:59
08:00 - 08:59,,297,268,29,2018-05-27,2018-06-02,KRUGER GATE,08:00,08:59
09:00 - 09:59,,380,358,22,2018-05-27,2018-06-02,KRUGER GATE,09:00,09:59
10:00 - 10:59,,468,419,49,2018-05-27,2018-06-02,KRUGER GATE,10:00,10:59
11:00 - 11:59,,371,305,66,2018-05-27,2018-06-02,KRUGER GATE,11:00,11:59
12:00 - 12:59,,397,350,47,2018-05-27,2018-06-02,KRUGER GATE,12:00,12:59
13:00 - 13:59,,260,213,47,2018-05-27,2018-06-02,KRUGER GATE,13:00,13:59
14:00 - 14:59,,183,138,45,2018-05-27,2018-06-02,KRUGER GATE,14:00,14:59
15:00 - 15:59,,128,92,36,2018-05-27,2018-06-02,KRUGER GATE,15:00,15:59
16:00 - 16:59,,93,50,43,2018-05-27,2018-06-02,KRUGER GATE,16:00,16:59
17:00 - 17:59,,52,19,33,2018-05-27,2018-06-02,KRUGER GATE,17:00,17:59
05:00 - 05:59,,223,12,211,2018-05-27,2018-06-02,MALELANE GATE,05:00,05:59
06:00 - 06:59,,542,393,149,2018-05-27,2018-06-02,MALELANE GATE,06:00,06:59
07:00 - 07:59,,255,193,62,2018-05-27,2018-06-02,MALELANE GATE,07:00,07:59
08:00 - 08:59,,354,265,89,2018-05-27,2018-06-02,MALELANE GATE,08:00,08:59
09:00 - 09:59,,409,300,109,2018-05-27,2018-06-02,MALELANE GATE,09:00,09:59
10:00 - 10:59,,327,196,131,2018-05-27,2018-06-02,MALELANE GATE,10:00,10:59
11:00 - 11:59,,284,141,143,2018-05-27,2018-06-02,MALELANE GATE,11:00,11:59
12:00 - 12:59,,319,135,184,2018-05-27,2018-06-02,MALELANE GATE,12:00,12:59
13:00 - 13:59,,330,121,209,2018-05-27,2018-06-02,MALELANE GATE,13:00,13:59
14:00 - 14:59,,193,42,151,2018-05-27,2018-06-02,MALELANE GATE,14:00,14:59
15:00 - 15:59,,212,79,133,2018-05-27,2018-06-02,MALELANE GATE,15:00,15:59
16:00 - 16:59,,112,10,102,2018-05-27,2018-06-02,MALELANE GATE,16:00,16:59
17:00 - 17:59,,51,0,51,2018-05-27,2018-06-02,MALELANE GATE,17:00,17:59
05:00 - 05:59,,785,782,3,2018-05-27,2018-06-02,NUMBI GATE,05:00,05:59
06:00 - 06:59,,689,657,32,2018-05-27,2018-06-02,NUMBI GATE,06:00,06:59
07:00 - 07:59,,227,217,10,2018-05-27,2018-06-02,NUMBI GATE,07:00,07:59
08:00 - 08:59,,164,142,22,2018-05-27,2018-06-02,NUMBI GATE,08:00,08:59
09:00 - 09:59,,162,129,33,2018-05-27,2018-06-02,NUMBI GATE,09:00,09:59
10:00 - 10:59,,122,87,35,2018-05-27,2018-06-02,NUMBI GATE,10:00,10:59
11:00 - 11:59,,138,85,53,2018-05-27,2018-06-02,NUMBI GATE,11:00,11:59
12:00 - 12:59,,147,88,59,2018-05-27,2018-06-02,NUMBI GATE,12:00,12:59
13:00 - 13:59,,162,75,87,2018-05-27,2018-06-02,NUMBI GATE,13:00,13:59
14:00 - 14:59,,54,23,31,2018-05-27,2018-06-02,NUMBI GATE,14:00,14:59
15:00 - 15:59,,72,11,61,2018-05-27,2018-06-02,NUMBI GATE,15:00,15:59
16:00 - 16:59,,77,26,51,2018-05-27,2018-06-02,NUMBI GATE,16:00,16:59
17:00 - 17:59,,11,4,7,2018-05-27,2018-06-02,NUMBI GATE,17:00,17:59
06:00 - 06:59,,364,309,55,2018-05-27,2018-06-02,ORPEN GATE,06:00,06:59
07:00 - 07:59,,469,424,45,2018-05-27,2018-06-02,ORPEN GATE,07:00,07:59
08:00 - 08:59,,250,220,30,2018-05-27,2018-06-02,ORPEN GATE,08:00,08:59
09:00 - 09:59,,364,317,47,2018-05-27,2018-06-02,ORPEN GATE,09:00,09:59
10:00 - 10:59,,346,275,71,2018-05-27,2018-06-02,ORPEN GATE,10:00,10:59
11:00 - 11:59,,136,63,73,2018-05-27,2018-06-02,ORPEN GATE,11:00,11:59
12:00 - 12:59,,140,37,103,2018-05-27,2018-06-02,ORPEN GATE,12:00,12:59
13:00 - 13:59,,151,43,108,2018-05-27,2018-06-02,ORPEN GATE,13:00,13:59
14:00 - 14:59,,135,39,96,2018-05-27,2018-06-02,ORPEN GATE,14:00,14:59
15:00 - 15:59,,121,56,65,2018-05-27,2018-06-02,ORPEN GATE,15:00,15:59
16:00 - 16:59,,48,3,45,2018-05-27,2018-06-02,ORPEN GATE,16:00,16:59
17:00 - 17:59,,22,6,16,2018-05-27,2018-06-02,ORPEN GATE,17:00,17:59
06:00 - 06:59,,40,29,11,2018-05-27,2018-06-02,PAFURI GATE,06:00,06:59
07:00 - 07:59,,22,13,9,2018-05-27,2018-06-02,PAFURI GATE,07:00,07:59
08:00 - 08:59,,29,19,10,2018-05-27,2018-06-02,PAFURI GATE,08:00,08:59
09:00 - 09:59,,27,1,26,2018-05-27,2018-06-02,PAFURI GATE,09:00,09:59
10:00 - 10:59,,24,6,18,2018-05-27,2018-06-02,PAFURI GATE,10:00,10:59
11:00 - 11:59,,19,10,9,2018-05-27,2018-06-02,PAFURI GATE,11:00,11:59
12:00 - 12:59,,14,8,6,2018-05-27,2018-06-02,PAFURI GATE,12:00,12:59
13:00 - 13:59,,22,5,17,2018-05-27,2018-06-02,PAFURI GATE,13:00,13:59
14:00 - 14:59,,18,12,6,2018-05-27,2018-06-02,PAFURI GATE,14:00,14:59
15:00 - 15:59,,3,1,2,2018-05-27,2018-06-02,PAFURI GATE,15:00,15:59
05:00 - 05:59,,341,341,0,2018-05-27,2018-06-02,PHABENI GATE,05:00,05:59
06:00 - 06:59,,1230,1175,55,2018-05-27,2018-06-02,PHABENI GATE,06:00,06:59
07:00 - 07:59,,696,577,119,2018-05-27,2018-06-02,PHABENI GATE,07:00,07:59
08:00 - 08:59,,567,455,112,2018-05-27,2018-06-02,PHABENI GATE,08:00,08:59
09:00 - 09:59,,479,416,63,2018-05-27,2018-06-02,PHABENI GATE,09:00,09:59
10:00 - 10:59,,383,310,73,2018-05-27,2018-06-02,PHABENI GATE,10:00,10:59
11:00 - 11:59,,281,204,77,2018-05-27,2018-06-02,PHABENI GATE,11:00,11:59
