hour,date,total,day,overnight,start_date,end_date,camp,start_time,end_time
05:00 - 05:59,,112,112,0,2018-06-17,2018-06-23,CROCODILE BRIDGE GATE,05:00,05:59
06:00 - 06:59,,1513,1406,107,2018-06-17,2018-06-23,CROCODILE BRIDGE GATE,06:00,06:59
07:00 - 07:59,,954,887,67,2018-06-17,2018-06-23,CROCODILE BRIDGE GATE,07:00,07:59
08:00 - 08:59,,813,750,63,2018-06-17,2018-06-23,CROCODILE BRIDGE GATE,08:00,08:59
09:00 - 09:59,,849,774,75,2018-06-17,2018-06-23,CROCODILE BRIDGE GATE,09:00,09:59
10:00 - 10:59,,723,591,132,2018-06-17,2018-06-23,CROCODILE BRIDGE GATE,10:00,10:59
11:00 - 11:59,,511,415,96,2018-06-17,2018-06-23,CROCODILE BRIDGE GATE,11:00,11:59
12:00 - 12:59,,428,303,125,2018-06-17,2018-06-23,CROCODILE BRIDGE GATE,12:00,12:59
13:00 - 13:59,,463,389,74,2018-06-17,2018-06-23,CROCODILE BRIDGE GATE,13:00,13:59
14:00 - 14:59,,412,338,74,2018-06-17,2018-06-23,CROCODILE BRIDGE GATE,14:00,14:59
15:00 - 15:59,,281,178,103,2018-06-17,2018-06-23,CROCODILE BRIDGE GATE,15:00,15:59
16:00 - 16:59,,161,86,75,2018-06-17,2018-06-23,CROCODILE BRIDGE GATE,16:00,16:59
17:00 - 17:59,,153,120,33,2018-06-17,2018-06-23,CROCODILE BRIDGE GATE,17:00,17:59
08:00 - 08:59,,10,10,0,2018-06-17,2018-06-23,GIRIYONDO BORDER GATE,08:00,08:59
09:00 - 09:59,,6,6,0,2018-06-17,2018-06-23,GIRIYONDO BORDER GATE,09:00,09:59
10:00 - 10:59,,9,9,0,2018-06-17,2018-06-23,GIRIYONDO BORDER GATE,10:00,10:59
11:00 - 11:59,,20,17,3,2018-06-17,2018-06-23,GIRIYONDO BORDER GATE,11:00,11:59
12:00 - 12:59,,26,21,5,2018-06-17,2018-06-23,GIRIYONDO BORDER GATE,12:00,12:59
13:00 - 13:59,,20,14,6,2018-06-17,2018-06-23,GIRIYONDO BORDER GATE,13:00,13:59
14:00 - 14:59,,29,7,22,2018-06-17,2018-06-23,GIRIYONDO BORDER GATE,14:00,14:59
05:00 - 05:59,,56,56,0,2018-06-17,2018-06-23,KRUGER GATE,05:00,05:59
06:00 - 06:59,,580,534,46,2018-06-17,2018-06-23,KRUGER GATE,06:00,06:59
07:00 - 07:59,,389,366,23,2018-06-17,2018-06-23,KRUGER GATE,07:00,07:59
08:00 - 08:59,,423,385,38,2018-06-17,2018-06-23,KRUGER GATE,08:00,08:59
09:00 - 09:59,,579,520,59,2018-06-17,2018-06-23,KRUGER GATE,09:00,09:59
10:00 - 10:59,,390,355,35,2018-06-17,2018-06-23,KRUGER GATE,10:00,10:59
11:00 - 11:59,,494,404,90,2018-06-17,2018-06-23,KRUGER GATE,11:00,11:59
12:00 - 12:59,,389,320,69,2018-06-17,2018-06-23,KRUGER GATE,12:00,12:59
13:00 - 13:59,,260,194,66,2018-06-17,2018-06-23,KRUGER GATE,13:00,13:59
14:00 - 14:59,,295,242,53,2018-06-17,2018-06-23,KRUGER GATE,14:00,14:59
15:00 - 15:59,,179,114,65,2018-06-17,2018-06-23,KRUGER GATE,15:00,15:59
16:00 - 16:59,,172,82,90,2018-06-17,2018-06-23,KRUGER GATE,16:00,16:59
17:00 - 17:59,,65,22,43,2018-06-17,2018-06-23,KRUGER GATE,17:00,17:59
05:00 - 05:59,,226,37,189,2018-06-17,2018-06-23,MALELANE GATE,05:00,05:59
06:00 - 06:59,,600,365,235,2018-06-17,2018-06-23,MALELANE GATE,06:00,06:59
07:00 - 07:59,,423,299,124,2018-06-17,2018-06-23,MALELANE GATE,07:00,07:59
08:00 - 08:59,,466,336,130,2018-06-17,2018-06-23,MALELANE GATE,08:00,08:59
09:00 - 09:59,,808,621,187,2018-06-17,2018-06-23,MALELANE GATE,09:00,09:59
10:00 - 10:59,,856,694,162,2018-06-17,2018-06-23,MALELANE GATE,10:00,10:59
11:00 - 11:59,,519,300,219,2018-06-17,2018-06-23,MALELANE GATE,11:00,11:59
12:00 - 12:59,,489,292,197,2018-06-17,2018-06-23,MALELANE GATE,12:00,12:59
13:00 - 13:59,,340,130,210,2018-06-17,2018-06-23,MALELANE GATE,13:00,13:59
14:00 - 14:59,,426,144,282,2018-06-17,2018-06-23,MALELANE GATE,14:00,14:59
15:00 - 15:59,,285,61,224,2018-06-17,2018-06-23,MALELANE GATE,15:00,15:59
16:00 - 16:59,,184,15,169,2018-06-17,2018-06-23,MALELANE GATE,16:00,16:59
17:00 - 17:59,,26,0,26,2018-06-17,2018-06-23,MALELANE GATE,17:00,17:59
05:00 - 05:59,,710,707,3,2018-06-17,2018-06-23,NUMBI GATE,05:00,05:59
06:00 - 06:59,,586,549,37,2018-06-17,2018-06-23,NUMBI GATE,06:00,06:59
07:00 - 07:59,,185,165,20,2018-06-17,2018-06-23,NUMBI GATE,07:00,07:59
08:00 - 08:59,,142,119,23,2018-06-17,2018-06-23,NUMBI GATE,08:00,08:59
09:00 - 09:59,,255,214,41,2018-06-17,2018-06-23,NUMBI GATE,09:00,09:59
10:00 - 10:59,,151,108,43,2018-06-17,2018-06-23,NUMBI GATE,10:00,10:59
11:00 - 11:59,,165,127,38,2018-06-17,2018-06-23,NUMBI GATE,11:00,11:59
12:00 - 12:59,,228,151,77,2018-06-17,2018-06-23,NUMBI GATE,12:00,12:59
13:00 - 13:59,,188,74,114,2018-06-17,2018-06-23,NUMBI GATE,13:00,13:59
14:00 - 14:59,,125,34,91,2018-06-17,2018-06-23,NUMBI GATE,14:00,14:59
15:00 - 15:59,,83,22,61,2018-06-17,2018-06-23,NUMBI GATE,15:00,15:59
16:00 - 16:59,,82,5,77,2018-06-17,2018-06-23,NUMBI GATE,16:00,16:59
17:00 - 17:59,,13,4,9,2018-06-17,2018-06-23,NUMBI GATE,17:00,17:59
06:00 - 06:59,,429,358,71,2018-06-17,2018-06-23,ORPEN GATE,06:00,06:59
07:00 - 07:59,,367,285,82,2018-06-17,2018-06-23,ORPEN GATE,07:00,07:59
08:00 - 08:59,,270,188,82,2018-06-17,2018-06-23,ORPEN GATE,08:00,08:59
09:00 - 09:59,,268,229,39,2018-06-17,2018-06-23,ORPEN GATE,09:00,09:59
10:00 - 10:59,,169,73,96,2018-06-17,2018-06-23,ORPEN GATE,10:00,10:59
11:00 - 11:59,,140,58,82,2018-06-17,2018-06-23,ORPEN GATE,11:00,11:59
12:00 - 12:59,,191,52,139,2018-06-17,2018-06-23,ORPEN GATE,12:00,12:59
13:00 - 13:59,,130,42,88,2018-06-17,2018-06-23,ORPEN GATE,13:00,13:59
14:00 - 14:59,,113,21,92,2018-06-17,2018-06-23,ORPEN GATE,14:00,14:59
15:00 - 15:59,,111,13,98,2018-06-17,2018-06-23,ORPEN GATE,15:00,15:59
16:00 - 16:59,,135,17,118,2018-06-17,2018-06-23,ORPEN GATE,16:00,16:59
17:00 - 17:59,,87,22,65,2018-06-17,2018-06-23,ORPEN GATE,17:00,17:59
06:00 - 06:59,,54,48,6,2018-06-17,2018-06-23,PAFURI GATE,06:00,06:59
07:00 - 07:59,,33,29,4,2018-06-17,2018-06-23,PAFURI GATE,07:00,07:59
08:00 - 08:59,,29,17,12,2018-06-17,2018-06-23,PAFURI GATE,08:00,08:59
09:00 - 09:59,,52,8,44,2018-06-17,2018-06-23,PAFURI GATE,09:00,09:59
10:00 - 10:59,,30,20,10,2018-06-17,2018-06-23,PAFURI GATE,10:00,10:59
11:00 - 11:59,,25,24,1,2018-06-17,2018-06-23,PAFURI GATE,11:00,11:59
12:00 - 12:59,,38,28,10,2018-06-17,2018-06-23,PAFURI GATE,12:00,12:59
13:00 - 13:59,,51,37,14,2018-06-17,2018-06-23,PAFURI GATE,13:00,13:59
14:00 - 14:59,,26,22,4,2018-06-17,2018-06-23,PAFURI GATE,14:00,14:59
15:00 - 15:59,,21,10,11,2018-06-17,2018-06-23,PAFURI GATE,15:00,15:59
16:00 - 16:59,,18,4,14,2018-06-17,2018-06-23,PAFURI GATE,16:00,16:59
05:00 - 05:59,,322,284,38,2018-06-17,2018-06-23,PHABENI GATE,05:00,05:59
06:00 - 06:59,,1229,1164,65,2018-06-17,2018-06-23,PHABENI GATE,06:00,06:59
07:00 - 07:59,,790,723,67,2018-06-17,2018-06-23,PHABENI GATE,07:00,07:59
08:00 - 08:59,,696,604,92,2018-06-17,2018-06-23,PHABENI GATE,08:00,08:59
09:00 - 09:59,,580,507,73,2018-06-17,2018-06-23,PHABENI GATE,09:00,09:59
10:00 - 10:59,,518,439,79,2018-06-17,2018-06-23,PHABENI GATE,10:00,10:59
11:00 - 11:59,,378,276,102,2018-06-17,2018-06-23,PHABENI GATE,11:00,11:59
12:00 - 12:59,,314,175,139,2018-06-17,2018-06-23,PHABENI GATE,12:00,12:59
