hour,date,total,day,overnight,start_date,end_date,camp,start_time,end_time
10:00 - 10:59,,468,391,77,2019-09-29,2019-10-05,CROCODILE BRIDGE GATE,10:00,10:59
05:00 - 05:59,,923,913,10,2019-09-29,2019-10-05,CROCODILE BRIDGE GATE,05:00,05:59
06:00 - 06:59,,1406,1206,200,2019-09-29,2019-10-05,CROCODILE BRIDGE GATE,06:00,06:59
07:00 - 07:59,,856,771,85,2019-09-29,2019-10-05,CROCODILE BRIDGE GATE,07:00,07:59
08:00 - 08:59,,776,678,98,2019-09-29,2019-10-05,CROCODILE BRIDGE GATE,08:00,08:59
09:00 - 09:59,,729,609,120,2019-09-29,2019-10-05,CROCODILE BRIDGE GATE,09:00,09:59
11:00 - 11:59,,362,281,81,2019-09-29,2019-10-05,CROCODILE BRIDGE GATE,11:00,11:59
12:00 - 12:59,,252,172,80,2019-09-29,2019-10-05,CROCODILE BRIDGE GATE,12:00,12:59
13:00 - 13:59,,265,182,83,2019-09-29,2019-10-05,CROCODILE BRIDGE GATE,13:00,13:59
14:00 - 14:59,,300,226,74,2019-09-29,2019-10-05,CROCODILE BRIDGE GATE,14:00,14:59
15:00 - 15:59,,231,171,60,2019-09-29,2019-10-05,CROCODILE BRIDGE GATE,15:00,15:59
16:00 - 16:59,,167,72,95,2019-09-29,2019-10-05,CROCODILE BRIDGE GATE,16:00,16:59
17:00 - 17:59,,39,2,37,2019-09-29,2019-10-05,CROCODILE BRIDGE GATE,17:00,17:59
18:00 - 18:59,,2,0,2,2019-09-29,2019-10-05,CROCODILE BRIDGE GATE,18:00,18:59
08:00 - 08:59,,15,15,0,2019-09-29,2019-10-05,GIRIYONDO BORDER GATE,08:00,08:59
09:00 - 09:59,,27,27,0,2019-09-29,2019-10-05,GIRIYONDO BORDER GATE,09:00,09:59
10:00 - 10:59,,26,17,9,2019-09-29,2019-10-05,GIRIYONDO BORDER GATE,10:00,10:59
11:00 - 11:59,,45,36,9,2019-09-29,2019-10-05,GIRIYONDO BORDER GATE,11:00,11:59
12:00 - 12:59,,39,28,11,2019-09-29,2019-10-05,GIRIYONDO BORDER GATE,12:00,12:59
13:00 - 13:59,,44,35,9,2019-09-29,2019-10-05,GIRIYONDO BORDER GATE,13:00,13:59
14:00 - 14:59,,44,44,0,2019-09-29,2019-10-05,GIRIYONDO BORDER GATE,14:00,14:59
15:00 - 15:59,,30,9,21,2019-09-29,2019-10-05,GIRIYONDO BORDER GATE,15:00,15:59
05:00 - 05:59,,476,459,17,2019-09-29,2019-10-05,KRUGER GATE,05:00,05:59
06:00 - 06:59,,771,741,30,2019-09-29,2019-10-05,KRUGER GATE,06:00,06:59
07:00 - 07:59,,391,366,25,2019-09-29,2019-10-05,KRUGER GATE,07:00,07:59
08:00 - 08:59,,421,398,23,2019-09-29,2019-10-05,KRUGER GATE,08:00,08:59
09:00 - 09:59,,399,317,82,2019-09-29,2019-10-05,KRUGER GATE,09:00,09:59
10:00 - 10:59,,518,438,80,2019-09-29,2019-10-05,KRUGER GATE,10:00,10:59
11:00 - 11:59,,436,349,87,2019-09-29,2019-10-05,KRUGER GATE,11:00,11:59
12:00 - 12:59,,287,220,67,2019-09-29,2019-10-05,KRUGER GATE,12:00,12:59
13:00 - 13:59,,300,253,47,2019-09-29,2019-10-05,KRUGER GATE,13:00,13:59
14:00 - 14:59,,287,215,72,2019-09-29,2019-10-05,KRUGER GATE,14:00,14:59
15:00 - 15:59,,229,131,98,2019-09-29,2019-10-05,KRUGER GATE,15:00,15:59
16:00 - 16:59,,132,56,76,2019-09-29,2019-10-05,KRUGER GATE,16:00,16:59
17:00 - 17:59,,79,24,55,2019-09-29,2019-10-05,KRUGER GATE,17:00,17:59
05:00 - 05:59,,764,182,582,2019-09-29,2019-10-05,MALELANE GATE,05:00,05:59
06:00 - 06:59,,800,381,419,2019-09-29,2019-10-05,MALELANE GATE,06:00,06:59
07:00 - 07:59,,574,484,90,2019-09-29,2019-10-05,MALELANE GATE,07:00,07:59
08:00 - 08:59,,590,527,63,2019-09-29,2019-10-05,MALELANE GATE,08:00,08:59
09:00 - 09:59,,665,460,205,2019-09-29,2019-10-05,MALELANE GATE,09:00,09:59
10:00 - 10:59,,849,674,175,2019-09-29,2019-10-05,MALELANE GATE,10:00,10:59
11:00 - 11:59,,546,367,179,2019-09-29,2019-10-05,MALELANE GATE,11:00,11:59
12:00 - 12:59,,401,171,230,2019-09-29,2019-10-05,MALELANE GATE,12:00,12:59
13:00 - 13:59,,426,214,212,2019-09-29,2019-10-05,MALELANE GATE,13:00,13:59
14:00 - 14:59,,282,93,189,2019-09-29,2019-10-05,MALELANE GATE,14:00,14:59
15:00 - 15:59,,258,92,166,2019-09-29,2019-10-05,MALELANE GATE,15:00,15:59
16:00 - 16:59,,130,29,101,2019-09-29,2019-10-05,MALELANE GATE,16:00,16:59
17:00 - 17:59,,79,6,73,2019-09-29,2019-10-05,MALELANE GATE,17:00,17:59
18:00 - 18:59,,3,3,0,2019-09-29,2019-10-05,MALELANE GATE,18:00,18:59
05:00 - 05:59,,1367,1358,9,2019-09-29,2019-10-05,NUMBI GATE,05:00,05:59
06:00 - 06:59,,661,645,16,2019-09-29,2019-10-05,NUMBI GATE,06:00,06:59
07:00 - 07:59,,296,279,17,2019-09-29,2019-10-05,NUMBI GATE,07:00,07:59
08:00 - 08:59,,337,322,15,2019-09-29,2019-10-05,NUMBI GATE,08:00,08:59
09:00 - 09:59,,417,368,49,2019-09-29,2019-10-05,NUMBI GATE,09:00,09:59
10:00 - 10:59,,309,281,28,2019-09-29,2019-10-05,NUMBI GATE,10:00,10:59
11:00 - 11:59,,222,149,73,2019-09-29,2019-10-05,NUMBI GATE,11:00,11:59
12:00 - 12:59,,196,129,67,2019-09-29,2019-10-05,NUMBI GATE,12:00,12:59
13:00 - 13:59,,166,97,69,2019-09-29,2019-10-05,NUMBI GATE,13:00,13:59
14:00 - 14:59,,321,200,121,2019-09-29,2019-10-05,NUMBI GATE,14:00,14:59
15:00 - 15:59,,289,177,112,2019-09-29,2019-10-05,NUMBI GATE,15:00,15:59
16:00 - 16:59,,53,27,26,2019-09-29,2019-10-05,NUMBI GATE,16:00,16:59
17:00 - 17:59,,37,2,35,2019-09-29,2019-10-05,NUMBI GATE,17:00,17:59
05:00 - 05:59,,77,45,32,2019-09-29,2019-10-05,ORPEN GATE,05:00,05:59
06:00 - 06:59,,851,708,143,2019-09-29,2019-10-05,ORPEN GATE,06:00,06:59
07:00 - 07:59,,481,402,79,2019-09-29,2019-10-05,ORPEN GATE,07:00,07:59
08:00 - 08:59,,283,219,64,2019-09-29,2019-10-05,ORPEN GATE,08:00,08:59
09:00 - 09:59,,543,341,202,2019-09-29,2019-10-05,ORPEN GATE,09:00,09:59
10:00 - 10:59,,375,258,117,2019-09-29,2019-10-05,ORPEN GATE,10:00,10:59
11:00 - 11:59,,288,131,157,2019-09-29,2019-10-05,ORPEN GATE,11:00,11:59
12:00 - 12:59,,295,103,192,2019-09-29,2019-10-05,ORPEN GATE,12:00,12:59
13:00 - 13:59,,196,58,138,2019-09-29,2019-10-05,ORPEN GATE,13:00,13:59
14:00 - 14:59,,96,19,77,2019-09-29,2019-10-05,ORPEN GATE,14:00,14:59
15:00 - 15:59,,129,30,99,2019-09-29,2019-10-05,ORPEN GATE,15:00,15:59
16:00 - 16:59,,59,13,46,2019-09-29,2019-10-05,ORPEN GATE,16:00,16:59
17:00 - 17:59,,29,0,29,2019-09-29,2019-10-05,ORPEN GATE,17:00,17:59
18:00 - 18:59,,2,0,2,2019-09-29,2019-10-05,ORPEN GATE,18:00,18:59
05:00 - 05:59,,1,1,0,2019-09-29,2019-10-05,PAFURI GATE,05:00,05:59
06:00 - 06:59,,28,10,18,2019-09-29,2019-10-05,PAFURI GATE,06:00,06:59
07:00 - 07:59,,12,7,5,2019-09-29,2019-10-05,PAFURI GATE,07:00,07:59
08:00 - 08:59,,21,13,8,2019-09-29,2019-10-05,PAFURI GATE,08:00,08:59
09:00 - 09:59,,51,14,37,2019-09-29,2019-10-05,PAFURI GATE,09:00,09:59
10:00 - 10:59,,33,16,17,2019-09-29,2019-10-05,PAFURI GATE,10:00,10:59
11:00 - 11:59,,26,20,6,2019-09-29,2019-10-05,PAFURI GATE,11:00,11:59
12:00 - 12:59,,43,30,13,2019-09-29,2019-10-05,PAFURI GATE,12:00,12:59
13:00 - 13:59,,31,25,6,2019-09-29,2019-10-05,PAFURI GATE,13:00,13:59
14:00 - 14:59,,25,17,8,2019-09-29,2019-10-05,PAFURI GATE,14:00,14:59
15:00 - 15:59,,37,37,0,2019-09-29,2019-10-05,PAFURI GATE,15:00,15:59
16:00 - 16:59,,13,11,2,2019-09-29,2019-10-05,PAFURI GATE,16:00,16:59
18:00 - 18:59,,1,1,0,2019-09-29,2019-10-05,PAFURI GATE,18:00,18:59
05:00 - 05:59,,1199,1150,49,2019-09-29,2019-10-05,PHABENI GATE,05:00,05:59
06:00 - 06:59,,1495,1418,77,2019-09-29,2019-10-05,PHABENI GATE,06:00,06:59
07:00 - 07:59,,789,731,58,2019-09-29,2019-10-05,PHABENI GATE,07:00,07:59
08:00 - 08:59,,641,506,135,2019-09-29,2019-10-05,PHABENI GATE,08:00,08:59
09:00 - 09:59,,706,561,145,2019-09-29,2019-10-05,PHABENI GATE,09:00,09:59
10:00 - 10:59,,532,353,179,2019-09-29,2019-10-05,PHABENI GATE,10:00,10:59
11:00 - 11:59,,363,268,95,2019-09-29,2019-10-05,PHABENI GATE,11:00,11:59
12:00 - 12:59,,216,154,62,2019-09-29,2019-10-05,PHABENI GATE,12:00,12:59
13:00 - 13:59,,182,128,54,2019-09-29,2019-10-05,PHABENI GATE,13:00,13:59
14:00 - 14:59,,243,176,67,2019-09-29,2019-10-05,PHABENI GATE,14:00,14:59
15:00 - 15:59,,162,113,49,2019-09-29,2019-10-05,PHABENI GATE,15:00,15:59
16:00 - 16:59,,33,19,14,2019-09-29,2019-10-05,PHABENI GATE,16:00,16:59
17:00 - 17:59,,18,15,3,2019-09-29,2019-10-05,PHABENI GATE,17:00,17:59
05:00 - 05:59,,247,224,23,2019-09-29,2019-10-05,PHALABORWA GATE,05:00,05:59
06:00 - 06:59,,337,258,79,2019-09-29,2019-10-05,PHALABORWA GATE,06:00,06:59
07:00 - 07:59,,187,151,36,2019-09-29,2019-10-05,PHALABORWA GATE,07:00,07:59
08:00 - 08:59,,222,187,35,2019-09-29,2019-10-05,PHALABORWA GATE,08:00,08:59
09:00 - 09:59,,234,127,107,2019-09-29,2019-10-05,PHALABORWA GATE,09:00,09:59
10:00 - 10:59,,278,170,108,2019-09-29,2019-10-05,PHALABORWA GATE,10:00,10:59
11:00 - 11:59,,375,199,176,2019-09-29,2019-10-05,PHALABORWA GATE,11:00,11:59
12:00 - 12:59,,319,107,212,2019-09-29,2019-10-05,PHALABORWA GATE,12:00,12:59
13:00 - 13:59,,219,75,144,2019-09-29,2019-10-05,PHALABORWA GATE,13:00,13:59
14:00 - 14:59,,200,58,142,2019-09-29,2019-10-05,PHALABORWA GATE,14:00,14:59
15:00 - 15:59,,204,66,138,2019-09-29,2019-10-05,PHALABORWA GATE,15:00,15:59
16:00 - 16:59,,151,57,94,2019-09-29,2019-10-05,PHALABORWA GATE,16:00,16:59
17:00 - 17:59,,15,10,5,2019-09-29,2019-10-05,PHALABORWA GATE,17:00,17:59
05:00 - 05:59,,22,16,6,2019-09-29,2019-10-05,PUNDA MARIA GATE,05:00,05:59
06:00 - 06:59,,184,179,5,2019-09-29,2019-10-05,PUNDA MARIA GATE,06:00,06:59
07:00 - 07:59,,584,582,2,2019-09-29,2019-10-05,PUNDA MARIA GATE,07:00,07:59
08:00 - 08:59,,383,375,8,2019-09-29,2019-10-05,PUNDA MARIA GATE,08:00,08:59
09:00 - 09:59,,398,366,32,2019-09-29,2019-10-05,PUNDA MARIA GATE,09:00,09:59
10:00 - 10:59,,89,78,11,2019-09-29,2019-10-05,PUNDA MARIA GATE,10:00,10:59
11:00 - 11:59,,124,102,22,2019-09-29,2019-10-05,PUNDA MARIA GATE,11:00,11:59
12:00 - 12:59,,175,147,28,2019-09-29,2019-10-05,PUNDA MARIA GATE,12:00,12:59
13:00 - 13:59,,185,157,28,2019-09-29,2019-10-05,PUNDA MARIA GATE,13:00,13:59
14:00 - 14:59,,74,36,38,2019-09-29,2019-10-05,PUNDA MARIA GATE,14:00,14:59
15:00 - 15:59,,51,21,30,2019-09-29,2019-10-05,PUNDA MARIA GATE,15:00,15:59
16:00 - 16:59,,40,22,18,2019-09-29,2019-10-05,PUNDA MARIA GATE,16:00,16:59
17:00 - 17:59,,26,15,11,2019-09-29,2019-10-05,PUNDA MARIA GATE,17:00,17:59
