hour,date,total,day,overnight,start_date,end_date,camp,start_time,end_time
05:00 - 05:59,,292,284,8,2019-05-26,2019-06-01,CROCODILE BRIDGE GATE,05:00,05:59
06:00 - 06:59,,1337,1228,109,2019-05-26,2019-06-01,CROCODILE BRIDGE GATE,06:00,06:59
07:00 - 07:59,,666,622,44,2019-05-26,2019-06-01,CROCODILE BRIDGE GATE,07:00,07:59
08:00 - 08:59,,695,627,68,2019-05-26,2019-06-01,CROCODILE BRIDGE GATE,08:00,08:59
09:00 - 09:59,,600,520,80,2019-05-26,2019-06-01,CROCODILE BRIDGE GATE,09:00,09:59
10:00 - 10:59,,377,311,66,2019-05-26,2019-06-01,CROCODILE BRIDGE GATE,10:00,10:59
11:00 - 11:59,,269,220,49,2019-05-26,2019-06-01,CROCODILE BRIDGE GATE,11:00,11:59
12:00 - 12:59,,279,203,76,2019-05-26,2019-06-01,CROCODILE BRIDGE GATE,12:00,12:59
13:00 - 13:59,,167,95,72,2019-05-26,2019-06-01,CROCODILE BRIDGE GATE,13:00,13:59
14:00 - 14:59,,192,128,64,2019-05-26,2019-06-01,CROCODILE BRIDGE GATE,14:00,14:59
15:00 - 15:59,,165,114,51,2019-05-26,2019-06-01,CROCODILE BRIDGE GATE,15:00,15:59
16:00 - 16:59,,62,29,33,2019-05-26,2019-06-01,CROCODILE BRIDGE GATE,16:00,16:59
17:00 - 17:59,,10,0,10,2019-05-26,2019-06-01,CROCODILE BRIDGE GATE,17:00,17:59
08:00 - 08:59,,16,16,0,2019-05-26,2019-06-01,GIRIYONDO BORDER GATE,08:00,08:59
09:00 - 09:59,,13,12,1,2019-05-26,2019-06-01,GIRIYONDO BORDER GATE,09:00,09:59
10:00 - 10:59,,21,21,0,2019-05-26,2019-06-01,GIRIYONDO BORDER GATE,10:00,10:59
11:00 - 11:59,,17,15,2,2019-05-26,2019-06-01,GIRIYONDO BORDER GATE,11:00,11:59
12:00 - 12:59,,15,15,0,2019-05-26,2019-06-01,GIRIYONDO BORDER GATE,12:00,12:59
13:00 - 13:59,,30,30,0,2019-05-26,2019-06-01,GIRIYONDO BORDER GATE,13:00,13:59
14:00 - 14:59,,23,23,0,2019-05-26,2019-06-01,GIRIYONDO BORDER GATE,14:00,14:59
05:00 - 05:59,,195,195,0,2019-05-26,2019-06-01,KRUGER GATE,05:00,05:59
06:00 - 06:59,,637,618,19,2019-05-26,2019-06-01,KRUGER GATE,06:00,06:59
07:00 - 07:59,,218,194,24,2019-05-26,2019-06-01,KRUGER GATE,07:00,07:59
08:00 - 08:59,,292,269,23,2019-05-26,2019-06-01,KRUGER GATE,08:00,08:59
09:00 - 09:59,,640,587,53,2019-05-26,2019-06-01,KRUGER GATE,09:00,09:59
10:00 - 10:59,,404,357,47,2019-05-26,2019-06-01,KRUGER GATE,10:00,10:59
11:00 - 11:59,,268,221,47,2019-05-26,2019-06-01,KRUGER GATE,11:00,11:59
12:00 - 12:59,,233,220,13,2019-05-26,2019-06-01,KRUGER GATE,12:00,12:59
13:00 - 13:59,,204,151,53,2019-05-26,2019-06-01,KRUGER GATE,13:00,13:59
14:00 - 14:59,,181,127,54,2019-05-26,2019-06-01,KRUGER GATE,14:00,14:59
15:00 - 15:59,,155,93,62,2019-05-26,2019-06-01,KRUGER GATE,15:00,15:59
16:00 - 16:59,,93,48,45,2019-05-26,2019-06-01,KRUGER GATE,16:00,16:59
