hour,date,total,day,overnight,start_date,end_date,camp,start_time,end_time
11:00 - 11:59,,690,605,85,2018-07-01,2018-07-07,CROCODILE BRIDGE GATE,11:00,11:59
12:00 - 12:59,,601,516,85,2018-07-01,2018-07-07,CROCODILE BRIDGE GATE,12:00,12:59
05:00 - 05:59,,315,315,0,2018-07-01,2018-07-07,CROCODILE BRIDGE GATE,05:00,05:59
06:00 - 06:59,,2288,2125,163,2018-07-01,2018-07-07,CROCODILE BRIDGE GATE,06:00,06:59
07:00 - 07:59,,2114,1995,119,2018-07-01,2018-07-07,CROCODILE BRIDGE GATE,07:00,07:59
08:00 - 08:59,,1612,1545,67,2018-07-01,2018-07-07,CROCODILE BRIDGE GATE,08:00,08:59
09:00 - 09:59,,1316,1217,99,2018-07-01,2018-07-07,CROCODILE BRIDGE GATE,09:00,09:59
10:00 - 10:59,,1102,1004,98,2018-07-01,2018-07-07,CROCODILE BRIDGE GATE,10:00,10:59
13:00 - 13:59,,349,277,72,2018-07-01,2018-07-07,CROCODILE BRIDGE GATE,13:00,13:59
14:00 - 14:59,,273,226,47,2018-07-01,2018-07-07,CROCODILE BRIDGE GATE,14:00,14:59
15:00 - 15:59,,268,235,33,2018-07-01,2018-07-07,CROCODILE BRIDGE GATE,15:00,15:59
16:00 - 16:59,,393,343,50,2018-07-01,2018-07-07,CROCODILE BRIDGE GATE,16:00,16:59
17:00 - 17:59,,132,132,0,2018-07-01,2018-07-07,CROCODILE BRIDGE GATE,17:00,17:59
08:00 - 08:59,,12,12,0,2018-07-01,2018-07-07,GIRIYONDO BORDER GATE,08:00,08:59
09:00 - 09:59,,30,23,7,2018-07-01,2018-07-07,GIRIYONDO BORDER GATE,09:00,09:59
10:00 - 10:59,,59,53,6,2018-07-01,2018-07-07,GIRIYONDO BORDER GATE,10:00,10:59
11:00 - 11:59,,32,26,6,2018-07-01,2018-07-07,GIRIYONDO BORDER GATE,11:00,11:59
12:00 - 12:59,,38,35,3,2018-07-01,2018-07-07,GIRIYONDO BORDER GATE,12:00,12:59
13:00 - 13:59,,59,59,0,2018-07-01,2018-07-07,GIRIYONDO BORDER GATE,13:00,13:59
14:00 - 14:59,,42,42,0,2018-07-01,2018-07-07,GIRIYONDO BORDER GATE,14:00,14:59
15:00 - 15:59,,4,0,4,2018-07-01,2018-07-07,GIRIYONDO BORDER GATE,15:00,15:59
05:00 - 05:59,,59,55,4,2018-07-01,2018-07-07,KRUGER GATE,05:00,05:59
06:00 - 06:59,,1149,1102,47,2018-07-01,2018-07-07,KRUGER GATE,06:00,06:59
07:00 - 07:59,,674,631,43,2018-07-01,2018-07-07,KRUGER GATE,07:00,07:59
08:00 - 08:59,,743,697,46,2018-07-01,2018-07-07,KRUGER GATE,08:00,08:59
09:00 - 09:59,,897,854,43,2018-07-01,2018-07-07,KRUGER GATE,09:00,09:59
10:00 - 10:59,,817,784,33,2018-07-01,2018-07-07,KRUGER GATE,10:00,10:59
11:00 - 11:59,,795,748,47,2018-07-01,2018-07-07,KRUGER GATE,11:00,11:59
12:00 - 12:59,,754,686,68,2018-07-01,2018-07-07,KRUGER GATE,12:00,12:59
13:00 - 13:59,,546,456,90,2018-07-01,2018-07-07,KRUGER GATE,13:00,13:59
14:00 - 14:59,,400,327,73,2018-07-01,2018-07-07,KRUGER GATE,14:00,14:59
15:00 - 15:59,,237,174,63,2018-07-01,2018-07-07,KRUGER GATE,15:00,15:59
16:00 - 16:59,,118,99,19,2018-07-01,2018-07-07,KRUGER GATE,16:00,16:59
17:00 - 17:59,,95,42,53,2018-07-01,2018-07-07,KRUGER GATE,17:00,17:59
05:00 - 05:59,,249,61,188,2018-07-01,2018-07-07,MALELANE GATE,05:00,05:59
06:00 - 06:59,,1122,942,180,2018-07-01,2018-07-07,MALELANE GATE,06:00,06:59
07:00 - 07:59,,867,667,200,2018-07-01,2018-07-07,MALELANE GATE,07:00,07:59
08:00 - 08:59,,903,701,202,2018-07-01,2018-07-07,MALELANE GATE,08:00,08:59
09:00 - 09:59,,897,702,195,2018-07-01,2018-07-07,MALELANE GATE,09:00,09:59
10:00 - 10:59,,782,575,207,2018-07-01,2018-07-07,MALELANE GATE,10:00,10:59
11:00 - 11:59,,754,528,226,2018-07-01,2018-07-07,MALELANE GATE,11:00,11:59
12:00 - 12:59,,569,315,254,2018-07-01,2018-07-07,MALELANE GATE,12:00,12:59
13:00 - 13:59,,475,272,203,2018-07-01,2018-07-07,MALELANE GATE,13:00,13:59
14:00 - 14:59,,360,177,183,2018-07-01,2018-07-07,MALELANE GATE,14:00,14:59
15:00 - 15:59,,257,92,165,2018-07-01,2018-07-07,MALELANE GATE,15:00,15:59
16:00 - 16:59,,103,12,91,2018-07-01,2018-07-07,MALELANE GATE,16:00,16:59
17:00 - 17:59,,12,0,12,2018-07-01,2018-07-07,MALELANE GATE,17:00,17:59
05:00 - 05:59,,430,426,4,2018-07-01,2018-07-07,NUMBI GATE,05:00,05:59
06:00 - 06:59,,1011,989,22,2018-07-01,2018-07-07,NUMBI GATE,06:00,06:59
07:00 - 07:59,,449,418,31,2018-07-01,2018-07-07,NUMBI GATE,07:00,07:59
08:00 - 08:59,,297,280,17,2018-07-01,2018-07-07,NUMBI GATE,08:00,08:59
09:00 - 09:59,,417,351,66,2018-07-01,2018-07-07,NUMBI GATE,09:00,09:59
10:00 - 10:59,,427,368,59,2018-07-01,2018-07-07,NUMBI GATE,10:00,10:59
11:00 - 11:59,,336,266,70,2018-07-01,2018-07-07,NUMBI GATE,11:00,11:59
12:00 - 12:59,,246,177,69,2018-07-01,2018-07-07,NUMBI GATE,12:00,12:59
13:00 - 13:59,,304,201,103,2018-07-01,2018-07-07,NUMBI GATE,13:00,13:59
14:00 - 14:59,,214,153,61,2018-07-01,2018-07-07,NUMBI GATE,14:00,14:59
15:00 - 15:59,,170,96,74,2018-07-01,2018-07-07,NUMBI GATE,15:00,15:59
16:00 - 16:59,,48,15,33,2018-07-01,2018-07-07,NUMBI GATE,16:00,16:59
17:00 - 17:59,,22,5,17,2018-07-01,2018-07-07,NUMBI GATE,17:00,17:59
06:00 - 06:59,,714,666,48,2018-07-01,2018-07-07,ORPEN GATE,06:00,06:59
07:00 - 07:59,,785,701,84,2018-07-01,2018-07-07,ORPEN GATE,07:00,07:59
08:00 - 08:59,,477,415,62,2018-07-01,2018-07-07,ORPEN GATE,08:00,08:59
09:00 - 09:59,,491,415,76,2018-07-01,2018-07-07,ORPEN GATE,09:00,09:59
10:00 - 10:59,,272,202,70,2018-07-01,2018-07-07,ORPEN GATE,10:00,10:59
11:00 - 11:59,,322,145,177,2018-07-01,2018-07-07,ORPEN GATE,11:00,11:59
12:00 - 12:59,,271,141,130,2018-07-01,2018-07-07,ORPEN GATE,12:00,12:59
13:00 - 13:59,,176,54,122,2018-07-01,2018-07-07,ORPEN GATE,13:00,13:59
14:00 - 14:59,,184,65,119,2018-07-01,2018-07-07,ORPEN GATE,14:00,14:59
15:00 - 15:59,,105,34,71,2018-07-01,2018-07-07,ORPEN GATE,15:00,15:59
16:00 - 16:59,,37,7,30,2018-07-01,2018-07-07,ORPEN GATE,16:00,16:59
17:00 - 17:59,,10,0,10,2018-07-01,2018-07-07,ORPEN GATE,17:00,17:59
06:00 - 06:59,,137,89,48,2018-07-01,2018-07-07,PAFURI GATE,06:00,06:59
07:00 - 07:59,,108,103,5,2018-07-01,2018-07-07,PAFURI GATE,07:00,07:59
08:00 - 08:59,,127,98,29,2018-07-01,2018-07-07,PAFURI GATE,08:00,08:59
09:00 - 09:59,,114,91,23,2018-07-01,2018-07-07,PAFURI GATE,09:00,09:59
10:00 - 10:59,,82,48,34,2018-07-01,2018-07-07,PAFURI GATE,10:00,10:59
11:00 - 11:59,,44,28,16,2018-07-01,2018-07-07,PAFURI GATE,11:00,11:59
12:00 - 12:59,,100,49,51,2018-07-01,2018-07-07,PAFURI GATE,12:00,12:59
13:00 - 13:59,,62,43,19,2018-07-01,2018-07-07,PAFURI GATE,13:00,13:59
14:00 - 14:59,,31,23,8,2018-07-01,2018-07-07,PAFURI GATE,14:00,14:59
15:00 - 15:59,,11,11,0,2018-07-01,2018-07-07,PAFURI GATE,15:00,15:59
16:00 - 16:59,,28,28,0,2018-07-01,2018-07-07,PAFURI GATE,16:00,16:59
05:00 - 05:59,,256,256,0,2018-07-01,2018-07-07,PHABENI GATE,05:00,05:59
06:00 - 06:59,,2227,2108,119,2018-07-01,2018-07-07,PHABENI GATE,06:00,06:59
07:00 - 07:59,,1617,1435,182,2018-07-01,2018-07-07,PHABENI GATE,07:00,07:59
08:00 - 08:59,,1183,1016,167,2018-07-01,2018-07-07,PHABENI GATE,08:00,08:59
09:00 - 09:59,,721,577,144,2018-07-01,2018-07-07,PHABENI GATE,09:00,09:59
10:00 - 10:59,,573,448,125,2018-07-01,2018-07-07,PHABENI GATE,10:00,10:59
11:00 - 11:59,,335,183,152,2018-07-01,2018-07-07,PHABENI GATE,11:00,11:59
12:00 - 12:59,,219,127,92,2018-07-01,2018-07-07,PHABENI GATE,12:00,12:59
13:00 - 13:59,,277,186,91,2018-07-01,2018-07-07,PHABENI GATE,13:00,13:59
14:00 - 14:59,,139,88,51,2018-07-01,2018-07-07,PHABENI GATE,14:00,14:59
15:00 - 15:59,,81,47,34,2018-07-01,2018-07-07,PHABENI GATE,15:00,15:59
16:00 - 16:59,,69,34,35,2018-07-01,2018-07-07,PHABENI GATE,16:00,16:59
17:00 - 17:59,,4,4,0,2018-07-01,2018-07-07,PHABENI GATE,17:00,17:59
05:00 - 05:59,,125,97,28,2018-07-01,2018-07-07,PHALABORWA GATE,05:00,05:59
06:00 - 06:59,,742,590,152,2018-07-01,2018-07-07,PHALABORWA GATE,06:00,06:59
07:00 - 07:59,,421,337,84,2018-07-01,2018-07-07,PHALABORWA GATE,07:00,07:59
08:00 - 08:59,,585,456,129,2018-07-01,2018-07-07,PHALABORWA GATE,08:00,08:59
09:00 - 09:59,,556,358,198,2018-07-01,2018-07-07,PHALABORWA GATE,09:00,09:59
10:00 - 10:59,,475,276,199,2018-07-01,2018-07-07,PHALABORWA GATE,10:00,10:59
11:00 - 11:59,,399,209,190,2018-07-01,2018-07-07,PHALABORWA GATE,11:00,11:59
12:00 - 12:59,,426,215,211,2018-07-01,2018-07-07,PHALABORWA GATE,12:00,12:59
13:00 - 13:59,,428,151,277,2018-07-01,2018-07-07,PHALABORWA GATE,13:00,13:59
14:00 - 14:59,,309,117,192,2018-07-01,2018-07-07,PHALABORWA GATE,14:00,14:59
15:00 - 15:59,,255,151,104,2018-07-01,2018-07-07,PHALABORWA GATE,15:00,15:59
16:00 - 16:59,,117,92,25,2018-07-01,2018-07-07,PHALABORWA GATE,16:00,16:59
17:00 - 17:59,,8,4,4,2018-07-01,2018-07-07,PHALABORWA GATE,17:00,17:59
06:00 - 06:59,,251,226,25,2018-07-01,2018-07-07,PUNDA MARIA GATE,06:00,06:59
07:00 - 07:59,,206,190,16,2018-07-01,2018-07-07,PUNDA MARIA GATE,07:00,07:59
08:00 - 08:59,,165,127,38,2018-07-01,2018-07-07,PUNDA MARIA GATE,08:00,08:59
09:00 - 09:59,,176,155,21,2018-07-01,2018-07-07,PUNDA MARIA GATE,09:00,09:59
10:00 - 10:59,,198,172,26,2018-07-01,2018-07-07,PUNDA MARIA GATE,10:00,10:59
11:00 - 11:59,,162,126,36,2018-07-01,2018-07-07,PUNDA MARIA GATE,11:00,11:59
12:00 - 12:59,,232,183,49,2018-07-01,2018-07-07,PUNDA MARIA GATE,12:00,12:59
13:00 - 13:59,,277,229,48,2018-07-01,2018-07-07,PUNDA MARIA GATE,13:00,13:59
14:00 - 14:59,,133,84,49,2018-07-01,2018-07-07,PUNDA MARIA GATE,14:00,14:59
15:00 - 15:59,,116,34,82,2018-07-01,2018-07-07,PUNDA MARIA GATE,15:00,15:59
16:00 - 16:59,,41,23,18,2018-07-01,2018-07-07,PUNDA MARIA GATE,16:00,16:59
17:00 - 17:59,,17,17,0,2018-07-01,2018-07-07,PUNDA MARIA GATE,17:00,17:59
