hour,date,total,day,overnight,start_date,end_date,camp,start_time,end_time
07:00 - 07:59,,2150,1986,164,2019-06-16,2019-06-22,CROCODILE BRIDGE GATE,07:00,07:59
08:00 - 08:59,,1738,1592,146,2019-06-16,2019-06-22,CROCODILE BRIDGE GATE,08:00,08:59
09:00 - 09:59,,1326,1219,107,2019-06-16,2019-06-22,CROCODILE BRIDGE GATE,09:00,09:59
10:00 - 10:59,,754,621,133,2019-06-16,2019-06-22,CROCODILE BRIDGE GATE,10:00,10:59
11:00 - 11:59,,490,395,95,2019-06-16,2019-06-22,CROCODILE BRIDGE GATE,11:00,11:59
14:00 - 14:59,,685,570,115,2019-06-16,2019-06-22,CROCODILE BRIDGE GATE,14:00,14:59
05:00 - 05:59,,272,270,2,2019-06-16,2019-06-22,CROCODILE BRIDGE GATE,05:00,05:59
06:00 - 06:59,,2773,2547,226,2019-06-16,2019-06-22,CROCODILE BRIDGE GATE,06:00,06:59
12:00 - 12:59,,379,312,67,2019-06-16,2019-06-22,CROCODILE BRIDGE GATE,12:00,12:59
13:00 - 13:59,,371,277,94,2019-06-16,2019-06-22,CROCODILE BRIDGE GATE,13:00,13:59
15:00 - 15:59,,234,180,54,2019-06-16,2019-06-22,CROCODILE BRIDGE GATE,15:00,15:59
16:00 - 16:59,,118,85,33,2019-06-16,2019-06-22,CROCODILE BRIDGE GATE,16:00,16:59
17:00 - 17:59,,8,3,5,2019-06-16,2019-06-22,CROCODILE BRIDGE GATE,17:00,17:59
08:00 - 08:59,,29,29,0,2019-06-16,2019-06-22,GIRIYONDO BORDER GATE,08:00,08:59
09:00 - 09:59,,21,21,0,2019-06-16,2019-06-22,GIRIYONDO BORDER GATE,09:00,09:59
10:00 - 10:59,,3,3,0,2019-06-16,2019-06-22,GIRIYONDO BORDER GATE,10:00,10:59
11:00 - 11:59,,5,5,0,2019-06-16,2019-06-22,GIRIYONDO BORDER GATE,11:00,11:59
12:00 - 12:59,,21,21,0,2019-06-16,2019-06-22,GIRIYONDO BORDER GATE,12:00,12:59
13:00 - 13:59,,27,15,12,2019-06-16,2019-06-22,GIRIYONDO BORDER GATE,13:00,13:59
14:00 - 14:59,,30,21,9,2019-06-16,2019-06-22,GIRIYONDO BORDER GATE,14:00,14:59
05:00 - 05:59,,99,97,2,2019-06-16,2019-06-22,KRUGER GATE,05:00,05:59
06:00 - 06:59,,1076,1030,46,2019-06-16,2019-06-22,KRUGER GATE,06:00,06:59
07:00 - 07:59,,736,681,55,2019-06-16,2019-06-22,KRUGER GATE,07:00,07:59
08:00 - 08:59,,729,695,34,2019-06-16,2019-06-22,KRUGER GATE,08:00,08:59
09:00 - 09:59,,1028,989,39,2019-06-16,2019-06-22,KRUGER GATE,09:00,09:59
10:00 - 10:59,,874,835,39,2019-06-16,2019-06-22,KRUGER GATE,10:00,10:59
11:00 - 11:59,,557,509,48,2019-06-16,2019-06-22,KRUGER GATE,11:00,11:59
12:00 - 12:59,,470,387,83,2019-06-16,2019-06-22,KRUGER GATE,12:00,12:59
13:00 - 13:59,,286,248,38,2019-06-16,2019-06-22,KRUGER GATE,13:00,13:59
14:00 - 14:59,,264,219,45,2019-06-16,2019-06-22,KRUGER GATE,14:00,14:59
15:00 - 15:59,,293,208,85,2019-06-16,2019-06-22,KRUGER GATE,15:00,15:59
16:00 - 16:59,,166,122,44,2019-06-16,2019-06-22,KRUGER GATE,16:00,16:59
17:00 - 17:59,,44,27,17,2019-06-16,2019-06-22,KRUGER GATE,17:00,17:59
05:00 - 05:59,,218,64,154,2019-06-16,2019-06-22,MALELANE GATE,05:00,05:59
06:00 - 06:59,,1258,892,366,2019-06-16,2019-06-22,MALELANE GATE,06:00,06:59
07:00 - 07:59,,945,760,185,2019-06-16,2019-06-22,MALELANE GATE,07:00,07:59
08:00 - 08:59,,779,536,243,2019-06-16,2019-06-22,MALELANE GATE,08:00,08:59
09:00 - 09:59,,702,465,237,2019-06-16,2019-06-22,MALELANE GATE,09:00,09:59
10:00 - 10:59,,620,373,247,2019-06-16,2019-06-22,MALELANE GATE,10:00,10:59
11:00 - 11:59,,581,377,204,2019-06-16,2019-06-22,MALELANE GATE,11:00,11:59
12:00 - 12:59,,525,256,269,2019-06-16,2019-06-22,MALELANE GATE,12:00,12:59
13:00 - 13:59,,357,176,181,2019-06-16,2019-06-22,MALELANE GATE,13:00,13:59
14:00 - 14:59,,333,128,205,2019-06-16,2019-06-22,MALELANE GATE,14:00,14:59
15:00 - 15:59,,262,104,158,2019-06-16,2019-06-22,MALELANE GATE,15:00,15:59
16:00 - 16:59,,95,22,73,2019-06-16,2019-06-22,MALELANE GATE,16:00,16:59
17:00 - 17:59,,18,6,12,2019-06-16,2019-06-22,MALELANE GATE,17:00,17:59
05:00 - 05:59,,192,191,1,2019-06-16,2019-06-22,NUMBI GATE,05:00,05:59
06:00 - 06:59,,326,315,11,2019-06-16,2019-06-22,NUMBI GATE,06:00,06:59
07:00 - 07:59,,212,196,16,2019-06-16,2019-06-22,NUMBI GATE,07:00,07:59
08:00 - 08:59,,201,180,21,2019-06-16,2019-06-22,NUMBI GATE,08:00,08:59
09:00 - 09:59,,208,185,23,2019-06-16,2019-06-22,NUMBI GATE,09:00,09:59
10:00 - 10:59,,170,144,26,2019-06-16,2019-06-22,NUMBI GATE,10:00,10:59
11:00 - 11:59,,107,104,3,2019-06-16,2019-06-22,NUMBI GATE,11:00,11:59
12:00 - 12:59,,103,90,13,2019-06-16,2019-06-22,NUMBI GATE,12:00,12:59
13:00 - 13:59,,135,117,18,2019-06-16,2019-06-22,NUMBI GATE,13:00,13:59
14:00 - 14:59,,112,73,39,2019-06-16,2019-06-22,NUMBI GATE,14:00,14:59
15:00 - 15:59,,30,17,13,2019-06-16,2019-06-22,NUMBI GATE,15:00,15:59
16:00 - 16:59,,40,5,35,2019-06-16,2019-06-22,NUMBI GATE,16:00,16:59
06:00 - 06:59,,650,545,105,2019-06-16,2019-06-22,ORPEN GATE,06:00,06:59
07:00 - 07:59,,651,594,57,2019-06-16,2019-06-22,ORPEN GATE,07:00,07:59
08:00 - 08:59,,411,308,103,2019-06-16,2019-06-22,ORPEN GATE,08:00,08:59
09:00 - 09:59,,460,338,122,2019-06-16,2019-06-22,ORPEN GATE,09:00,09:59
10:00 - 10:59,,281,155,126,2019-06-16,2019-06-22,ORPEN GATE,10:00,10:59
11:00 - 11:59,,262,137,125,2019-06-16,2019-06-22,ORPEN GATE,11:00,11:59
12:00 - 12:59,,259,135,124,2019-06-16,2019-06-22,ORPEN GATE,12:00,12:59
13:00 - 13:59,,144,67,77,2019-06-16,2019-06-22,ORPEN GATE,13:00,13:59
14:00 - 14:59,,184,78,106,2019-06-16,2019-06-22,ORPEN GATE,14:00,14:59
15:00 - 15:59,,136,20,116,2019-06-16,2019-06-22,ORPEN GATE,15:00,15:59
16:00 - 16:59,,42,6,36,2019-06-16,2019-06-22,ORPEN GATE,16:00,16:59
17:00 - 17:59,,22,0,22,2019-06-16,2019-06-22,ORPEN GATE,17:00,17:59
06:00 - 06:59,,54,38,16,2019-06-16,2019-06-22,PAFURI GATE,06:00,06:59
07:00 - 07:59,,73,63,10,2019-06-16,2019-06-22,PAFURI GATE,07:00,07:59
08:00 - 08:59,,112,95,17,2019-06-16,2019-06-22,PAFURI GATE,08:00,08:59
09:00 - 09:59,,67,46,21,2019-06-16,2019-06-22,PAFURI GATE,09:00,09:59
10:00 - 10:59,,100,58,42,2019-06-16,2019-06-22,PAFURI GATE,10:00,10:59
11:00 - 11:59,,119,101,18,2019-06-16,2019-06-22,PAFURI GATE,11:00,11:59
12:00 - 12:59,,23,15,8,2019-06-16,2019-06-22,PAFURI GATE,12:00,12:59
13:00 - 13:59,,45,36,9,2019-06-16,2019-06-22,PAFURI GATE,13:00,13:59
14:00 - 14:59,,22,13,9,2019-06-16,2019-06-22,PAFURI GATE,14:00,14:59
15:00 - 15:59,,77,67,10,2019-06-16,2019-06-22,PAFURI GATE,15:00,15:59
16:00 - 16:59,,2,0,2,2019-06-16,2019-06-22,PAFURI GATE,16:00,16:59
05:00 - 05:59,,243,243,0,2019-06-16,2019-06-22,PHABENI GATE,05:00,05:59
06:00 - 06:59,,1698,1627,71,2019-06-16,2019-06-22,PHABENI GATE,06:00,06:59
07:00 - 07:59,,1377,1256,121,2019-06-16,2019-06-22,PHABENI GATE,07:00,07:59
08:00 - 08:59,,1075,933,142,2019-06-16,2019-06-22,PHABENI GATE,08:00,08:59
09:00 - 09:59,,852,732,120,2019-06-16,2019-06-22,PHABENI GATE,09:00,09:59
10:00 - 10:59,,778,662,116,2019-06-16,2019-06-22,PHABENI GATE,10:00,10:59
11:00 - 11:59,,475,330,145,2019-06-16,2019-06-22,PHABENI GATE,11:00,11:59
12:00 - 12:59,,339,218,121,2019-06-16,2019-06-22,PHABENI GATE,12:00,12:59
13:00 - 13:59,,228,175,53,2019-06-16,2019-06-22,PHABENI GATE,13:00,13:59
14:00 - 14:59,,215,167,48,2019-06-16,2019-06-22,PHABENI GATE,14:00,14:59
15:00 - 15:59,,95,72,23,2019-06-16,2019-06-22,PHABENI GATE,15:00,15:59
16:00 - 16:59,,55,43,12,2019-06-16,2019-06-22,PHABENI GATE,16:00,16:59
05:00 - 05:59,,86,81,5,2019-06-16,2019-06-22,PHALABORWA GATE,05:00,05:59
06:00 - 06:59,,758,610,148,2019-06-16,2019-06-22,PHALABORWA GATE,06:00,06:59
07:00 - 07:59,,469,355,114,2019-06-16,2019-06-22,PHALABORWA GATE,07:00,07:59
08:00 - 08:59,,656,508,148,2019-06-16,2019-06-22,PHALABORWA GATE,08:00,08:59
09:00 - 09:59,,557,394,163,2019-06-16,2019-06-22,PHALABORWA GATE,09:00,09:59
10:00 - 10:59,,520,309,211,2019-06-16,2019-06-22,PHALABORWA GATE,10:00,10:59
11:00 - 11:59,,541,275,266,2019-06-16,2019-06-22,PHALABORWA GATE,11:00,11:59
12:00 - 12:59,,451,175,276,2019-06-16,2019-06-22,PHALABORWA GATE,12:00,12:59
13:00 - 13:59,,340,113,227,2019-06-16,2019-06-22,PHALABORWA GATE,13:00,13:59
14:00 - 14:59,,313,120,193,2019-06-16,2019-06-22,PHALABORWA GATE,14:00,14:59
15:00 - 15:59,,261,99,162,2019-06-16,2019-06-22,PHALABORWA GATE,15:00,15:59
16:00 - 16:59,,45,34,11,2019-06-16,2019-06-22,PHALABORWA GATE,16:00,16:59
06:00 - 06:59,,249,231,18,2019-06-16,2019-06-22,PUNDA MARIA GATE,06:00,06:59
07:00 - 07:59,,415,402,13,2019-06-16,2019-06-22,PUNDA MARIA GATE,07:00,07:59
08:00 - 08:59,,323,315,8,2019-06-16,2019-06-22,PUNDA MARIA GATE,08:00,08:59
09:00 - 09:59,,327,311,16,2019-06-16,2019-06-22,PUNDA MARIA GATE,09:00,09:59
10:00 - 10:59,,260,178,82,2019-06-16,2019-06-22,PUNDA MARIA GATE,10:00,10:59
11:00 - 11:59,,279,192,87,2019-06-16,2019-06-22,PUNDA MARIA GATE,11:00,11:59
12:00 - 12:59,,234,181,53,2019-06-16,2019-06-22,PUNDA MARIA GATE,12:00,12:59
13:00 - 13:59,,265,187,78,2019-06-16,2019-06-22,PUNDA MARIA GATE,13:00,13:59
14:00 - 14:59,,91,39,52,2019-06-16,2019-06-22,PUNDA MARIA GATE,14:00,14:59
15:00 - 15:59,,63,42,21,2019-06-16,2019-06-22,PUNDA MARIA GATE,15:00,15:59
16:00 - 16:59,,37,30,7,2019-06-16,2019-06-22,PUNDA MARIA GATE,16:00,16:59
