hour,date,total,day,overnight,start_date,end_date,camp,start_time,end_time
05:00 - 05:59,,332,322,10,2019-07-14,2019-07-20,CROCODILE BRIDGE GATE,05:00,05:59
06:00 - 06:59,,1618,1492,126,2019-07-14,2019-07-20,CROCODILE BRIDGE GATE,06:00,06:59
07:00 - 07:59,,1009,929,80,2019-07-14,2019-07-20,CROCODILE BRIDGE GATE,07:00,07:59
08:00 - 08:59,,888,828,60,2019-07-14,2019-07-20,CROCODILE BRIDGE GATE,08:00,08:59
09:00 - 09:59,,896,812,84,2019-07-14,2019-07-20,CROCODILE BRIDGE GATE,09:00,09:59
10:00 - 10:59,,595,505,90,2019-07-14,2019-07-20,CROCODILE BRIDGE GATE,10:00,10:59
11:00 - 11:59,,495,420,75,2019-07-14,2019-07-20,CROCODILE BRIDGE GATE,11:00,11:59
12:00 - 12:59,,331,183,148,2019-07-14,2019-07-20,CROCODILE BRIDGE GATE,12:00,12:59
13:00 - 13:59,,204,145,59,2019-07-14,2019-07-20,CROCODILE BRIDGE GATE,13:00,13:59
14:00 - 14:59,,178,128,50,2019-07-14,2019-07-20,CROCODILE BRIDGE GATE,14:00,14:59
15:00 - 15:59,,160,105,55,2019-07-14,2019-07-20,CROCODILE BRIDGE GATE,15:00,15:59
16:00 - 16:59,,102,49,53,2019-07-14,2019-07-20,CROCODILE BRIDGE GATE,16:00,16:59
17:00 - 17:59,,17,0,17,2019-07-14,2019-07-20,CROCODILE BRIDGE GATE,17:00,17:59
08:00 - 08:59,,7,7,0,2019-07-14,2019-07-20,GIRIYONDO BORDER GATE,08:00,08:59
09:00 - 09:59,,7,5,2,2019-07-14,2019-07-20,GIRIYONDO BORDER GATE,09:00,09:59
10:00 - 10:59,,14,11,3,2019-07-14,2019-07-20,GIRIYONDO BORDER GATE,10:00,10:59
11:00 - 11:59,,11,9,2,2019-07-14,2019-07-20,GIRIYONDO BORDER GATE,11:00,11:59
12:00 - 12:59,,31,23,8,2019-07-14,2019-07-20,GIRIYONDO BORDER GATE,12:00,12:59
13:00 - 13:59,,32,23,9,2019-07-14,2019-07-20,GIRIYONDO BORDER GATE,13:00,13:59
14:00 - 14:59,,10,10,0,2019-07-14,2019-07-20,GIRIYONDO BORDER GATE,14:00,14:59
05:00 - 05:59,,47,47,0,2019-07-14,2019-07-20,KRUGER GATE,05:00,05:59
06:00 - 06:59,,629,611,18,2019-07-14,2019-07-20,KRUGER GATE,06:00,06:59
