hour,date,total,day,overnight,start_date,end_date,camp,start_time,end_time
11:00 - 11:59,,232,173,59,2020-01-26,2020-02-01,CROCODILE BRIDGE GATE,11:00,11:59
05:00 - 05:59,,928,869,59,2020-01-26,2020-02-01,CROCODILE BRIDGE GATE,05:00,05:59
06:00 - 06:59,,977,943,34,2020-01-26,2020-02-01,CROCODILE BRIDGE GATE,06:00,06:59
07:00 - 07:59,,530,453,77,2020-01-26,2020-02-01,CROCODILE BRIDGE GATE,07:00,07:59
08:00 - 08:59,,412,371,41,2020-01-26,2020-02-01,CROCODILE BRIDGE GATE,08:00,08:59
09:00 - 09:59,,447,398,49,2020-01-26,2020-02-01,CROCODILE BRIDGE GATE,09:00,09:59
10:00 - 10:59,,440,350,90,2020-01-26,2020-02-01,CROCODILE BRIDGE GATE,10:00,10:59
12:00 - 12:59,,144,99,45,2020-01-26,2020-02-01,CROCODILE BRIDGE GATE,12:00,12:59
13:00 - 13:59,,140,96,44,2020-01-26,2020-02-01,CROCODILE BRIDGE GATE,13:00,13:59
14:00 - 14:59,,160,92,68,2020-01-26,2020-02-01,CROCODILE BRIDGE GATE,14:00,14:59
15:00 - 15:59,,211,136,75,2020-01-26,2020-02-01,CROCODILE BRIDGE GATE,15:00,15:59
16:00 - 16:59,,92,58,34,2020-01-26,2020-02-01,CROCODILE BRIDGE GATE,16:00,16:59
17:00 - 17:59,,75,10,65,2020-01-26,2020-02-01,CROCODILE BRIDGE GATE,17:00,17:59
18:00 - 18:59,,9,0,9,2020-01-26,2020-02-01,CROCODILE BRIDGE GATE,18:00,18:59
19:00 - 19:59,,3,0,3,2020-01-26,2020-02-01,CROCODILE BRIDGE GATE,19:00,19:59
08:00 - 08:59,,8,8,0,2020-01-26,2020-02-01,GIRIYONDO BORDER GATE,08:00,08:59
09:00 - 09:59,,20,16,4,2020-01-26,2020-02-01,GIRIYONDO BORDER GATE,09:00,09:59
10:00 - 10:59,,4,4,0,2020-01-26,2020-02-01,GIRIYONDO BORDER GATE,10:00,10:59
11:00 - 11:59,,14,11,3,2020-01-26,2020-02-01,GIRIYONDO BORDER GATE,11:00,11:59
12:00 - 12:59,,15,13,2,2020-01-26,2020-02-01,GIRIYONDO BORDER GATE,12:00,12:59
13:00 - 13:59,,2,2,0,2020-01-26,2020-02-01,GIRIYONDO BORDER GATE,13:00,13:59
14:00 - 14:59,,9,5,4,2020-01-26,2020-02-01,GIRIYONDO BORDER GATE,14:00,14:59
15:00 - 15:59,,8,8,0,2020-01-26,2020-02-01,GIRIYONDO BORDER GATE,15:00,15:59
05:00 - 05:59,,541,538,3,2020-01-26,2020-02-01,KRUGER GATE,05:00,05:59
06:00 - 06:59,,564,538,26,2020-01-26,2020-02-01,KRUGER GATE,06:00,06:59
07:00 - 07:59,,348,327,21,2020-01-26,2020-02-01,KRUGER GATE,07:00,07:59
08:00 - 08:59,,293,274,19,2020-01-26,2020-02-01,KRUGER GATE,08:00,08:59
09:00 - 09:59,,321,307,14,2020-01-26,2020-02-01,KRUGER GATE,09:00,09:59
10:00 - 10:59,,268,248,20,2020-01-26,2020-02-01,KRUGER GATE,10:00,10:59
11:00 - 11:59,,212,177,35,2020-01-26,2020-02-01,KRUGER GATE,11:00,11:59
12:00 - 12:59,,192,176,16,2020-01-26,2020-02-01,KRUGER GATE,12:00,12:59
13:00 - 13:59,,134,86,48,2020-01-26,2020-02-01,KRUGER GATE,13:00,13:59
14:00 - 14:59,,93,65,28,2020-01-26,2020-02-01,KRUGER GATE,14:00,14:59
15:00 - 15:59,,180,125,55,2020-01-26,2020-02-01,KRUGER GATE,15:00,15:59
16:00 - 16:59,,148,41,107,2020-01-26,2020-02-01,KRUGER GATE,16:00,16:59
17:00 - 17:59,,81,36,45,2020-01-26,2020-02-01,KRUGER GATE,17:00,17:59
18:00 - 18:59,,25,2,23,2020-01-26,2020-02-01,KRUGER GATE,18:00,18:59
