hour,date,total,day,overnight,start_date,end_date,camp,start_time,end_time
05:00 - 05:59,,513,416,97,2019-02-10,2019-02-16,CROCODILE BRIDGE GATE,05:00,05:59
06:00 - 06:59,,623,586,37,2019-02-10,2019-02-16,CROCODILE BRIDGE GATE,06:00,06:59
07:00 - 07:59,,475,435,40,2019-02-10,2019-02-16,CROCODILE BRIDGE GATE,07:00,07:59
08:00 - 08:59,,388,337,51,2019-02-10,2019-02-16,CROCODILE BRIDGE GATE,08:00,08:59
09:00 - 09:59,,323,275,48,2019-02-10,2019-02-16,CROCODILE BRIDGE GATE,09:00,09:59
10:00 - 10:59,,239,208,31,2019-02-10,2019-02-16,CROCODILE BRIDGE GATE,10:00,10:59
11:00 - 11:59,,161,121,40,2019-02-10,2019-02-16,CROCODILE BRIDGE GATE,11:00,11:59
12:00 - 12:59,,109,78,31,2019-02-10,2019-02-16,CROCODILE BRIDGE GATE,12:00,12:59
13:00 - 13:59,,92,65,27,2019-02-10,2019-02-16,CROCODILE BRIDGE GATE,13:00,13:59
14:00 - 14:59,,85,69,16,2019-02-10,2019-02-16,CROCODILE BRIDGE GATE,14:00,14:59
15:00 - 15:59,,70,56,14,2019-02-10,2019-02-16,CROCODILE BRIDGE GATE,15:00,15:59
16:00 - 16:59,,66,27,39,2019-02-10,2019-02-16,CROCODILE BRIDGE GATE,16:00,16:59
17:00 - 17:59,,11,5,6,2019-02-10,2019-02-16,CROCODILE BRIDGE GATE,17:00,17:59
18:00 - 18:59,,10,1,9,2019-02-10,2019-02-16,CROCODILE BRIDGE GATE,18:00,18:59
19:00 - 19:59,,6,0,6,2019-02-10,2019-02-16,CROCODILE BRIDGE GATE,19:00,19:59
08:00 - 08:59,,9,9,0,2019-02-10,2019-02-16,GIRIYONDO BORDER GATE,08:00,08:59
09:00 - 09:59,,9,9,0,2019-02-10,2019-02-16,GIRIYONDO BORDER GATE,09:00,09:59
10:00 - 10:59,,14,10,4,2019-02-10,2019-02-16,GIRIYONDO BORDER GATE,10:00,10:59
11:00 - 11:59,,2,2,0,2019-02-10,2019-02-16,GIRIYONDO BORDER GATE,11:00,11:59
12:00 - 12:59,,10,9,1,2019-02-10,2019-02-16,GIRIYONDO BORDER GATE,12:00,12:59
13:00 - 13:59,,2,0,2,2019-02-10,2019-02-16,GIRIYONDO BORDER GATE,13:00,13:59
14:00 - 14:59,,10,8,2,2019-02-10,2019-02-16,GIRIYONDO BORDER GATE,14:00,14:59
15:00 - 15:59,,9,5,4,2019-02-10,2019-02-16,GIRIYONDO BORDER GATE,15:00,15:59
05:00 - 05:59,,370,368,2,2019-02-10,2019-02-16,KRUGER GATE,05:00,05:59
06:00 - 06:59,,298,282,16,2019-02-10,2019-02-16,KRUGER GATE,06:00,06:59
07:00 - 07:59,,318,287,31,2019-02-10,2019-02-16,KRUGER GATE,07:00,07:59
08:00 - 08:59,,404,388,16,2019-02-10,2019-02-16,KRUGER GATE,08:00,08:59
09:00 - 09:59,,383,329,54,2019-02-10,2019-02-16,KRUGER GATE,09:00,09:59
10:00 - 10:59,,364,335,29,2019-02-10,2019-02-16,KRUGER GATE,10:00,10:59
11:00 - 11:59,,265,229,36,2019-02-10,2019-02-16,KRUGER GATE,11:00,11:59
12:00 - 12:59,,280,249,31,2019-02-10,2019-02-16,KRUGER GATE,12:00,12:59
13:00 - 13:59,,188,151,37,2019-02-10,2019-02-16,KRUGER GATE,13:00,13:59
14:00 - 14:59,,214,135,79,2019-02-10,2019-02-16,KRUGER GATE,14:00,14:59
15:00 - 15:59,,117,92,25,2019-02-10,2019-02-16,KRUGER GATE,15:00,15:59
16:00 - 16:59,,145,56,89,2019-02-10,2019-02-16,KRUGER GATE,16:00,16:59
17:00 - 17:59,,84,25,59,2019-02-10,2019-02-16,KRUGER GATE,17:00,17:59
18:00 - 18:59,,63,16,47,2019-02-10,2019-02-16,KRUGER GATE,18:00,18:59
05:00 - 05:59,,791,196,595,2019-02-10,2019-02-16,MALELANE GATE,05:00,05:59
06:00 - 06:59,,510,311,199,2019-02-10,2019-02-16,MALELANE GATE,06:00,06:59
07:00 - 07:59,,280,225,55,2019-02-10,2019-02-16,MALELANE GATE,07:00,07:59
08:00 - 08:59,,289,236,53,2019-02-10,2019-02-16,MALELANE GATE,08:00,08:59
09:00 - 09:59,,304,215,89,2019-02-10,2019-02-16,MALELANE GATE,09:00,09:59
10:00 - 10:59,,255,181,74,2019-02-10,2019-02-16,MALELANE GATE,10:00,10:59
11:00 - 11:59,,339,192,147,2019-02-10,2019-02-16,MALELANE GATE,11:00,11:59
12:00 - 12:59,,284,114,170,2019-02-10,2019-02-16,MALELANE GATE,12:00,12:59
13:00 - 13:59,,327,132,195,2019-02-10,2019-02-16,MALELANE GATE,13:00,13:59
14:00 - 14:59,,203,94,109,2019-02-10,2019-02-16,MALELANE GATE,14:00,14:59
15:00 - 15:59,,171,50,121,2019-02-10,2019-02-16,MALELANE GATE,15:00,15:59
16:00 - 16:59,,118,45,73,2019-02-10,2019-02-16,MALELANE GATE,16:00,16:59
17:00 - 17:59,,81,21,60,2019-02-10,2019-02-16,MALELANE GATE,17:00,17:59
18:00 - 18:59,,6,0,6,2019-02-10,2019-02-16,MALELANE GATE,18:00,18:59
19:00 - 19:59,,5,1,4,2019-02-10,2019-02-16,MALELANE GATE,19:00,19:59
05:00 - 05:59,,1011,1005,6,2019-02-10,2019-02-16,NUMBI GATE,05:00,05:59
06:00 - 06:59,,481,462,19,2019-02-10,2019-02-16,NUMBI GATE,06:00,06:59
07:00 - 07:59,,176,174,2,2019-02-10,2019-02-16,NUMBI GATE,07:00,07:59
08:00 - 08:59,,217,208,9,2019-02-10,2019-02-16,NUMBI GATE,08:00,08:59
09:00 - 09:59,,280,268,12,2019-02-10,2019-02-16,NUMBI GATE,09:00,09:59
10:00 - 10:59,,192,152,40,2019-02-10,2019-02-16,NUMBI GATE,10:00,10:59
11:00 - 11:59,,74,48,26,2019-02-10,2019-02-16,NUMBI GATE,11:00,11:59
12:00 - 12:59,,161,106,55,2019-02-10,2019-02-16,NUMBI GATE,12:00,12:59
13:00 - 13:59,,145,87,58,2019-02-10,2019-02-16,NUMBI GATE,13:00,13:59
14:00 - 14:59,,98,61,37,2019-02-10,2019-02-16,NUMBI GATE,14:00,14:59
15:00 - 15:59,,69,22,47,2019-02-10,2019-02-16,NUMBI GATE,15:00,15:59
16:00 - 16:59,,52,6,46,2019-02-10,2019-02-16,NUMBI GATE,16:00,16:59
17:00 - 17:59,,50,1,49,2019-02-10,2019-02-16,NUMBI GATE,17:00,17:59
18:00 - 18:59,,7,0,7,2019-02-10,2019-02-16,NUMBI GATE,18:00,18:59
05:00 - 05:59,,138,91,47,2019-02-10,2019-02-16,ORPEN GATE,05:00,05:59
06:00 - 06:59,,585,510,75,2019-02-10,2019-02-16,ORPEN GATE,06:00,06:59
07:00 - 07:59,,399,363,36,2019-02-10,2019-02-16,ORPEN GATE,07:00,07:59
08:00 - 08:59,,143,79,64,2019-02-10,2019-02-16,ORPEN GATE,08:00,08:59
09:00 - 09:59,,309,191,118,2019-02-10,2019-02-16,ORPEN GATE,09:00,09:59
10:00 - 10:59,,146,89,57,2019-02-10,2019-02-16,ORPEN GATE,10:00,10:59
