hour,date,total,day,overnight,start_date,end_date,camp,start_time,end_time
09:00 - 09:59,,670,593,77,2019-04-28,2019-05-04,CROCODILE BRIDGE GATE,09:00,09:59
10:00 - 10:59,,558,484,74,2019-04-28,2019-05-04,CROCODILE BRIDGE GATE,10:00,10:59
11:00 - 11:59,,350,283,67,2019-04-28,2019-05-04,CROCODILE BRIDGE GATE,11:00,11:59
12:00 - 12:59,,234,151,83,2019-04-28,2019-05-04,CROCODILE BRIDGE GATE,12:00,12:59
17:00 - 17:59,,28,13,15,2019-04-28,2019-05-04,CROCODILE BRIDGE GATE,17:00,17:59
05:00 - 05:59,,290,285,5,2019-04-28,2019-05-04,CROCODILE BRIDGE GATE,05:00,05:59
06:00 - 06:59,,1855,1659,196,2019-04-28,2019-05-04,CROCODILE BRIDGE GATE,06:00,06:59
07:00 - 07:59,,1095,1015,80,2019-04-28,2019-05-04,CROCODILE BRIDGE GATE,07:00,07:59
08:00 - 08:59,,757,649,108,2019-04-28,2019-05-04,CROCODILE BRIDGE GATE,08:00,08:59
13:00 - 13:59,,207,144,63,2019-04-28,2019-05-04,CROCODILE BRIDGE GATE,13:00,13:59
14:00 - 14:59,,265,187,78,2019-04-28,2019-05-04,CROCODILE BRIDGE GATE,14:00,14:59
15:00 - 15:59,,207,151,56,2019-04-28,2019-05-04,CROCODILE BRIDGE GATE,15:00,15:59
16:00 - 16:59,,80,33,47,2019-04-28,2019-05-04,CROCODILE BRIDGE GATE,16:00,16:59
08:00 - 08:59,,25,23,2,2019-04-28,2019-05-04,GIRIYONDO BORDER GATE,08:00,08:59
09:00 - 09:59,,19,16,3,2019-04-28,2019-05-04,GIRIYONDO BORDER GATE,09:00,09:59
10:00 - 10:59,,16,16,0,2019-04-28,2019-05-04,GIRIYONDO BORDER GATE,10:00,10:59
11:00 - 11:59,,17,17,0,2019-04-28,2019-05-04,GIRIYONDO BORDER GATE,11:00,11:59
12:00 - 12:59,,21,18,3,2019-04-28,2019-05-04,GIRIYONDO BORDER GATE,12:00,12:59
13:00 - 13:59,,20,18,2,2019-04-28,2019-05-04,GIRIYONDO BORDER GATE,13:00,13:59
14:00 - 14:59,,21,14,7,2019-04-28,2019-05-04,GIRIYONDO BORDER GATE,14:00,14:59
05:00 - 05:59,,122,122,0,2019-04-28,2019-05-04,KRUGER GATE,05:00,05:59
06:00 - 06:59,,753,732,21,2019-04-28,2019-05-04,KRUGER GATE,06:00,06:59
07:00 - 07:59,,343,328,15,2019-04-28,2019-05-04,KRUGER GATE,07:00,07:59
08:00 - 08:59,,420,392,28,2019-04-28,2019-05-04,KRUGER GATE,08:00,08:59
09:00 - 09:59,,510,466,44,2019-04-28,2019-05-04,KRUGER GATE,09:00,09:59
10:00 - 10:59,,414,377,37,2019-04-28,2019-05-04,KRUGER GATE,10:00,10:59
11:00 - 11:59,,406,369,37,2019-04-28,2019-05-04,KRUGER GATE,11:00,11:59
12:00 - 12:59,,474,406,68,2019-04-28,2019-05-04,KRUGER GATE,12:00,12:59
13:00 - 13:59,,378,249,129,2019-04-28,2019-05-04,KRUGER GATE,13:00,13:59
14:00 - 14:59,,281,191,90,2019-04-28,2019-05-04,KRUGER GATE,14:00,14:59
15:00 - 15:59,,174,113,61,2019-04-28,2019-05-04,KRUGER GATE,15:00,15:59
16:00 - 16:59,,148,63,85,2019-04-28,2019-05-04,KRUGER GATE,16:00,16:59
17:00 - 17:59,,62,41,21,2019-04-28,2019-05-04,KRUGER GATE,17:00,17:59
05:00 - 05:59,,194,96,98,2019-04-28,2019-05-04,MALELANE GATE,05:00,05:59
06:00 - 06:59,,717,567,150,2019-04-28,2019-05-04,MALELANE GATE,06:00,06:59
07:00 - 07:59,,337,278,59,2019-04-28,2019-05-04,MALELANE GATE,07:00,07:59
08:00 - 08:59,,398,295,103,2019-04-28,2019-05-04,MALELANE GATE,08:00,08:59
