hour,date,total,day,overnight,start_date,end_date,camp,start_time,end_time
07:00 - 07:59,,821,726,95,2019-10-20,2019-10-26,CROCODILE BRIDGE GATE,07:00,07:59
05:00 - 05:59,,1293,1155,138,2019-10-20,2019-10-26,CROCODILE BRIDGE GATE,05:00,05:59
06:00 - 06:59,,1156,1093,63,2019-10-20,2019-10-26,CROCODILE BRIDGE GATE,06:00,06:59
08:00 - 08:59,,547,461,86,2019-10-20,2019-10-26,CROCODILE BRIDGE GATE,08:00,08:59
09:00 - 09:59,,570,517,53,2019-10-20,2019-10-26,CROCODILE BRIDGE GATE,09:00,09:59
10:00 - 10:59,,396,312,84,2019-10-20,2019-10-26,CROCODILE BRIDGE GATE,10:00,10:59
11:00 - 11:59,,293,227,66,2019-10-20,2019-10-26,CROCODILE BRIDGE GATE,11:00,11:59
12:00 - 12:59,,253,168,85,2019-10-20,2019-10-26,CROCODILE BRIDGE GATE,12:00,12:59
13:00 - 13:59,,206,137,69,2019-10-20,2019-10-26,CROCODILE BRIDGE GATE,13:00,13:59
14:00 - 14:59,,222,173,49,2019-10-20,2019-10-26,CROCODILE BRIDGE GATE,14:00,14:59
15:00 - 15:59,,208,129,79,2019-10-20,2019-10-26,CROCODILE BRIDGE GATE,15:00,15:59
16:00 - 16:59,,145,88,57,2019-10-20,2019-10-26,CROCODILE BRIDGE GATE,16:00,16:59
17:00 - 17:59,,21,0,21,2019-10-20,2019-10-26,CROCODILE BRIDGE GATE,17:00,17:59
18:00 - 18:59,,10,0,10,2019-10-20,2019-10-26,CROCODILE BRIDGE GATE,18:00,18:59
08:00 - 08:59,,15,15,0,2019-10-20,2019-10-26,GIRIYONDO BORDER GATE,08:00,08:59
09:00 - 09:59,,11,4,7,2019-10-20,2019-10-26,GIRIYONDO BORDER GATE,09:00,09:59
10:00 - 10:59,,7,7,0,2019-10-20,2019-10-26,GIRIYONDO BORDER GATE,10:00,10:59
11:00 - 11:59,,22,11,11,2019-10-20,2019-10-26,GIRIYONDO BORDER GATE,11:00,11:59
12:00 - 12:59,,5,5,0,2019-10-20,2019-10-26,GIRIYONDO BORDER GATE,12:00,12:59
13:00 - 13:59,,28,9,19,2019-10-20,2019-10-26,GIRIYONDO BORDER GATE,13:00,13:59
14:00 - 14:59,,7,6,1,2019-10-20,2019-10-26,GIRIYONDO BORDER GATE,14:00,14:59
15:00 - 15:59,,7,5,2,2019-10-20,2019-10-26,GIRIYONDO BORDER GATE,15:00,15:59
05:00 - 05:59,,659,647,12,2019-10-20,2019-10-26,KRUGER GATE,05:00,05:59
06:00 - 06:59,,483,471,12,2019-10-20,2019-10-26,KRUGER GATE,06:00,06:59
07:00 - 07:59,,351,332,19,2019-10-20,2019-10-26,KRUGER GATE,07:00,07:59
08:00 - 08:59,,312,283,29,2019-10-20,2019-10-26,KRUGER GATE,08:00,08:59
09:00 - 09:59,,419,384,35,2019-10-20,2019-10-26,KRUGER GATE,09:00,09:59
10:00 - 10:59,,549,493,56,2019-10-20,2019-10-26,KRUGER GATE,10:00,10:59
11:00 - 11:59,,567,531,36,2019-10-20,2019-10-26,KRUGER GATE,11:00,11:59
12:00 - 12:59,,302,254,48,2019-10-20,2019-10-26,KRUGER GATE,12:00,12:59
13:00 - 13:59,,247,170,77,2019-10-20,2019-10-26,KRUGER GATE,13:00,13:59
14:00 - 14:59,,210,159,51,2019-10-20,2019-10-26,KRUGER GATE,14:00,14:59
15:00 - 15:59,,230,149,81,2019-10-20,2019-10-26,KRUGER GATE,15:00,15:59
16:00 - 16:59,,109,51,58,2019-10-20,2019-10-26,KRUGER GATE,16:00,16:59
17:00 - 17:59,,100,61,39,2019-10-20,2019-10-26,KRUGER GATE,17:00,17:59
18:00 - 18:59,,2,0,2,2019-10-20,2019-10-26,KRUGER GATE,18:00,18:59
05:00 - 05:59,,920,152,768,2019-10-20,2019-10-26,MALELANE GATE,05:00,05:59
06:00 - 06:59,,662,351,311,2019-10-20,2019-10-26,MALELANE GATE,06:00,06:59
07:00 - 07:59,,333,243,90,2019-10-20,2019-10-26,MALELANE GATE,07:00,07:59
08:00 - 08:59,,413,276,137,2019-10-20,2019-10-26,MALELANE GATE,08:00,08:59
09:00 - 09:59,,482,334,148,2019-10-20,2019-10-26,MALELANE GATE,09:00,09:59
10:00 - 10:59,,364,266,98,2019-10-20,2019-10-26,MALELANE GATE,10:00,10:59
11:00 - 11:59,,341,195,146,2019-10-20,2019-10-26,MALELANE GATE,11:00,11:59
