hour,date,total,day,overnight,start_date,end_date,camp,start_time,end_time
05:00 - 05:59,,845,809,36,2018-12-09,2018-12-15,CROCODILE BRIDGE GATE,05:00,05:59
06:00 - 06:59,,955,916,39,2018-12-09,2018-12-15,CROCODILE BRIDGE GATE,06:00,06:59
07:00 - 07:59,,603,497,106,2018-12-09,2018-12-15,CROCODILE BRIDGE GATE,07:00,07:59
08:00 - 08:59,,556,501,55,2018-12-09,2018-12-15,CROCODILE BRIDGE GATE,08:00,08:59
09:00 - 09:59,,488,417,71,2018-12-09,2018-12-15,CROCODILE BRIDGE GATE,09:00,09:59
10:00 - 10:59,,392,316,76,2018-12-09,2018-12-15,CROCODILE BRIDGE GATE,10:00,10:59
11:00 - 11:59,,316,252,64,2018-12-09,2018-12-15,CROCODILE BRIDGE GATE,11:00,11:59
12:00 - 12:59,,342,241,101,2018-12-09,2018-12-15,CROCODILE BRIDGE GATE,12:00,12:59
13:00 - 13:59,,254,171,83,2018-12-09,2018-12-15,CROCODILE BRIDGE GATE,13:00,13:59
14:00 - 14:59,,174,132,42,2018-12-09,2018-12-15,CROCODILE BRIDGE GATE,14:00,14:59
15:00 - 15:59,,176,128,48,2018-12-09,2018-12-15,CROCODILE BRIDGE GATE,15:00,15:59
16:00 - 16:59,,190,157,33,2018-12-09,2018-12-15,CROCODILE BRIDGE GATE,16:00,16:59
17:00 - 17:59,,64,15,49,2018-12-09,2018-12-15,CROCODILE BRIDGE GATE,17:00,17:59
18:00 - 18:59,,17,2,15,2018-12-09,2018-12-15,CROCODILE BRIDGE GATE,18:00,18:59
08:00 - 08:59,,9,9,0,2018-12-09,2018-12-15,GIRIYONDO BORDER GATE,08:00,08:59
09:00 - 09:59,,18,14,4,2018-12-09,2018-12-15,GIRIYONDO BORDER GATE,09:00,09:59
10:00 - 10:59,,21,16,5,2018-12-09,2018-12-15,GIRIYONDO BORDER GATE,10:00,10:59
11:00 - 11:59,,30,29,1,2018-12-09,2018-12-15,GIRIYONDO BORDER GATE,11:00,11:59
12:00 - 12:59,,39,34,5,2018-12-09,2018-12-15,GIRIYONDO BORDER GATE,12:00,12:59
13:00 - 13:59,,18,16,2,2018-12-09,2018-12-15,GIRIYONDO BORDER GATE,13:00,13:59
14:00 - 14:59,,57,45,12,2018-12-09,2018-12-15,GIRIYONDO BORDER GATE,14:00,14:59
15:00 - 15:59,,27,23,4,2018-12-09,2018-12-15,GIRIYONDO BORDER GATE,15:00,15:59
05:00 - 05:59,,391,375,16,2018-12-09,2018-12-15,KRUGER GATE,05:00,05:59
06:00 - 06:59,,357,347,10,2018-12-09,2018-12-15,KRUGER GATE,06:00,06:59
07:00 - 07:59,,312,288,24,2018-12-09,2018-12-15,KRUGER GATE,07:00,07:59
08:00 - 08:59,,487,441,46,2018-12-09,2018-12-15,KRUGER GATE,08:00,08:59
09:00 - 09:59,,457,411,46,2018-12-09,2018-12-15,KRUGER GATE,09:00,09:59
10:00 - 10:59,,514,479,35,2018-12-09,2018-12-15,KRUGER GATE,10:00,10:59
11:00 - 11:59,,379,313,66,2018-12-09,2018-12-15,KRUGER GATE,11:00,11:59
12:00 - 12:59,,336,307,29,2018-12-09,2018-12-15,KRUGER GATE,12:00,12:59
13:00 - 13:59,,259,208,51,2018-12-09,2018-12-15,KRUGER GATE,13:00,13:59
14:00 - 14:59,,266,185,81,2018-12-09,2018-12-15,KRUGER GATE,14:00,14:59
15:00 - 15:59,,221,172,49,2018-12-09,2018-12-15,KRUGER GATE,15:00,15:59
16:00 - 16:59,,154,102,52,2018-12-09,2018-12-15,KRUGER GATE,16:00,16:59
17:00 - 17:59,,99,63,36,2018-12-09,2018-12-15,KRUGER GATE,17:00,17:59
18:00 - 18:59,,56,23,33,2018-12-09,2018-12-15,KRUGER GATE,18:00,18:59
05:00 - 05:59,,419,231,188,2018-12-09,2018-12-15,MALELANE GATE,05:00,05:59
06:00 - 06:59,,437,315,122,2018-12-09,2018-12-15,MALELANE GATE,06:00,06:59
07:00 - 07:59,,331,229,102,2018-12-09,2018-12-15,MALELANE GATE,07:00,07:59
08:00 - 08:59,,401,228,173,2018-12-09,2018-12-15,MALELANE GATE,08:00,08:59
09:00 - 09:59,,371,236,135,2018-12-09,2018-12-15,MALELANE GATE,09:00,09:59
10:00 - 10:59,,483,312,171,2018-12-09,2018-12-15,MALELANE GATE,10:00,10:59
11:00 - 11:59,,326,183,143,2018-12-09,2018-12-15,MALELANE GATE,11:00,11:59
12:00 - 12:59,,417,231,186,2018-12-09,2018-12-15,MALELANE GATE,12:00,12:59
13:00 - 13:59,,260,121,139,2018-12-09,2018-12-15,MALELANE GATE,13:00,13:59
14:00 - 14:59,,313,145,168,2018-12-09,2018-12-15,MALELANE GATE,14:00,14:59
15:00 - 15:59,,255,138,117,2018-12-09,2018-12-15,MALELANE GATE,15:00,15:59
16:00 - 16:59,,181,85,96,2018-12-09,2018-12-15,MALELANE GATE,16:00,16:59
17:00 - 17:59,,89,29,60,2018-12-09,2018-12-15,MALELANE GATE,17:00,17:59
18:00 - 18:59,,3,1,2,2018-12-09,2018-12-15,MALELANE GATE,18:00,18:59
05:00 - 05:59,,392,384,8,2018-12-09,2018-12-15,NUMBI GATE,05:00,05:59
06:00 - 06:59,,554,511,43,2018-12-09,2018-12-15,NUMBI GATE,06:00,06:59
07:00 - 07:59,,350,306,44,2018-12-09,2018-12-15,NUMBI GATE,07:00,07:59
08:00 - 08:59,,351,318,33,2018-12-09,2018-12-15,NUMBI GATE,08:00,08:59
09:00 - 09:59,,373,333,40,2018-12-09,2018-12-15,NUMBI GATE,09:00,09:59
10:00 - 10:59,,226,199,27,2018-12-09,2018-12-15,NUMBI GATE,10:00,10:59
11:00 - 11:59,,234,209,25,2018-12-09,2018-12-15,NUMBI GATE,11:00,11:59
12:00 - 12:59,,377,346,31,2018-12-09,2018-12-15,NUMBI GATE,12:00,12:59
13:00 - 13:59,,297,220,77,2018-12-09,2018-12-15,NUMBI GATE,13:00,13:59
14:00 - 14:59,,353,306,47,2018-12-09,2018-12-15,NUMBI GATE,14:00,14:59
15:00 - 15:59,,304,251,53,2018-12-09,2018-12-15,NUMBI GATE,15:00,15:59
16:00 - 16:59,,218,184,34,2018-12-09,2018-12-15,NUMBI GATE,16:00,16:59
17:00 - 17:59,,173,108,65,2018-12-09,2018-12-15,NUMBI GATE,17:00,17:59
18:00 - 18:59,,98,51,47,2018-12-09,2018-12-15,NUMBI GATE,18:00,18:59
05:00 - 05:59,,116,93,23,2018-12-09,2018-12-15,ORPEN GATE,05:00,05:59
06:00 - 06:59,,359,316,43,2018-12-09,2018-12-15,ORPEN GATE,06:00,06:59
07:00 - 07:59,,287,211,76,2018-12-09,2018-12-15,ORPEN GATE,07:00,07:59
08:00 - 08:59,,310,223,87,2018-12-09,2018-12-15,ORPEN GATE,08:00,08:59
09:00 - 09:59,,262,199,63,2018-12-09,2018-12-15,ORPEN GATE,09:00,09:59
10:00 - 10:59,,173,86,87,2018-12-09,2018-12-15,ORPEN GATE,10:00,10:59
11:00 - 11:59,,198,92,106,2018-12-09,2018-12-15,ORPEN GATE,11:00,11:59
12:00 - 12:59,,134,59,75,2018-12-09,2018-12-15,ORPEN GATE,12:00,12:59
13:00 - 13:59,,121,57,64,2018-12-09,2018-12-15,ORPEN GATE,13:00,13:59
14:00 - 14:59,,165,53,112,2018-12-09,2018-12-15,ORPEN GATE,14:00,14:59
15:00 - 15:59,,140,37,103,2018-12-09,2018-12-15,ORPEN GATE,15:00,15:59
16:00 - 16:59,,61,17,44,2018-12-09,2018-12-15,ORPEN GATE,16:00,16:59
17:00 - 17:59,,29,5,24,2018-12-09,2018-12-15,ORPEN GATE,17:00,17:59
18:00 - 18:59,,5,0,5,2018-12-09,2018-12-15,ORPEN GATE,18:00,18:59
05:00 - 05:59,,13,13,0,2018-12-09,2018-12-15,PAFURI GATE,05:00,05:59
06:00 - 06:59,,63,39,24,2018-12-09,2018-12-15,PAFURI GATE,06:00,06:59
07:00 - 07:59,,56,53,3,2018-12-09,2018-12-15,PAFURI GATE,07:00,07:59
08:00 - 08:59,,34,17,17,2018-12-09,2018-12-15,PAFURI GATE,08:00,08:59
09:00 - 09:59,,9,3,6,2018-12-09,2018-12-15,PAFURI GATE,09:00,09:59
