hour,date,total,day,overnight,start_date,end_date,camp,start_time,end_time
08:00 - 08:59,,1054,959,95,2018-04-29,2018-05-05,CROCODILE BRIDGE GATE,08:00,08:59
10:00 - 10:59,,584,490,94,2018-04-29,2018-05-05,CROCODILE BRIDGE GATE,10:00,10:59
11:00 - 11:59,,300,228,72,2018-04-29,2018-05-05,CROCODILE BRIDGE GATE,11:00,11:59
05:00 - 05:59,,293,288,5,2018-04-29,2018-05-05,CROCODILE BRIDGE GATE,05:00,05:59
06:00 - 06:59,,1786,1671,115,2018-04-29,2018-05-05,CROCODILE BRIDGE GATE,06:00,06:59
07:00 - 07:59,,1313,1170,143,2018-04-29,2018-05-05,CROCODILE BRIDGE GATE,07:00,07:59
09:00 - 09:59,,1000,908,92,2018-04-29,2018-05-05,CROCODILE BRIDGE GATE,09:00,09:59
12:00 - 12:59,,288,203,85,2018-04-29,2018-05-05,CROCODILE BRIDGE GATE,12:00,12:59
13:00 - 13:59,,227,119,108,2018-04-29,2018-05-05,CROCODILE BRIDGE GATE,13:00,13:59
14:00 - 14:59,,637,577,60,2018-04-29,2018-05-05,CROCODILE BRIDGE GATE,14:00,14:59
15:00 - 15:59,,399,319,80,2018-04-29,2018-05-05,CROCODILE BRIDGE GATE,15:00,15:59
16:00 - 16:59,,78,46,32,2018-04-29,2018-05-05,CROCODILE BRIDGE GATE,16:00,16:59
17:00 - 17:59,,11,0,11,2018-04-29,2018-05-05,CROCODILE BRIDGE GATE,17:00,17:59
18:00 - 18:59,,6,0,6,2018-04-29,2018-05-05,CROCODILE BRIDGE GATE,18:00,18:59
08:00 - 08:59,,8,8,0,2018-04-29,2018-05-05,GIRIYONDO BORDER GATE,08:00,08:59
09:00 - 09:59,,24,24,0,2018-04-29,2018-05-05,GIRIYONDO BORDER GATE,09:00,09:59
10:00 - 10:59,,25,18,7,2018-04-29,2018-05-05,GIRIYONDO BORDER GATE,10:00,10:59
11:00 - 11:59,,28,28,0,2018-04-29,2018-05-05,GIRIYONDO BORDER GATE,11:00,11:59
12:00 - 12:59,,60,58,2,2018-04-29,2018-05-05,GIRIYONDO BORDER GATE,12:00,12:59
13:00 - 13:59,,47,47,0,2018-04-29,2018-05-05,GIRIYONDO BORDER GATE,13:00,13:59
14:00 - 14:59,,69,61,8,2018-04-29,2018-05-05,GIRIYONDO BORDER GATE,14:00,14:59
16:00 - 16:59,,16,10,6,2018-04-29,2018-05-05,GIRIYONDO BORDER GATE,16:00,16:59
05:00 - 05:59,,205,205,0,2018-04-29,2018-05-05,KRUGER GATE,05:00,05:59
06:00 - 06:59,,1016,986,30,2018-04-29,2018-05-05,KRUGER GATE,06:00,06:59
07:00 - 07:59,,569,544,25,2018-04-29,2018-05-05,KRUGER GATE,07:00,07:59
08:00 - 08:59,,564,554,10,2018-04-29,2018-05-05,KRUGER GATE,08:00,08:59
09:00 - 09:59,,586,546,40,2018-04-29,2018-05-05,KRUGER GATE,09:00,09:59
10:00 - 10:59,,529,485,44,2018-04-29,2018-05-05,KRUGER GATE,10:00,10:59
11:00 - 11:59,,673,636,37,2018-04-29,2018-05-05,KRUGER GATE,11:00,11:59
12:00 - 12:59,,460,388,72,2018-04-29,2018-05-05,KRUGER GATE,12:00,12:59
13:00 - 13:59,,373,296,77,2018-04-29,2018-05-05,KRUGER GATE,13:00,13:59
14:00 - 14:59,,328,244,84,2018-04-29,2018-05-05,KRUGER GATE,14:00,14:59
15:00 - 15:59,,224,187,37,2018-04-29,2018-05-05,KRUGER GATE,15:00,15:59
16:00 - 16:59,,124,76,48,2018-04-29,2018-05-05,KRUGER GATE,16:00,16:59
17:00 - 17:59,,72,41,31,2018-04-29,2018-05-05,KRUGER GATE,17:00,17:59
05:00 - 05:59,,343,65,278,2018-04-29,2018-05-05,MALELANE GATE,05:00,05:59
06:00 - 06:59,,999,789,210,2018-04-29,2018-05-05,MALELANE GATE,06:00,06:59
07:00 - 07:59,,693,537,156,2018-04-29,2018-05-05,MALELANE GATE,07:00,07:59
08:00 - 08:59,,662,515,147,2018-04-29,2018-05-05,MALELANE GATE,08:00,08:59
09:00 - 09:59,,558,361,197,2018-04-29,2018-05-05,MALELANE GATE,09:00,09:59
10:00 - 10:59,,595,342,253,2018-04-29,2018-05-05,MALELANE GATE,10:00,10:59
11:00 - 11:59,,585,382,203,2018-04-29,2018-05-05,MALELANE GATE,11:00,11:59
12:00 - 12:59,,397,163,234,2018-04-29,2018-05-05,MALELANE GATE,12:00,12:59
13:00 - 13:59,,468,229,239,2018-04-29,2018-05-05,MALELANE GATE,13:00,13:59
14:00 - 14:59,,259,93,166,2018-04-29,2018-05-05,MALELANE GATE,14:00,14:59
15:00 - 15:59,,130,53,77,2018-04-29,2018-05-05,MALELANE GATE,15:00,15:59
16:00 - 16:59,,89,15,74,2018-04-29,2018-05-05,MALELANE GATE,16:00,16:59
17:00 - 17:59,,8,0,8,2018-04-29,2018-05-05,MALELANE GATE,17:00,17:59
05:00 - 05:59,,965,965,0,2018-04-29,2018-05-05,NUMBI GATE,05:00,05:59
06:00 - 06:59,,880,877,3,2018-04-29,2018-05-05,NUMBI GATE,06:00,06:59
07:00 - 07:59,,373,349,24,2018-04-29,2018-05-05,NUMBI GATE,07:00,07:59
08:00 - 08:59,,356,334,22,2018-04-29,2018-05-05,NUMBI GATE,08:00,08:59
09:00 - 09:59,,319,286,33,2018-04-29,2018-05-05,NUMBI GATE,09:00,09:59
10:00 - 10:59,,377,354,23,2018-04-29,2018-05-05,NUMBI GATE,10:00,10:59
11:00 - 11:59,,299,255,44,2018-04-29,2018-05-05,NUMBI GATE,11:00,11:59
12:00 - 12:59,,327,278,49,2018-04-29,2018-05-05,NUMBI GATE,12:00,12:59
13:00 - 13:59,,293,196,97,2018-04-29,2018-05-05,NUMBI GATE,13:00,13:59
14:00 - 14:59,,248,175,73,2018-04-29,2018-05-05,NUMBI GATE,14:00,14:59
15:00 - 15:59,,79,18,61,2018-04-29,2018-05-05,NUMBI GATE,15:00,15:59
16:00 - 16:59,,57,22,35,2018-04-29,2018-05-05,NUMBI GATE,16:00,16:59
17:00 - 17:59,,21,0,21,2018-04-29,2018-05-05,NUMBI GATE,17:00,17:59
06:00 - 06:59,,698,644,54,2018-04-29,2018-05-05,ORPEN GATE,06:00,06:59
07:00 - 07:59,,563,485,78,2018-04-29,2018-05-05,ORPEN GATE,07:00,07:59
08:00 - 08:59,,440,370,70,2018-04-29,2018-05-05,ORPEN GATE,08:00,08:59
09:00 - 09:59,,457,334,123,2018-04-29,2018-05-05,ORPEN GATE,09:00,09:59
10:00 - 10:59,,354,204,150,2018-04-29,2018-05-05,ORPEN GATE,10:00,10:59
11:00 - 11:59,,297,180,117,2018-04-29,2018-05-05,ORPEN GATE,11:00,11:59
12:00 - 12:59,,343,181,162,2018-04-29,2018-05-05,ORPEN GATE,12:00,12:59
13:00 - 13:59,,168,87,81,2018-04-29,2018-05-05,ORPEN GATE,13:00,13:59
14:00 - 14:59,,189,93,96,2018-04-29,2018-05-05,ORPEN GATE,14:00,14:59
15:00 - 15:59,,122,33,89,2018-04-29,2018-05-05,ORPEN GATE,15:00,15:59
16:00 - 16:59,,25,4,21,2018-04-29,2018-05-05,ORPEN GATE,16:00,16:59
17:00 - 17:59,,22,0,22,2018-04-29,2018-05-05,ORPEN GATE,17:00,17:59
06:00 - 06:59,,106,70,36,2018-04-29,2018-05-05,PAFURI GATE,06:00,06:59
07:00 - 07:59,,58,27,31,2018-04-29,2018-05-05,PAFURI GATE,07:00,07:59
08:00 - 08:59,,57,43,14,2018-04-29,2018-05-05,PAFURI GATE,08:00,08:59
09:00 - 09:59,,70,40,30,2018-04-29,2018-05-05,PAFURI GATE,09:00,09:59
10:00 - 10:59,,55,24,31,2018-04-29,2018-05-05,PAFURI GATE,10:00,10:59
11:00 - 11:59,,33,19,14,2018-04-29,2018-05-05,PAFURI GATE,11:00,11:59
12:00 - 12:59,,19,14,5,2018-04-29,2018-05-05,PAFURI GATE,12:00,12:59
13:00 - 13:59,,13,3,10,2018-04-29,2018-05-05,PAFURI GATE,13:00,13:59
14:00 - 14:59,,21,17,4,2018-04-29,2018-05-05,PAFURI GATE,14:00,14:59
16:00 - 16:59,,1,1,0,2018-04-29,2018-05-05,PAFURI GATE,16:00,16:59
17:00 - 17:59,,7,7,0,2018-04-29,2018-05-05,PAFURI GATE,17:00,17:59
05:00 - 05:59,,408,392,16,2018-04-29,2018-05-05,PHABENI GATE,05:00,05:59
06:00 - 06:59,,1690,1586,104,2018-04-29,2018-05-05,PHABENI GATE,06:00,06:59
07:00 - 07:59,,844,760,84,2018-04-29,2018-05-05,PHABENI GATE,07:00,07:59
08:00 - 08:59,,798,638,160,2018-04-29,2018-05-05,PHABENI GATE,08:00,08:59
09:00 - 09:59,,705,591,114,2018-04-29,2018-05-05,PHABENI GATE,09:00,09:59
10:00 - 10:59,,559,454,105,2018-04-29,2018-05-05,PHABENI GATE,10:00,10:59
11:00 - 11:59,,316,229,87,2018-04-29,2018-05-05,PHABENI GATE,11:00,11:59
12:00 - 12:59,,208,111,97,2018-04-29,2018-05-05,PHABENI GATE,12:00,12:59
13:00 - 13:59,,147,114,33,2018-04-29,2018-05-05,PHABENI GATE,13:00,13:59
14:00 - 14:59,,128,103,25,2018-04-29,2018-05-05,PHABENI GATE,14:00,14:59
15:00 - 15:59,,113,59,54,2018-04-29,2018-05-05,PHABENI GATE,15:00,15:59
16:00 - 16:59,,110,27,83,2018-04-29,2018-05-05,PHABENI GATE,16:00,16:59
17:00 - 17:59,,10,8,2,2018-04-29,2018-05-05,PHABENI GATE,17:00,17:59
05:00 - 05:59,,45,45,0,2018-04-29,2018-05-05,PHALABORWA GATE,05:00,05:59
06:00 - 06:59,,778,643,135,2018-04-29,2018-05-05,PHALABORWA GATE,06:00,06:59
07:00 - 07:59,,473,387,86,2018-04-29,2018-05-05,PHALABORWA GATE,07:00,07:59
08:00 - 08:59,,581,437,144,2018-04-29,2018-05-05,PHALABORWA GATE,08:00,08:59
09:00 - 09:59,,415,315,100,2018-04-29,2018-05-05,PHALABORWA GATE,09:00,09:59
10:00 - 10:59,,581,464,117,2018-04-29,2018-05-05,PHALABORWA GATE,10:00,10:59
11:00 - 11:59,,668,506,162,2018-04-29,2018-05-05,PHALABORWA GATE,11:00,11:59
12:00 - 12:59,,343,202,141,2018-04-29,2018-05-05,PHALABORWA GATE,12:00,12:59
13:00 - 13:59,,222,98,124,2018-04-29,2018-05-05,PHALABORWA GATE,13:00,13:59
14:00 - 14:59,,269,135,134,2018-04-29,2018-05-05,PHALABORWA GATE,14:00,14:59
15:00 - 15:59,,330,135,195,2018-04-29,2018-05-05,PHALABORWA GATE,15:00,15:59
16:00 - 16:59,,206,79,127,2018-04-29,2018-05-05,PHALABORWA GATE,16:00,16:59
17:00 - 17:59,,3,1,2,2018-04-29,2018-05-05,PHALABORWA GATE,17:00,17:59
06:00 - 06:59,,238,220,18,2018-04-29,2018-05-05,PUNDA MARIA GATE,06:00,06:59
07:00 - 07:59,,319,315,4,2018-04-29,2018-05-05,PUNDA MARIA GATE,07:00,07:59
08:00 - 08:59,,202,194,8,2018-04-29,2018-05-05,PUNDA MARIA GATE,08:00,08:59
09:00 - 09:59,,313,303,10,2018-04-29,2018-05-05,PUNDA MARIA GATE,09:00,09:59
10:00 - 10:59,,258,244,14,2018-04-29,2018-05-05,PUNDA MARIA GATE,10:00,10:59
11:00 - 11:59,,226,185,41,2018-04-29,2018-05-05,PUNDA MARIA GATE,11:00,11:59
12:00 - 12:59,,256,211,45,2018-04-29,2018-05-05,PUNDA MARIA GATE,12:00,12:59
13:00 - 13:59,,211,195,16,2018-04-29,2018-05-05,PUNDA MARIA GATE,13:00,13:59
14:00 - 14:59,,152,120,32,2018-04-29,2018-05-05,PUNDA MARIA GATE,14:00,14:59
15:00 - 15:59,,76,38,38,2018-04-29,2018-05-05,PUNDA MARIA GATE,15:00,15:59
16:00 - 16:59,,65,38,27,2018-04-29,2018-05-05,PUNDA MARIA GATE,16:00,16:59
17:00 - 17:59,,6,1,5,2018-04-29,2018-05-05,PUNDA MARIA GATE,17:00,17:59
