hour,date,total,day,overnight,start_date,end_date,camp,start_time,end_time
05:00 - 05:59,,934,801,133,2019-11-17,2019-11-23,CROCODILE BRIDGE GATE,05:00,05:59
06:00 - 06:59,,994,933,61,2019-11-17,2019-11-23,CROCODILE BRIDGE GATE,06:00,06:59
07:00 - 07:59,,687,633,54,2019-11-17,2019-11-23,CROCODILE BRIDGE GATE,07:00,07:59
08:00 - 08:59,,656,615,41,2019-11-17,2019-11-23,CROCODILE BRIDGE GATE,08:00,08:59
09:00 - 09:59,,620,558,62,2019-11-17,2019-11-23,CROCODILE BRIDGE GATE,09:00,09:59
10:00 - 10:59,,573,518,55,2019-11-17,2019-11-23,CROCODILE BRIDGE GATE,10:00,10:59
11:00 - 11:59,,372,296,76,2019-11-17,2019-11-23,CROCODILE BRIDGE GATE,11:00,11:59
12:00 - 12:59,,266,207,59,2019-11-17,2019-11-23,CROCODILE BRIDGE GATE,12:00,12:59
13:00 - 13:59,,152,111,41,2019-11-17,2019-11-23,CROCODILE BRIDGE GATE,13:00,13:59
14:00 - 14:59,,181,125,56,2019-11-17,2019-11-23,CROCODILE BRIDGE GATE,14:00,14:59
15:00 - 15:59,,147,81,66,2019-11-17,2019-11-23,CROCODILE BRIDGE GATE,15:00,15:59
16:00 - 16:59,,106,61,45,2019-11-17,2019-11-23,CROCODILE BRIDGE GATE,16:00,16:59
17:00 - 17:59,,34,6,28,2019-11-17,2019-11-23,CROCODILE BRIDGE GATE,17:00,17:59
18:00 - 18:59,,22,3,19,2019-11-17,2019-11-23,CROCODILE BRIDGE GATE,18:00,18:59
08:00 - 08:59,,9,9,0,2019-11-17,2019-11-23,GIRIYONDO BORDER GATE,08:00,08:59
09:00 - 09:59,,15,15,0,2019-11-17,2019-11-23,GIRIYONDO BORDER GATE,09:00,09:59
10:00 - 10:59,,14,14,0,2019-11-17,2019-11-23,GIRIYONDO BORDER GATE,10:00,10:59
11:00 - 11:59,,7,3,4,2019-11-17,2019-11-23,GIRIYONDO BORDER GATE,11:00,11:59
12:00 - 12:59,,6,6,0,2019-11-17,2019-11-23,GIRIYONDO BORDER GATE,12:00,12:59
13:00 - 13:59,,13,13,0,2019-11-17,2019-11-23,GIRIYONDO BORDER GATE,13:00,13:59
14:00 - 14:59,,2,2,0,2019-11-17,2019-11-23,GIRIYONDO BORDER GATE,14:00,14:59
15:00 - 15:59,,1,1,0,2019-11-17,2019-11-23,GIRIYONDO BORDER GATE,15:00,15:59
05:00 - 05:59,,417,406,11,2019-11-17,2019-11-23,KRUGER GATE,05:00,05:59
06:00 - 06:59,,500,496,4,2019-11-17,2019-11-23,KRUGER GATE,06:00,06:59
07:00 - 07:59,,202,198,4,2019-11-17,2019-11-23,KRUGER GATE,07:00,07:59
08:00 - 08:59,,449,429,20,2019-11-17,2019-11-23,KRUGER GATE,08:00,08:59
09:00 - 09:59,,534,515,19,2019-11-17,2019-11-23,KRUGER GATE,09:00,09:59
10:00 - 10:59,,484,452,32,2019-11-17,2019-11-23,KRUGER GATE,10:00,10:59
11:00 - 11:59,,489,446,43,2019-11-17,2019-11-23,KRUGER GATE,11:00,11:59
12:00 - 12:59,,268,224,44,2019-11-17,2019-11-23,KRUGER GATE,12:00,12:59
13:00 - 13:59,,306,270,36,2019-11-17,2019-11-23,KRUGER GATE,13:00,13:59
14:00 - 14:59,,205,148,57,2019-11-17,2019-11-23,KRUGER GATE,14:00,14:59
15:00 - 15:59,,296,206,90,2019-11-17,2019-11-23,KRUGER GATE,15:00,15:59
16:00 - 16:59,,120,60,60,2019-11-17,2019-11-23,KRUGER GATE,16:00,16:59
17:00 - 17:59,,55,17,38,2019-11-17,2019-11-23,KRUGER GATE,17:00,17:59
18:00 - 18:59,,2,2,0,2019-11-17,2019-11-23,KRUGER GATE,18:00,18:59
05:00 - 05:59,,713,178,535,2019-11-17,2019-11-23,MALELANE GATE,05:00,05:59
06:00 - 06:59,,681,336,345,2019-11-17,2019-11-23,MALELANE GATE,06:00,06:59
07:00 - 07:59,,207,165,42,2019-11-17,2019-11-23,MALELANE GATE,07:00,07:59
08:00 - 08:59,,305,202,103,2019-11-17,2019-11-23,MALELANE GATE,08:00,08:59
09:00 - 09:59,,407,211,196,2019-11-17,2019-11-23,MALELANE GATE,09:00,09:59
10:00 - 10:59,,404,293,111,2019-11-17,2019-11-23,MALELANE GATE,10:00,10:59
11:00 - 11:59,,435,281,154,2019-11-17,2019-11-23,MALELANE GATE,11:00,11:59
