hour,date,total,day,overnight,start_date,end_date,camp,start_time,end_time
05:00 - 05:59,,1038,996,42,2018-11-18,2018-11-24,CROCODILE BRIDGE GATE,05:00,05:59
06:00 - 06:59,,1148,1027,121,2018-11-18,2018-11-24,CROCODILE BRIDGE GATE,06:00,06:59
07:00 - 07:59,,674,632,42,2018-11-18,2018-11-24,CROCODILE BRIDGE GATE,07:00,07:59
08:00 - 08:59,,552,515,37,2018-11-18,2018-11-24,CROCODILE BRIDGE GATE,08:00,08:59
09:00 - 09:59,,478,432,46,2018-11-18,2018-11-24,CROCODILE BRIDGE GATE,09:00,09:59
10:00 - 10:59,,467,406,61,2018-11-18,2018-11-24,CROCODILE BRIDGE GATE,10:00,10:59
11:00 - 11:59,,301,239,62,2018-11-18,2018-11-24,CROCODILE BRIDGE GATE,11:00,11:59
12:00 - 12:59,,246,174,72,2018-11-18,2018-11-24,CROCODILE BRIDGE GATE,12:00,12:59
13:00 - 13:59,,171,123,48,2018-11-18,2018-11-24,CROCODILE BRIDGE GATE,13:00,13:59
14:00 - 14:59,,157,106,51,2018-11-18,2018-11-24,CROCODILE BRIDGE GATE,14:00,14:59
15:00 - 15:59,,95,64,31,2018-11-18,2018-11-24,CROCODILE BRIDGE GATE,15:00,15:59
16:00 - 16:59,,91,50,41,2018-11-18,2018-11-24,CROCODILE BRIDGE GATE,16:00,16:59
17:00 - 17:59,,49,12,37,2018-11-18,2018-11-24,CROCODILE BRIDGE GATE,17:00,17:59
18:00 - 18:59,,13,2,11,2018-11-18,2018-11-24,CROCODILE BRIDGE GATE,18:00,18:59
08:00 - 08:59,,13,11,2,2018-11-18,2018-11-24,GIRIYONDO BORDER GATE,08:00,08:59
09:00 - 09:59,,19,15,4,2018-11-18,2018-11-24,GIRIYONDO BORDER GATE,09:00,09:59
10:00 - 10:59,,14,10,4,2018-11-18,2018-11-24,GIRIYONDO BORDER GATE,10:00,10:59
11:00 - 11:59,,16,9,7,2018-11-18,2018-11-24,GIRIYONDO BORDER GATE,11:00,11:59
12:00 - 12:59,,16,5,11,2018-11-18,2018-11-24,GIRIYONDO BORDER GATE,12:00,12:59
13:00 - 13:59,,32,8,24,2018-11-18,2018-11-24,GIRIYONDO BORDER GATE,13:00,13:59
14:00 - 14:59,,5,5,0,2018-11-18,2018-11-24,GIRIYONDO BORDER GATE,14:00,14:59
15:00 - 15:59,,12,4,8,2018-11-18,2018-11-24,GIRIYONDO BORDER GATE,15:00,15:59
05:00 - 05:59,,553,514,39,2018-11-18,2018-11-24,KRUGER GATE,05:00,05:59
06:00 - 06:59,,310,294,16,2018-11-18,2018-11-24,KRUGER GATE,06:00,06:59
07:00 - 07:59,,308,295,13,2018-11-18,2018-11-24,KRUGER GATE,07:00,07:59
08:00 - 08:59,,244,217,27,2018-11-18,2018-11-24,KRUGER GATE,08:00,08:59
09:00 - 09:59,,361,344,17,2018-11-18,2018-11-24,KRUGER GATE,09:00,09:59
10:00 - 10:59,,272,267,5,2018-11-18,2018-11-24,KRUGER GATE,10:00,10:59
11:00 - 11:59,,231,205,26,2018-11-18,2018-11-24,KRUGER GATE,11:00,11:59
12:00 - 12:59,,170,128,42,2018-11-18,2018-11-24,KRUGER GATE,12:00,12:59
13:00 - 13:59,,154,118,36,2018-11-18,2018-11-24,KRUGER GATE,13:00,13:59
14:00 - 14:59,,209,164,45,2018-11-18,2018-11-24,KRUGER GATE,14:00,14:59
15:00 - 15:59,,195,136,59,2018-11-18,2018-11-24,KRUGER GATE,15:00,15:59
16:00 - 16:59,,129,67,62,2018-11-18,2018-11-24,KRUGER GATE,16:00,16:59
17:00 - 17:59,,81,38,43,2018-11-18,2018-11-24,KRUGER GATE,17:00,17:59
18:00 - 18:59,,24,22,2,2018-11-18,2018-11-24,KRUGER GATE,18:00,18:59
05:00 - 05:59,,1046,234,812,2018-11-18,2018-11-24,MALELANE GATE,05:00,05:59
06:00 - 06:59,,559,340,219,2018-11-18,2018-11-24,MALELANE GATE,06:00,06:59
07:00 - 07:59,,375,322,53,2018-11-18,2018-11-24,MALELANE GATE,07:00,07:59
08:00 - 08:59,,276,206,70,2018-11-18,2018-11-24,MALELANE GATE,08:00,08:59
09:00 - 09:59,,369,279,90,2018-11-18,2018-11-24,MALELANE GATE,09:00,09:59
10:00 - 10:59,,324,197,127,2018-11-18,2018-11-24,MALELANE GATE,10:00,10:59
11:00 - 11:59,,483,250,233,2018-11-18,2018-11-24,MALELANE GATE,11:00,11:59
12:00 - 12:59,,216,130,86,2018-11-18,2018-11-24,MALELANE GATE,12:00,12:59
13:00 - 13:59,,272,110,162,2018-11-18,2018-11-24,MALELANE GATE,13:00,13:59
14:00 - 14:59,,260,76,184,2018-11-18,2018-11-24,MALELANE GATE,14:00,14:59
15:00 - 15:59,,193,85,108,2018-11-18,2018-11-24,MALELANE GATE,15:00,15:59
16:00 - 16:59,,138,49,89,2018-11-18,2018-11-24,MALELANE GATE,16:00,16:59
17:00 - 17:59,,79,7,72,2018-11-18,2018-11-24,MALELANE GATE,17:00,17:59
18:00 - 18:59,,26,0,26,2018-11-18,2018-11-24,MALELANE GATE,18:00,18:59
05:00 - 05:59,,2341,2305,36,2018-11-18,2018-11-24,NUMBI GATE,05:00,05:59
06:00 - 06:59,,634,619,15,2018-11-18,2018-11-24,NUMBI GATE,06:00,06:59
07:00 - 07:59,,266,255,11,2018-11-18,2018-11-24,NUMBI GATE,07:00,07:59
08:00 - 08:59,,271,235,36,2018-11-18,2018-11-24,NUMBI GATE,08:00,08:59
09:00 - 09:59,,265,225,40,2018-11-18,2018-11-24,NUMBI GATE,09:00,09:59
10:00 - 10:59,,196,152,44,2018-11-18,2018-11-24,NUMBI GATE,10:00,10:59
11:00 - 11:59,,143,105,38,2018-11-18,2018-11-24,NUMBI GATE,11:00,11:59
12:00 - 12:59,,178,128,50,2018-11-18,2018-11-24,NUMBI GATE,12:00,12:59
13:00 - 13:59,,207,107,100,2018-11-18,2018-11-24,NUMBI GATE,13:00,13:59
14:00 - 14:59,,227,160,67,2018-11-18,2018-11-24,NUMBI GATE,14:00,14:59
15:00 - 15:59,,126,52,74,2018-11-18,2018-11-24,NUMBI GATE,15:00,15:59
16:00 - 16:59,,109,44,65,2018-11-18,2018-11-24,NUMBI GATE,16:00,16:59
17:00 - 17:59,,38,2,36,2018-11-18,2018-11-24,NUMBI GATE,17:00,17:59
18:00 - 18:59,,6,0,6,2018-11-18,2018-11-24,NUMBI GATE,18:00,18:59
05:00 - 05:59,,124,96,28,2018-11-18,2018-11-24,ORPEN GATE,05:00,05:59
06:00 - 06:59,,673,648,25,2018-11-18,2018-11-24,ORPEN GATE,06:00,06:59
07:00 - 07:59,,304,244,60,2018-11-18,2018-11-24,ORPEN GATE,07:00,07:59
08:00 - 08:59,,151,116,35,2018-11-18,2018-11-24,ORPEN GATE,08:00,08:59
09:00 - 09:59,,372,315,57,2018-11-18,2018-11-24,ORPEN GATE,09:00,09:59
10:00 - 10:59,,208,144,64,2018-11-18,2018-11-24,ORPEN GATE,10:00,10:59
11:00 - 11:59,,178,75,103,2018-11-18,2018-11-24,ORPEN GATE,11:00,11:59
12:00 - 12:59,,192,94,98,2018-11-18,2018-11-24,ORPEN GATE,12:00,12:59
13:00 - 13:59,,125,38,87,2018-11-18,2018-11-24,ORPEN GATE,13:00,13:59
14:00 - 14:59,,164,81,83,2018-11-18,2018-11-24,ORPEN GATE,14:00,14:59
15:00 - 15:59,,96,39,57,2018-11-18,2018-11-24,ORPEN GATE,15:00,15:59
16:00 - 16:59,,56,6,50,2018-11-18,2018-11-24,ORPEN GATE,16:00,16:59
17:00 - 17:59,,27,6,21,2018-11-18,2018-11-24,ORPEN GATE,17:00,17:59
18:00 - 18:59,,9,0,9,2018-11-18,2018-11-24,ORPEN GATE,18:00,18:59
05:00 - 05:59,,6,6,0,2018-11-18,2018-11-24,PAFURI GATE,05:00,05:59
06:00 - 06:59,,4,4,0,2018-11-18,2018-11-24,PAFURI GATE,06:00,06:59
07:00 - 07:59,,34,27,7,2018-11-18,2018-11-24,PAFURI GATE,07:00,07:59
08:00 - 08:59,,14,12,2,2018-11-18,2018-11-24,PAFURI GATE,08:00,08:59
09:00 - 09:59,,24,10,14,2018-11-18,2018-11-24,PAFURI GATE,09:00,09:59
10:00 - 10:59,,23,11,12,2018-11-18,2018-11-24,PAFURI GATE,10:00,10:59
11:00 - 11:59,,23,21,2,2018-11-18,2018-11-24,PAFURI GATE,11:00,11:59
12:00 - 12:59,,35,22,13,2018-11-18,2018-11-24,PAFURI GATE,12:00,12:59
13:00 - 13:59,,17,11,6,2018-11-18,2018-11-24,PAFURI GATE,13:00,13:59
14:00 - 14:59,,14,14,0,2018-11-18,2018-11-24,PAFURI GATE,14:00,14:59
15:00 - 15:59,,16,14,2,2018-11-18,2018-11-24,PAFURI GATE,15:00,15:59
16:00 - 16:59,,12,6,6,2018-11-18,2018-11-24,PAFURI GATE,16:00,16:59
17:00 - 17:59,,2,2,0,2018-11-18,2018-11-24,PAFURI GATE,17:00,17:59
04:00 - 04:59,,10,10,0,2018-11-18,2018-11-24,PHABENI GATE,04:00,04:59
05:00 - 05:59,,1377,1365,12,2018-11-18,2018-11-24,PHABENI GATE,05:00,05:59
06:00 - 06:59,,1058,982,76,2018-11-18,2018-11-24,PHABENI GATE,06:00,06:59
07:00 - 07:59,,416,366,50,2018-11-18,2018-11-24,PHABENI GATE,07:00,07:59
08:00 - 08:59,,373,322,51,2018-11-18,2018-11-24,PHABENI GATE,08:00,08:59
09:00 - 09:59,,316,275,41,2018-11-18,2018-11-24,PHABENI GATE,09:00,09:59
10:00 - 10:59,,312,260,52,2018-11-18,2018-11-24,PHABENI GATE,10:00,10:59
11:00 - 11:59,,303,251,52,2018-11-18,2018-11-24,PHABENI GATE,11:00,11:59
12:00 - 12:59,,165,122,43,2018-11-18,2018-11-24,PHABENI GATE,12:00,12:59
13:00 - 13:59,,322,243,79,2018-11-18,2018-11-24,PHABENI GATE,13:00,13:59
14:00 - 14:59,,248,162,86,2018-11-18,2018-11-24,PHABENI GATE,14:00,14:59
15:00 - 15:59,,134,86,48,2018-11-18,2018-11-24,PHABENI GATE,15:00,15:59
16:00 - 16:59,,56,40,16,2018-11-18,2018-11-24,PHABENI GATE,16:00,16:59
17:00 - 17:59,,45,37,8,2018-11-18,2018-11-24,PHABENI GATE,17:00,17:59
05:00 - 05:59,,168,157,11,2018-11-18,2018-11-24,PHALABORWA GATE,05:00,05:59
