hour,date,total,day,overnight,start_date,end_date,camp,start_time,end_time
11:00 - 11:59,,680,611,69,2018-10-07,2018-10-13,CROCODILE BRIDGE GATE,11:00,11:59
17:00 - 17:59,,199,164,35,2018-10-07,2018-10-13,CROCODILE BRIDGE GATE,17:00,17:59
05:00 - 05:59,,1011,917,94,2018-10-07,2018-10-13,CROCODILE BRIDGE GATE,05:00,05:59
06:00 - 06:59,,1186,1087,99,2018-10-07,2018-10-13,CROCODILE BRIDGE GATE,06:00,06:59
07:00 - 07:59,,922,832,90,2018-10-07,2018-10-13,CROCODILE BRIDGE GATE,07:00,07:59
08:00 - 08:59,,1070,977,93,2018-10-07,2018-10-13,CROCODILE BRIDGE GATE,08:00,08:59
09:00 - 09:59,,943,796,147,2018-10-07,2018-10-13,CROCODILE BRIDGE GATE,09:00,09:59
10:00 - 10:59,,607,522,85,2018-10-07,2018-10-13,CROCODILE BRIDGE GATE,10:00,10:59
12:00 - 12:59,,883,793,90,2018-10-07,2018-10-13,CROCODILE BRIDGE GATE,12:00,12:59
13:00 - 13:59,,419,340,79,2018-10-07,2018-10-13,CROCODILE BRIDGE GATE,13:00,13:59
14:00 - 14:59,,248,202,46,2018-10-07,2018-10-13,CROCODILE BRIDGE GATE,14:00,14:59
15:00 - 15:59,,293,246,47,2018-10-07,2018-10-13,CROCODILE BRIDGE GATE,15:00,15:59
16:00 - 16:59,,318,271,47,2018-10-07,2018-10-13,CROCODILE BRIDGE GATE,16:00,16:59
18:00 - 18:59,,6,6,0,2018-10-07,2018-10-13,CROCODILE BRIDGE GATE,18:00,18:59
19:00 - 19:59,,2,0,2,2018-10-07,2018-10-13,CROCODILE BRIDGE GATE,19:00,19:59
08:00 - 08:59,,40,40,0,2018-10-07,2018-10-13,GIRIYONDO BORDER GATE,08:00,08:59
09:00 - 09:59,,51,42,9,2018-10-07,2018-10-13,GIRIYONDO BORDER GATE,09:00,09:59
10:00 - 10:59,,63,37,26,2018-10-07,2018-10-13,GIRIYONDO BORDER GATE,10:00,10:59
11:00 - 11:59,,46,42,4,2018-10-07,2018-10-13,GIRIYONDO BORDER GATE,11:00,11:59
12:00 - 12:59,,40,24,16,2018-10-07,2018-10-13,GIRIYONDO BORDER GATE,12:00,12:59
13:00 - 13:59,,41,41,0,2018-10-07,2018-10-13,GIRIYONDO BORDER GATE,13:00,13:59
14:00 - 14:59,,11,11,0,2018-10-07,2018-10-13,GIRIYONDO BORDER GATE,14:00,14:59
15:00 - 15:59,,5,5,0,2018-10-07,2018-10-13,GIRIYONDO BORDER GATE,15:00,15:59
05:00 - 05:59,,637,621,16,2018-10-07,2018-10-13,KRUGER GATE,05:00,05:59
06:00 - 06:59,,434,425,9,2018-10-07,2018-10-13,KRUGER GATE,06:00,06:59
07:00 - 07:59,,316,306,10,2018-10-07,2018-10-13,KRUGER GATE,07:00,07:59
08:00 - 08:59,,473,431,42,2018-10-07,2018-10-13,KRUGER GATE,08:00,08:59
09:00 - 09:59,,380,330,50,2018-10-07,2018-10-13,KRUGER GATE,09:00,09:59
10:00 - 10:59,,426,382,44,2018-10-07,2018-10-13,KRUGER GATE,10:00,10:59
11:00 - 11:59,,359,317,42,2018-10-07,2018-10-13,KRUGER GATE,11:00,11:59
12:00 - 12:59,,298,252,46,2018-10-07,2018-10-13,KRUGER GATE,12:00,12:59
