hour,date,total,day,overnight,start_date,end_date,camp,start_time,end_time
05:00 - 05:59,,214,214,0,2018-05-06,2018-05-12,CROCODILE BRIDGE GATE,05:00,05:59
06:00 - 06:59,,1418,1259,159,2018-05-06,2018-05-12,CROCODILE BRIDGE GATE,06:00,06:59
07:00 - 07:59,,750,696,54,2018-05-06,2018-05-12,CROCODILE BRIDGE GATE,07:00,07:59
08:00 - 08:59,,547,473,74,2018-05-06,2018-05-12,CROCODILE BRIDGE GATE,08:00,08:59
09:00 - 09:59,,593,517,76,2018-05-06,2018-05-12,CROCODILE BRIDGE GATE,09:00,09:59
10:00 - 10:59,,387,332,55,2018-05-06,2018-05-12,CROCODILE BRIDGE GATE,10:00,10:59
11:00 - 11:59,,317,239,78,2018-05-06,2018-05-12,CROCODILE BRIDGE GATE,11:00,11:59
12:00 - 12:59,,192,125,67,2018-05-06,2018-05-12,CROCODILE BRIDGE GATE,12:00,12:59
13:00 - 13:59,,128,89,39,2018-05-06,2018-05-12,CROCODILE BRIDGE GATE,13:00,13:59
14:00 - 14:59,,184,118,66,2018-05-06,2018-05-12,CROCODILE BRIDGE GATE,14:00,14:59
15:00 - 15:59,,116,80,36,2018-05-06,2018-05-12,CROCODILE BRIDGE GATE,15:00,15:59
16:00 - 16:59,,39,15,24,2018-05-06,2018-05-12,CROCODILE BRIDGE GATE,16:00,16:59
17:00 - 17:59,,14,1,13,2018-05-06,2018-05-12,CROCODILE BRIDGE GATE,17:00,17:59
08:00 - 08:59,,27,16,11,2018-05-06,2018-05-12,GIRIYONDO BORDER GATE,08:00,08:59
09:00 - 09:59,,10,10,0,2018-05-06,2018-05-12,GIRIYONDO BORDER GATE,09:00,09:59
10:00 - 10:59,,10,8,2,2018-05-06,2018-05-12,GIRIYONDO BORDER GATE,10:00,10:59
11:00 - 11:59,,10,6,4,2018-05-06,2018-05-12,GIRIYONDO BORDER GATE,11:00,11:59
12:00 - 12:59,,18,14,4,2018-05-06,2018-05-12,GIRIYONDO BORDER GATE,12:00,12:59
13:00 - 13:59,,17,17,0,2018-05-06,2018-05-12,GIRIYONDO BORDER GATE,13:00,13:59
14:00 - 14:59,,17,10,7,2018-05-06,2018-05-12,GIRIYONDO BORDER GATE,14:00,14:59
05:00 - 05:59,,129,129,0,2018-05-06,2018-05-12,KRUGER GATE,05:00,05:59
06:00 - 06:59,,647,603,44,2018-05-06,2018-05-12,KRUGER GATE,06:00,06:59
07:00 - 07:59,,222,199,23,2018-05-06,2018-05-12,KRUGER GATE,07:00,07:59
08:00 - 08:59,,330,306,24,2018-05-06,2018-05-12,KRUGER GATE,08:00,08:59
09:00 - 09:59,,446,398,48,2018-05-06,2018-05-12,KRUGER GATE,09:00,09:59
10:00 - 10:59,,424,403,21,2018-05-06,2018-05-12,KRUGER GATE,10:00,10:59
11:00 - 11:59,,279,242,37,2018-05-06,2018-05-12,KRUGER GATE,11:00,11:59
12:00 - 12:59,,252,214,38,2018-05-06,2018-05-12,KRUGER GATE,12:00,12:59
13:00 - 13:59,,294,219,75,2018-05-06,2018-05-12,KRUGER GATE,13:00,13:59
14:00 - 14:59,,219,162,57,2018-05-06,2018-05-12,KRUGER GATE,14:00,14:59
15:00 - 15:59,,151,110,41,2018-05-06,2018-05-12,KRUGER GATE,15:00,15:59
16:00 - 16:59,,82,57,25,2018-05-06,2018-05-12,KRUGER GATE,16:00,16:59
17:00 - 17:59,,25,24,1,2018-05-06,2018-05-12,KRUGER GATE,17:00,17:59
