hour,date,total,day,overnight,start_date,end_date,camp,start_time,end_time
06:00 - 06:59,,1876,1749,127,2018-09-09,2018-09-15,CROCODILE BRIDGE GATE,06:00,06:59
05:00 - 05:59,,352,320,32,2018-09-09,2018-09-15,CROCODILE BRIDGE GATE,05:00,05:59
07:00 - 07:59,,1056,989,67,2018-09-09,2018-09-15,CROCODILE BRIDGE GATE,07:00,07:59
08:00 - 08:59,,1217,1138,79,2018-09-09,2018-09-15,CROCODILE BRIDGE GATE,08:00,08:59
09:00 - 09:59,,875,796,79,2018-09-09,2018-09-15,CROCODILE BRIDGE GATE,09:00,09:59
10:00 - 10:59,,570,510,60,2018-09-09,2018-09-15,CROCODILE BRIDGE GATE,10:00,10:59
11:00 - 11:59,,509,433,76,2018-09-09,2018-09-15,CROCODILE BRIDGE GATE,11:00,11:59
12:00 - 12:59,,276,228,48,2018-09-09,2018-09-15,CROCODILE BRIDGE GATE,12:00,12:59
13:00 - 13:59,,180,118,62,2018-09-09,2018-09-15,CROCODILE BRIDGE GATE,13:00,13:59
14:00 - 14:59,,202,145,57,2018-09-09,2018-09-15,CROCODILE BRIDGE GATE,14:00,14:59
15:00 - 15:59,,171,125,46,2018-09-09,2018-09-15,CROCODILE BRIDGE GATE,15:00,15:59
16:00 - 16:59,,112,97,15,2018-09-09,2018-09-15,CROCODILE BRIDGE GATE,16:00,16:59
17:00 - 17:59,,88,44,44,2018-09-09,2018-09-15,CROCODILE BRIDGE GATE,17:00,17:59
18:00 - 18:59,,30,18,12,2018-09-09,2018-09-15,CROCODILE BRIDGE GATE,18:00,18:59
08:00 - 08:59,,7,7,0,2018-09-09,2018-09-15,GIRIYONDO BORDER GATE,08:00,08:59
09:00 - 09:59,,18,15,3,2018-09-09,2018-09-15,GIRIYONDO BORDER GATE,09:00,09:59
10:00 - 10:59,,22,20,2,2018-09-09,2018-09-15,GIRIYONDO BORDER GATE,10:00,10:59
11:00 - 11:59,,16,14,2,2018-09-09,2018-09-15,GIRIYONDO BORDER GATE,11:00,11:59
12:00 - 12:59,,17,5,12,2018-09-09,2018-09-15,GIRIYONDO BORDER GATE,12:00,12:59
13:00 - 13:59,,33,17,16,2018-09-09,2018-09-15,GIRIYONDO BORDER GATE,13:00,13:59
14:00 - 14:59,,11,11,0,2018-09-09,2018-09-15,GIRIYONDO BORDER GATE,14:00,14:59
05:00 - 05:59,,176,176,0,2018-09-09,2018-09-15,KRUGER GATE,05:00,05:59
06:00 - 06:59,,1005,978,27,2018-09-09,2018-09-15,KRUGER GATE,06:00,06:59
07:00 - 07:59,,867,809,58,2018-09-09,2018-09-15,KRUGER GATE,07:00,07:59
08:00 - 08:59,,1592,1531,61,2018-09-09,2018-09-15,KRUGER GATE,08:00,08:59
09:00 - 09:59,,1331,1270,61,2018-09-09,2018-09-15,KRUGER GATE,09:00,09:59
10:00 - 10:59,,1241,1199,42,2018-09-09,2018-09-15,KRUGER GATE,10:00,10:59
11:00 - 11:59,,793,736,57,2018-09-09,2018-09-15,KRUGER GATE,11:00,11:59
12:00 - 12:59,,442,380,62,2018-09-09,2018-09-15,KRUGER GATE,12:00,12:59
13:00 - 13:59,,487,455,32,2018-09-09,2018-09-15,KRUGER GATE,13:00,13:59
14:00 - 14:59,,301,236,65,2018-09-09,2018-09-15,KRUGER GATE,14:00,14:59
15:00 - 15:59,,220,153,67,2018-09-09,2018-09-15,KRUGER GATE,15:00,15:59
16:00 - 16:59,,112,56,56,2018-09-09,2018-09-15,KRUGER GATE,16:00,16:59
17:00 - 17:59,,54,21,33,2018-09-09,2018-09-15,KRUGER GATE,17:00,17:59
18:00 - 18:59,,7,5,2,2018-09-09,2018-09-15,KRUGER GATE,18:00,18:59
05:00 - 05:59,,416,59,357,2018-09-09,2018-09-15,MALELANE GATE,05:00,05:59
06:00 - 06:59,,994,718,276,2018-09-09,2018-09-15,MALELANE GATE,06:00,06:59
07:00 - 07:59,,686,636,50,2018-09-09,2018-09-15,MALELANE GATE,07:00,07:59
08:00 - 08:59,,1106,1014,92,2018-09-09,2018-09-15,MALELANE GATE,08:00,08:59
