hour,date,total,day,overnight,start_date,end_date,camp,start_time,end_time
05:00 - 05:59,,111,103,8,2018-04-22,2018-04-28,CROCODILE BRIDGE GATE,05:00,05:59
06:00 - 06:59,,1225,1108,117,2018-04-22,2018-04-28,CROCODILE BRIDGE GATE,06:00,06:59
07:00 - 07:59,,928,849,79,2018-04-22,2018-04-28,CROCODILE BRIDGE GATE,07:00,07:59
08:00 - 08:59,,908,780,128,2018-04-22,2018-04-28,CROCODILE BRIDGE GATE,08:00,08:59
09:00 - 09:59,,738,668,70,2018-04-22,2018-04-28,CROCODILE BRIDGE GATE,09:00,09:59
10:00 - 10:59,,731,617,114,2018-04-22,2018-04-28,CROCODILE BRIDGE GATE,10:00,10:59
11:00 - 11:59,,607,432,175,2018-04-22,2018-04-28,CROCODILE BRIDGE GATE,11:00,11:59
12:00 - 12:59,,374,271,103,2018-04-22,2018-04-28,CROCODILE BRIDGE GATE,12:00,12:59
13:00 - 13:59,,255,162,93,2018-04-22,2018-04-28,CROCODILE BRIDGE GATE,13:00,13:59
14:00 - 14:59,,422,377,45,2018-04-22,2018-04-28,CROCODILE BRIDGE GATE,14:00,14:59
15:00 - 15:59,,327,276,51,2018-04-22,2018-04-28,CROCODILE BRIDGE GATE,15:00,15:59
16:00 - 16:59,,110,58,52,2018-04-22,2018-04-28,CROCODILE BRIDGE GATE,16:00,16:59
17:00 - 17:59,,71,25,46,2018-04-22,2018-04-28,CROCODILE BRIDGE GATE,17:00,17:59
18:00 - 18:59,,10,3,7,2018-04-22,2018-04-28,CROCODILE BRIDGE GATE,18:00,18:59
08:00 - 08:59,,9,9,0,2018-04-22,2018-04-28,GIRIYONDO BORDER GATE,08:00,08:59
09:00 - 09:59,,11,11,0,2018-04-22,2018-04-28,GIRIYONDO BORDER GATE,09:00,09:59
10:00 - 10:59,,3,3,0,2018-04-22,2018-04-28,GIRIYONDO BORDER GATE,10:00,10:59
11:00 - 11:59,,26,26,0,2018-04-22,2018-04-28,GIRIYONDO BORDER GATE,11:00,11:59
12:00 - 12:59,,19,13,6,2018-04-22,2018-04-28,GIRIYONDO BORDER GATE,12:00,12:59
13:00 - 13:59,,22,12,10,2018-04-22,2018-04-28,GIRIYONDO BORDER GATE,13:00,13:59
14:00 - 14:59,,2,2,0,2018-04-22,2018-04-28,GIRIYONDO BORDER GATE,14:00,14:59
05:00 - 05:59,,155,155,0,2018-04-22,2018-04-28,KRUGER GATE,05:00,05:59
06:00 - 06:59,,622,605,17,2018-04-22,2018-04-28,KRUGER GATE,06:00,06:59
07:00 - 07:59,,472,440,32,2018-04-22,2018-04-28,KRUGER GATE,07:00,07:59
08:00 - 08:59,,540,482,58,2018-04-22,2018-04-28,KRUGER GATE,08:00,08:59
09:00 - 09:59,,544,475,69,2018-04-22,2018-04-28,KRUGER GATE,09:00,09:59
10:00 - 10:59,,480,419,61,2018-04-22,2018-04-28,KRUGER GATE,10:00,10:59
11:00 - 11:59,,459,378,81,2018-04-22,2018-04-28,KRUGER GATE,11:00,11:59
12:00 - 12:59,,428,372,56,2018-04-22,2018-04-28,KRUGER GATE,12:00,12:59
13:00 - 13:59,,396,303,93,2018-04-22,2018-04-28,KRUGER GATE,13:00,13:59
14:00 - 14:59,,249,171,78,2018-04-22,2018-04-28,KRUGER GATE,14:00,14:59
15:00 - 15:59,,207,148,59,2018-04-22,2018-04-28,KRUGER GATE,15:00,15:59
16:00 - 16:59,,143,88,55,2018-04-22,2018-04-28,KRUGER GATE,16:00,16:59
17:00 - 17:59,,91,44,47,2018-04-22,2018-04-28,KRUGER GATE,17:00,17:59
05:00 - 05:59,,334,86,248,2018-04-22,2018-04-28,MALELANE GATE,05:00,05:59
06:00 - 06:59,,687,431,256,2018-04-22,2018-04-28,MALELANE GATE,06:00,06:59
07:00 - 07:59,,767,497,270,2018-04-22,2018-04-28,MALELANE GATE,07:00,07:59
08:00 - 08:59,,609,320,289,2018-04-22,2018-04-28,MALELANE GATE,08:00,08:59
09:00 - 09:59,,771,457,314,2018-04-22,2018-04-28,MALELANE GATE,09:00,09:59
10:00 - 10:59,,570,313,257,2018-04-22,2018-04-28,MALELANE GATE,10:00,10:59
11:00 - 11:59,,465,235,230,2018-04-22,2018-04-28,MALELANE GATE,11:00,11:59
12:00 - 12:59,,372,180,192,2018-04-22,2018-04-28,MALELANE GATE,12:00,12:59
13:00 - 13:59,,396,121,275,2018-04-22,2018-04-28,MALELANE GATE,13:00,13:59
14:00 - 14:59,,343,144,199,2018-04-22,2018-04-28,MALELANE GATE,14:00,14:59
15:00 - 15:59,,241,79,162,2018-04-22,2018-04-28,MALELANE GATE,15:00,15:59
16:00 - 16:59,,96,17,79,2018-04-22,2018-04-28,MALELANE GATE,16:00,16:59
17:00 - 17:59,,92,10,82,2018-04-22,2018-04-28,MALELANE GATE,17:00,17:59
05:00 - 05:59,,833,833,0,2018-04-22,2018-04-28,NUMBI GATE,05:00,05:59
06:00 - 06:59,,844,784,60,2018-04-22,2018-04-28,NUMBI GATE,06:00,06:59
07:00 - 07:59,,385,341,44,2018-04-22,2018-04-28,NUMBI GATE,07:00,07:59
08:00 - 08:59,,441,420,21,2018-04-22,2018-04-28,NUMBI GATE,08:00,08:59
09:00 - 09:59,,280,233,47,2018-04-22,2018-04-28,NUMBI GATE,09:00,09:59
10:00 - 10:59,,178,113,65,2018-04-22,2018-04-28,NUMBI GATE,10:00,10:59
11:00 - 11:59,,164,103,61,2018-04-22,2018-04-28,NUMBI GATE,11:00,11:59
