hour,date,total,day,overnight,start_date,end_date,camp,start_time,end_time
05:00 - 05:59,,864,806,58,2019-01-13,2019-01-19,CROCODILE BRIDGE GATE,05:00,05:59
06:00 - 06:59,,975,874,101,2019-01-13,2019-01-19,CROCODILE BRIDGE GATE,06:00,06:59
07:00 - 07:59,,536,474,62,2019-01-13,2019-01-19,CROCODILE BRIDGE GATE,07:00,07:59
08:00 - 08:59,,366,325,41,2019-01-13,2019-01-19,CROCODILE BRIDGE GATE,08:00,08:59
09:00 - 09:59,,335,302,33,2019-01-13,2019-01-19,CROCODILE BRIDGE GATE,09:00,09:59
10:00 - 10:59,,322,268,54,2019-01-13,2019-01-19,CROCODILE BRIDGE GATE,10:00,10:59
11:00 - 11:59,,200,141,59,2019-01-13,2019-01-19,CROCODILE BRIDGE GATE,11:00,11:59
12:00 - 12:59,,135,94,41,2019-01-13,2019-01-19,CROCODILE BRIDGE GATE,12:00,12:59
13:00 - 13:59,,157,106,51,2019-01-13,2019-01-19,CROCODILE BRIDGE GATE,13:00,13:59
14:00 - 14:59,,134,87,47,2019-01-13,2019-01-19,CROCODILE BRIDGE GATE,14:00,14:59
15:00 - 15:59,,178,113,65,2019-01-13,2019-01-19,CROCODILE BRIDGE GATE,15:00,15:59
16:00 - 16:59,,160,95,65,2019-01-13,2019-01-19,CROCODILE BRIDGE GATE,16:00,16:59
17:00 - 17:59,,25,4,21,2019-01-13,2019-01-19,CROCODILE BRIDGE GATE,17:00,17:59
18:00 - 18:59,,27,0,27,2019-01-13,2019-01-19,CROCODILE BRIDGE GATE,18:00,18:59
08:00 - 08:59,,2,2,0,2019-01-13,2019-01-19,GIRIYONDO BORDER GATE,08:00,08:59
09:00 - 09:59,,2,2,0,2019-01-13,2019-01-19,GIRIYONDO BORDER GATE,09:00,09:59
10:00 - 10:59,,7,7,0,2019-01-13,2019-01-19,GIRIYONDO BORDER GATE,10:00,10:59
11:00 - 11:59,,10,10,0,2019-01-13,2019-01-19,GIRIYONDO BORDER GATE,11:00,11:59
12:00 - 12:59,,15,15,0,2019-01-13,2019-01-19,GIRIYONDO BORDER GATE,12:00,12:59
13:00 - 13:59,,11,9,2,2019-01-13,2019-01-19,GIRIYONDO BORDER GATE,13:00,13:59
14:00 - 14:59,,12,10,2,2019-01-13,2019-01-19,GIRIYONDO BORDER GATE,14:00,14:59
15:00 - 15:59,,12,7,5,2019-01-13,2019-01-19,GIRIYONDO BORDER GATE,15:00,15:59
