hour,date,total,day,overnight,start_date,end_date,camp,start_time,end_time
11:00 - 11:59,,440,284,156,2019-09-22,2019-09-28,MALELANE GATE,11:00,11:59
12:00 - 12:59,,447,243,204,2019-09-22,2019-09-28,MALELANE GATE,12:00,12:59
13:00 - 13:59,,341,122,219,2019-09-22,2019-09-28,MALELANE GATE,13:00,13:59
14:00 - 14:59,,314,101,213,2019-09-22,2019-09-28,MALELANE GATE,14:00,14:59
15:00 - 15:59,,196,68,128,2019-09-22,2019-09-28,MALELANE GATE,15:00,15:59
16:00 - 16:59,,97,44,53,2019-09-22,2019-09-28,MALELANE GATE,16:00,16:59
17:00 - 17:59,,52,6,46,2019-09-22,2019-09-28,MALELANE GATE,17:00,17:59
05:00 - 05:59,,561,561,0,2019-09-22,2019-09-28,NUMBI GATE,05:00,05:59
06:00 - 06:59,,896,886,10,2019-09-22,2019-09-28,NUMBI GATE,06:00,06:59
07:00 - 07:59,,389,368,21,2019-09-22,2019-09-28,NUMBI GATE,07:00,07:59
08:00 - 08:59,,414,409,5,2019-09-22,2019-09-28,NUMBI GATE,08:00,08:59
09:00 - 09:59,,334,295,39,2019-09-22,2019-09-28,NUMBI GATE,09:00,09:59
10:00 - 10:59,,453,399,54,2019-09-22,2019-09-28,NUMBI GATE,10:00,10:59
11:00 - 11:59,,410,355,55,2019-09-22,2019-09-28,NUMBI GATE,11:00,11:59
12:00 - 12:59,,290,246,44,2019-09-22,2019-09-28,NUMBI GATE,12:00,12:59
13:00 - 13:59,,263,181,82,2019-09-22,2019-09-28,NUMBI GATE,13:00,13:59
14:00 - 14:59,,275,229,46,2019-09-22,2019-09-28,NUMBI GATE,14:00,14:59
15:00 - 15:59,,125,81,44,2019-09-22,2019-09-28,NUMBI GATE,15:00,15:59
16:00 - 16:59,,97,55,42,2019-09-22,2019-09-28,NUMBI GATE,16:00,16:59
17:00 - 17:59,,120,47,73,2019-09-22,2019-09-28,NUMBI GATE,17:00,17:59
05:00 - 05:59,,5,5,0,2019-09-22,2019-09-28,ORPEN GATE,05:00,05:59
06:00 - 06:59,,720,532,188,2019-09-22,2019-09-28,ORPEN GATE,06:00,06:59
07:00 - 07:59,,812,722,90,2019-09-22,2019-09-28,ORPEN GATE,07:00,07:59
08:00 - 08:59,,664,510,154,2019-09-22,2019-09-28,ORPEN GATE,08:00,08:59
09:00 - 09:59,,834,619,215,2019-09-22,2019-09-28,ORPEN GATE,09:00,09:59
10:00 - 10:59,,562,437,125,2019-09-22,2019-09-28,ORPEN GATE,10:00,10:59
11:00 - 11:59,,499,338,161,2019-09-22,2019-09-28,ORPEN GATE,11:00,11:59
12:00 - 12:59,,355,230,125,2019-09-22,2019-09-28,ORPEN GATE,12:00,12:59
13:00 - 13:59,,192,107,85,2019-09-22,2019-09-28,ORPEN GATE,13:00,13:59
14:00 - 14:59,,197,86,111,2019-09-22,2019-09-28,ORPEN GATE,14:00,14:59
15:00 - 15:59,,197,139,58,2019-09-22,2019-09-28,ORPEN GATE,15:00,15:59
16:00 - 16:59,,206,166,40,2019-09-22,2019-09-28,ORPEN GATE,16:00,16:59
17:00 - 17:59,,25,9,16,2019-09-22,2019-09-28,ORPEN GATE,17:00,17:59
06:00 - 06:59,,92,85,7,2019-09-22,2019-09-28,PAFURI GATE,06:00,06:59
07:00 - 07:59,,76,62,14,2019-09-22,2019-09-28,PAFURI GATE,07:00,07:59
08:00 - 08:59,,122,104,18,2019-09-22,2019-09-28,PAFURI GATE,08:00,08:59
09:00 - 09:59,,89,60,29,2019-09-22,2019-09-28,PAFURI GATE,09:00,09:59
10:00 - 10:59,,61,47,14,2019-09-22,2019-09-28,PAFURI GATE,10:00,10:59
11:00 - 11:59,,93,50,43,2019-09-22,2019-09-28,PAFURI GATE,11:00,11:59
12:00 - 12:59,,48,35,13,2019-09-22,2019-09-28,PAFURI GATE,12:00,12:59
13:00 - 13:59,,42,24,18,2019-09-22,2019-09-28,PAFURI GATE,13:00,13:59
14:00 - 14:59,,48,42,6,2019-09-22,2019-09-28,PAFURI GATE,14:00,14:59
15:00 - 15:59,,31,27,4,2019-09-22,2019-09-28,PAFURI GATE,15:00,15:59
16:00 - 16:59,,7,7,0,2019-09-22,2019-09-28,PAFURI GATE,16:00,16:59
05:00 - 05:59,,852,791,61,2019-09-22,2019-09-28,PHABENI GATE,05:00,05:59
06:00 - 06:59,,2267,2135,132,2019-09-22,2019-09-28,PHABENI GATE,06:00,06:59
07:00 - 07:59,,1572,1372,200,2019-09-22,2019-09-28,PHABENI GATE,07:00,07:59
08:00 - 08:59,,1276,1028,248,2019-09-22,2019-09-28,PHABENI GATE,08:00,08:59
09:00 - 09:59,,1064,887,177,2019-09-22,2019-09-28,PHABENI GATE,09:00,09:59
10:00 - 10:59,,1033,830,203,2019-09-22,2019-09-28,PHABENI GATE,10:00,10:59
11:00 - 11:59,,759,511,248,2019-09-22,2019-09-28,PHABENI GATE,11:00,11:59
12:00 - 12:59,,422,339,83,2019-09-22,2019-09-28,PHABENI GATE,12:00,12:59
13:00 - 13:59,,535,443,92,2019-09-22,2019-09-28,PHABENI GATE,13:00,13:59
14:00 - 14:59,,313,249,64,2019-09-22,2019-09-28,PHABENI GATE,14:00,14:59
15:00 - 15:59,,214,178,36,2019-09-22,2019-09-28,PHABENI GATE,15:00,15:59
16:00 - 16:59,,111,70,41,2019-09-22,2019-09-28,PHABENI GATE,16:00,16:59
17:00 - 17:59,,5,2,3,2019-09-22,2019-09-28,PHABENI GATE,17:00,17:59
05:00 - 05:59,,136,136,0,2019-09-22,2019-09-28,PHALABORWA GATE,05:00,05:59
06:00 - 06:59,,1154,917,237,2019-09-22,2019-09-28,PHALABORWA GATE,06:00,06:59
07:00 - 07:59,,802,684,118,2019-09-22,2019-09-28,PHALABORWA GATE,07:00,07:59
08:00 - 08:59,,847,682,165,2019-09-22,2019-09-28,PHALABORWA GATE,08:00,08:59
09:00 - 09:59,,762,543,219,2019-09-22,2019-09-28,PHALABORWA GATE,09:00,09:59
10:00 - 10:59,,773,516,257,2019-09-22,2019-09-28,PHALABORWA GATE,10:00,10:59
11:00 - 11:59,,749,494,255,2019-09-22,2019-09-28,PHALABORWA GATE,11:00,11:59
12:00 - 12:59,,521,304,217,2019-09-22,2019-09-28,PHALABORWA GATE,12:00,12:59
13:00 - 13:59,,388,178,210,2019-09-22,2019-09-28,PHALABORWA GATE,13:00,13:59
14:00 - 14:59,,256,103,153,2019-09-22,2019-09-28,PHALABORWA GATE,14:00,14:59
15:00 - 15:59,,332,202,130,2019-09-22,2019-09-28,PHALABORWA GATE,15:00,15:59
16:00 - 16:59,,144,83,61,2019-09-22,2019-09-28,PHALABORWA GATE,16:00,16:59
17:00 - 17:59,,33,25,8,2019-09-22,2019-09-28,PHALABORWA GATE,17:00,17:59
05:00 - 05:59,,1,1,0,2019-09-22,2019-09-28,PUNDA MARIA GATE,05:00,05:59
06:00 - 06:59,,512,491,21,2019-09-22,2019-09-28,PUNDA MARIA GATE,06:00,06:59
07:00 - 07:59,,1199,1178,21,2019-09-22,2019-09-28,PUNDA MARIA GATE,07:00,07:59
08:00 - 08:59,,1095,1064,31,2019-09-22,2019-09-28,PUNDA MARIA GATE,08:00,08:59
09:00 - 09:59,,712,678,34,2019-09-22,2019-09-28,PUNDA MARIA GATE,09:00,09:59
10:00 - 10:59,,568,552,16,2019-09-22,2019-09-28,PUNDA MARIA GATE,10:00,10:59
11:00 - 11:59,,286,243,43,2019-09-22,2019-09-28,PUNDA MARIA GATE,11:00,11:59
12:00 - 12:59,,358,234,124,2019-09-22,2019-09-28,PUNDA MARIA GATE,12:00,12:59
13:00 - 13:59,,282,241,41,2019-09-22,2019-09-28,PUNDA MARIA GATE,13:00,13:59
14:00 - 14:59,,127,74,53,2019-09-22,2019-09-28,PUNDA MARIA GATE,14:00,14:59
15:00 - 15:59,,95,58,37,2019-09-22,2019-09-28,PUNDA MARIA GATE,15:00,15:59
16:00 - 16:59,,57,40,17,2019-09-22,2019-09-28,PUNDA MARIA GATE,16:00,16:59
17:00 - 17:59,,10,8,2,2019-09-22,2019-09-28,PUNDA MARIA GATE,17:00,17:59
