hour,date,total,day,overnight,start_date,end_date,camp,start_time,end_time
07:00 - 07:59,,994,901,93,2019-07-28,2019-08-03,CROCODILE BRIDGE GATE,07:00,07:59
16:00 - 16:59,,141,60,81,2019-07-28,2019-08-03,CROCODILE BRIDGE GATE,16:00,16:59
05:00 - 05:59,,388,372,16,2019-07-28,2019-08-03,CROCODILE BRIDGE GATE,05:00,05:59
06:00 - 06:59,,1860,1713,147,2019-07-28,2019-08-03,CROCODILE BRIDGE GATE,06:00,06:59
08:00 - 08:59,,970,896,74,2019-07-28,2019-08-03,CROCODILE BRIDGE GATE,08:00,08:59
09:00 - 09:59,,867,760,107,2019-07-28,2019-08-03,CROCODILE BRIDGE GATE,09:00,09:59
10:00 - 10:59,,636,556,80,2019-07-28,2019-08-03,CROCODILE BRIDGE GATE,10:00,10:59
11:00 - 11:59,,409,350,59,2019-07-28,2019-08-03,CROCODILE BRIDGE GATE,11:00,11:59
12:00 - 12:59,,273,191,82,2019-07-28,2019-08-03,CROCODILE BRIDGE GATE,12:00,12:59
13:00 - 13:59,,332,204,128,2019-07-28,2019-08-03,CROCODILE BRIDGE GATE,13:00,13:59
14:00 - 14:59,,272,201,71,2019-07-28,2019-08-03,CROCODILE BRIDGE GATE,14:00,14:59
15:00 - 15:59,,193,126,67,2019-07-28,2019-08-03,CROCODILE BRIDGE GATE,15:00,15:59
17:00 - 17:59,,76,18,58,2019-07-28,2019-08-03,CROCODILE BRIDGE GATE,17:00,17:59
18:00 - 18:59,,2,0,2,2019-07-28,2019-08-03,CROCODILE BRIDGE GATE,18:00,18:59
08:00 - 08:59,,3,3,0,2019-07-28,2019-08-03,GIRIYONDO BORDER GATE,08:00,08:59
09:00 - 09:59,,5,5,0,2019-07-28,2019-08-03,GIRIYONDO BORDER GATE,09:00,09:59
10:00 - 10:59,,9,9,0,2019-07-28,2019-08-03,GIRIYONDO BORDER GATE,10:00,10:59
11:00 - 11:59,,17,17,0,2019-07-28,2019-08-03,GIRIYONDO BORDER GATE,11:00,11:59
12:00 - 12:59,,21,16,5,2019-07-28,2019-08-03,GIRIYONDO BORDER GATE,12:00,12:59
13:00 - 13:59,,50,38,12,2019-07-28,2019-08-03,GIRIYONDO BORDER GATE,13:00,13:59
14:00 - 14:59,,16,7,9,2019-07-28,2019-08-03,GIRIYONDO BORDER GATE,14:00,14:59
15:00 - 15:59,,3,0,3,2019-07-28,2019-08-03,GIRIYONDO BORDER GATE,15:00,15:59
05:00 - 05:59,,119,119,0,2019-07-28,2019-08-03,KRUGER GATE,05:00,05:59
06:00 - 06:59,,858,812,46,2019-07-28,2019-08-03,KRUGER GATE,06:00,06:59
07:00 - 07:59,,393,375,18,2019-07-28,2019-08-03,KRUGER GATE,07:00,07:59
08:00 - 08:59,,553,525,28,2019-07-28,2019-08-03,KRUGER GATE,08:00,08:59
09:00 - 09:59,,583,543,40,2019-07-28,2019-08-03,KRUGER GATE,09:00,09:59
10:00 - 10:59,,506,459,47,2019-07-28,2019-08-03,KRUGER GATE,10:00,10:59
