hour,date,total,day,overnight,start_date,end_date,camp,start_time,end_time
05:00 - 05:59,,1167,1080,87,2018-12-02,2018-12-08,CROCODILE BRIDGE GATE,05:00,05:59
06:00 - 06:59,,1042,988,54,2018-12-02,2018-12-08,CROCODILE BRIDGE GATE,06:00,06:59
07:00 - 07:59,,472,429,43,2018-12-02,2018-12-08,CROCODILE BRIDGE GATE,07:00,07:59
08:00 - 08:59,,422,370,52,2018-12-02,2018-12-08,CROCODILE BRIDGE GATE,08:00,08:59
09:00 - 09:59,,309,264,45,2018-12-02,2018-12-08,CROCODILE BRIDGE GATE,09:00,09:59
10:00 - 10:59,,402,327,75,2018-12-02,2018-12-08,CROCODILE BRIDGE GATE,10:00,10:59
11:00 - 11:59,,217,153,64,2018-12-02,2018-12-08,CROCODILE BRIDGE GATE,11:00,11:59
12:00 - 12:59,,122,75,47,2018-12-02,2018-12-08,CROCODILE BRIDGE GATE,12:00,12:59
13:00 - 13:59,,187,114,73,2018-12-02,2018-12-08,CROCODILE BRIDGE GATE,13:00,13:59
14:00 - 14:59,,115,65,50,2018-12-02,2018-12-08,CROCODILE BRIDGE GATE,14:00,14:59
15:00 - 15:59,,177,117,60,2018-12-02,2018-12-08,CROCODILE BRIDGE GATE,15:00,15:59
16:00 - 16:59,,91,75,16,2018-12-02,2018-12-08,CROCODILE BRIDGE GATE,16:00,16:59
17:00 - 17:59,,35,19,16,2018-12-02,2018-12-08,CROCODILE BRIDGE GATE,17:00,17:59
18:00 - 18:59,,8,2,6,2018-12-02,2018-12-08,CROCODILE BRIDGE GATE,18:00,18:59
08:00 - 08:59,,11,11,0,2018-12-02,2018-12-08,GIRIYONDO BORDER GATE,08:00,08:59
09:00 - 09:59,,19,19,0,2018-12-02,2018-12-08,GIRIYONDO BORDER GATE,09:00,09:59
10:00 - 10:59,,26,21,5,2018-12-02,2018-12-08,GIRIYONDO BORDER GATE,10:00,10:59
11:00 - 11:59,,14,14,0,2018-12-02,2018-12-08,GIRIYONDO BORDER GATE,11:00,11:59
12:00 - 12:59,,14,12,2,2018-12-02,2018-12-08,GIRIYONDO BORDER GATE,12:00,12:59
13:00 - 13:59,,28,28,0,2018-12-02,2018-12-08,GIRIYONDO BORDER GATE,13:00,13:59
14:00 - 14:59,,11,4,7,2018-12-02,2018-12-08,GIRIYONDO BORDER GATE,14:00,14:59
15:00 - 15:59,,28,28,0,2018-12-02,2018-12-08,GIRIYONDO BORDER GATE,15:00,15:59
05:00 - 05:59,,283,283,0,2018-12-02,2018-12-08,KRUGER GATE,05:00,05:59
06:00 - 06:59,,406,398,8,2018-12-02,2018-12-08,KRUGER GATE,06:00,06:59
07:00 - 07:59,,264,240,24,2018-12-02,2018-12-08,KRUGER GATE,07:00,07:59
08:00 - 08:59,,349,330,19,2018-12-02,2018-12-08,KRUGER GATE,08:00,08:59
09:00 - 09:59,,366,323,43,2018-12-02,2018-12-08,KRUGER GATE,09:00,09:59
10:00 - 10:59,,384,342,42,2018-12-02,2018-12-08,KRUGER GATE,10:00,10:59
11:00 - 11:59,,370,337,33,2018-12-02,2018-12-08,KRUGER GATE,11:00,11:59
