hour,date,total,day,overnight,start_date,end_date,camp,start_time,end_time
05:00 - 05:59,,136,133,3,2018-05-13,2018-05-19,CROCODILE BRIDGE GATE,05:00,05:59
06:00 - 06:59,,1098,1036,62,2018-05-13,2018-05-19,CROCODILE BRIDGE GATE,06:00,06:59
07:00 - 07:59,,810,743,67,2018-05-13,2018-05-19,CROCODILE BRIDGE GATE,07:00,07:59
08:00 - 08:59,,653,571,82,2018-05-13,2018-05-19,CROCODILE BRIDGE GATE,08:00,08:59
09:00 - 09:59,,646,580,66,2018-05-13,2018-05-19,CROCODILE BRIDGE GATE,09:00,09:59
10:00 - 10:59,,551,472,79,2018-05-13,2018-05-19,CROCODILE BRIDGE GATE,10:00,10:59
11:00 - 11:59,,307,246,61,2018-05-13,2018-05-19,CROCODILE BRIDGE GATE,11:00,11:59
12:00 - 12:59,,239,178,61,2018-05-13,2018-05-19,CROCODILE BRIDGE GATE,12:00,12:59
13:00 - 13:59,,158,91,67,2018-05-13,2018-05-19,CROCODILE BRIDGE GATE,13:00,13:59
14:00 - 14:59,,135,84,51,2018-05-13,2018-05-19,CROCODILE BRIDGE GATE,14:00,14:59
15:00 - 15:59,,134,70,64,2018-05-13,2018-05-19,CROCODILE BRIDGE GATE,15:00,15:59
16:00 - 16:59,,42,19,23,2018-05-13,2018-05-19,CROCODILE BRIDGE GATE,16:00,16:59
17:00 - 17:59,,18,2,16,2018-05-13,2018-05-19,CROCODILE BRIDGE GATE,17:00,17:59
08:00 - 08:59,,1,1,0,2018-05-13,2018-05-19,GIRIYONDO BORDER GATE,08:00,08:59
09:00 - 09:59,,5,5,0,2018-05-13,2018-05-19,GIRIYONDO BORDER GATE,09:00,09:59
10:00 - 10:59,,13,13,0,2018-05-13,2018-05-19,GIRIYONDO BORDER GATE,10:00,10:59
11:00 - 11:59,,16,14,2,2018-05-13,2018-05-19,GIRIYONDO BORDER GATE,11:00,11:59
12:00 - 12:59,,18,16,2,2018-05-13,2018-05-19,GIRIYONDO BORDER GATE,12:00,12:59
13:00 - 13:59,,24,12,12,2018-05-13,2018-05-19,GIRIYONDO BORDER GATE,13:00,13:59
14:00 - 14:59,,19,17,2,2018-05-13,2018-05-19,GIRIYONDO BORDER GATE,14:00,14:59
15:00 - 15:59,,4,4,0,2018-05-13,2018-05-19,GIRIYONDO BORDER GATE,15:00,15:59
05:00 - 05:59,,87,87,0,2018-05-13,2018-05-19,KRUGER GATE,05:00,05:59
06:00 - 06:59,,522,491,31,2018-05-13,2018-05-19,KRUGER GATE,06:00,06:59
07:00 - 07:59,,299,293,6,2018-05-13,2018-05-19,KRUGER GATE,07:00,07:59
08:00 - 08:59,,352,318,34,2018-05-13,2018-05-19,KRUGER GATE,08:00,08:59
09:00 - 09:59,,506,482,24,2018-05-13,2018-05-19,KRUGER GATE,09:00,09:59
10:00 - 10:59,,433,392,41,2018-05-13,2018-05-19,KRUGER GATE,10:00,10:59
11:00 - 11:59,,373,349,24,2018-05-13,2018-05-19,KRUGER GATE,11:00,11:59
12:00 - 12:59,,269,235,34,2018-05-13,2018-05-19,KRUGER GATE,12:00,12:59
13:00 - 13:59,,358,316,42,2018-05-13,2018-05-19,KRUGER GATE,13:00,13:59
14:00 - 14:59,,285,211,74,2018-05-13,2018-05-19,KRUGER GATE,14:00,14:59
15:00 - 15:59,,164,136,28,2018-05-13,2018-05-19,KRUGER GATE,15:00,15:59
16:00 - 16:59,,153,79,74,2018-05-13,2018-05-19,KRUGER GATE,16:00,16:59
