hour,date,total,day,overnight,start_date,end_date,camp,start_time,end_time
05:00 - 05:59,,795,738,57,2019-02-17,2019-02-23,CROCODILE BRIDGE GATE,05:00,05:59
06:00 - 06:59,,835,755,80,2019-02-17,2019-02-23,CROCODILE BRIDGE GATE,06:00,06:59
07:00 - 07:59,,529,458,71,2019-02-17,2019-02-23,CROCODILE BRIDGE GATE,07:00,07:59
08:00 - 08:59,,569,527,42,2019-02-17,2019-02-23,CROCODILE BRIDGE GATE,08:00,08:59
09:00 - 09:59,,485,437,48,2019-02-17,2019-02-23,CROCODILE BRIDGE GATE,09:00,09:59
10:00 - 10:59,,420,358,62,2019-02-17,2019-02-23,CROCODILE BRIDGE GATE,10:00,10:59
11:00 - 11:59,,338,269,69,2019-02-17,2019-02-23,CROCODILE BRIDGE GATE,11:00,11:59
12:00 - 12:59,,395,330,65,2019-02-17,2019-02-23,CROCODILE BRIDGE GATE,12:00,12:59
13:00 - 13:59,,285,219,66,2019-02-17,2019-02-23,CROCODILE BRIDGE GATE,13:00,13:59
14:00 - 14:59,,469,409,60,2019-02-17,2019-02-23,CROCODILE BRIDGE GATE,14:00,14:59
15:00 - 15:59,,291,237,54,2019-02-17,2019-02-23,CROCODILE BRIDGE GATE,15:00,15:59
16:00 - 16:59,,295,219,76,2019-02-17,2019-02-23,CROCODILE BRIDGE GATE,16:00,16:59
17:00 - 17:59,,327,261,66,2019-02-17,2019-02-23,CROCODILE BRIDGE GATE,17:00,17:59
18:00 - 18:59,,154,144,10,2019-02-17,2019-02-23,CROCODILE BRIDGE GATE,18:00,18:59
08:00 - 08:59,,12,12,0,2019-02-17,2019-02-23,GIRIYONDO BORDER GATE,08:00,08:59
09:00 - 09:59,,9,9,0,2019-02-17,2019-02-23,GIRIYONDO BORDER GATE,09:00,09:59
10:00 - 10:59,,12,3,9,2019-02-17,2019-02-23,GIRIYONDO BORDER GATE,10:00,10:59
11:00 - 11:59,,12,10,2,2019-02-17,2019-02-23,GIRIYONDO BORDER GATE,11:00,11:59
12:00 - 12:59,,33,33,0,2019-02-17,2019-02-23,GIRIYONDO BORDER GATE,12:00,12:59
13:00 - 13:59,,8,8,0,2019-02-17,2019-02-23,GIRIYONDO BORDER GATE,13:00,13:59
14:00 - 14:59,,9,5,4,2019-02-17,2019-02-23,GIRIYONDO BORDER GATE,14:00,14:59
15:00 - 15:59,,5,5,0,2019-02-17,2019-02-23,GIRIYONDO BORDER GATE,15:00,15:59
05:00 - 05:59,,616,610,6,2019-02-17,2019-02-23,KRUGER GATE,05:00,05:59
06:00 - 06:59,,378,359,19,2019-02-17,2019-02-23,KRUGER GATE,06:00,06:59
07:00 - 07:59,,284,252,32,2019-02-17,2019-02-23,KRUGER GATE,07:00,07:59
08:00 - 08:59,,364,349,15,2019-02-17,2019-02-23,KRUGER GATE,08:00,08:59
09:00 - 09:59,,371,329,42,2019-02-17,2019-02-23,KRUGER GATE,09:00,09:59
10:00 - 10:59,,323,279,44,2019-02-17,2019-02-23,KRUGER GATE,10:00,10:59
11:00 - 11:59,,318,256,62,2019-02-17,2019-02-23,KRUGER GATE,11:00,11:59
12:00 - 12:59,,243,194,49,2019-02-17,2019-02-23,KRUGER GATE,12:00,12:59
13:00 - 13:59,,225,180,45,2019-02-17,2019-02-23,KRUGER GATE,13:00,13:59
14:00 - 14:59,,183,116,67,2019-02-17,2019-02-23,KRUGER GATE,14:00,14:59
15:00 - 15:59,,226,112,114,2019-02-17,2019-02-23,KRUGER GATE,15:00,15:59
16:00 - 16:59,,107,58,49,2019-02-17,2019-02-23,KRUGER GATE,16:00,16:59
17:00 - 17:59,,97,32,65,2019-02-17,2019-02-23,KRUGER GATE,17:00,17:59
18:00 - 18:59,,28,15,13,2019-02-17,2019-02-23,KRUGER GATE,18:00,18:59
05:00 - 05:59,,725,217,508,2019-02-17,2019-02-23,MALELANE GATE,05:00,05:59
06:00 - 06:59,,370,282,88,2019-02-17,2019-02-23,MALELANE GATE,06:00,06:59
07:00 - 07:59,,320,245,75,2019-02-17,2019-02-23,MALELANE GATE,07:00,07:59
08:00 - 08:59,,321,259,62,2019-02-17,2019-02-23,MALELANE GATE,08:00,08:59
09:00 - 09:59,,311,190,121,2019-02-17,2019-02-23,MALELANE GATE,09:00,09:59
10:00 - 10:59,,352,214,138,2019-02-17,2019-02-23,MALELANE GATE,10:00,10:59
