hour,date,total,day,overnight,start_date,end_date,camp,start_time,end_time
05:00 - 05:59,,1052,972,80,2018-11-11,2018-11-17,CROCODILE BRIDGE GATE,05:00,05:59
06:00 - 06:59,,1122,955,167,2018-11-11,2018-11-17,CROCODILE BRIDGE GATE,06:00,06:59
07:00 - 07:59,,617,566,51,2018-11-11,2018-11-17,CROCODILE BRIDGE GATE,07:00,07:59
08:00 - 08:59,,529,475,54,2018-11-11,2018-11-17,CROCODILE BRIDGE GATE,08:00,08:59
09:00 - 09:59,,526,448,78,2018-11-11,2018-11-17,CROCODILE BRIDGE GATE,09:00,09:59
10:00 - 10:59,,473,394,79,2018-11-11,2018-11-17,CROCODILE BRIDGE GATE,10:00,10:59
11:00 - 11:59,,339,212,127,2018-11-11,2018-11-17,CROCODILE BRIDGE GATE,11:00,11:59
12:00 - 12:59,,268,172,96,2018-11-11,2018-11-17,CROCODILE BRIDGE GATE,12:00,12:59
13:00 - 13:59,,207,138,69,2018-11-11,2018-11-17,CROCODILE BRIDGE GATE,13:00,13:59
14:00 - 14:59,,164,112,52,2018-11-11,2018-11-17,CROCODILE BRIDGE GATE,14:00,14:59
15:00 - 15:59,,225,169,56,2018-11-11,2018-11-17,CROCODILE BRIDGE GATE,15:00,15:59
16:00 - 16:59,,157,109,48,2018-11-11,2018-11-17,CROCODILE BRIDGE GATE,16:00,16:59
17:00 - 17:59,,113,82,31,2018-11-11,2018-11-17,CROCODILE BRIDGE GATE,17:00,17:59
18:00 - 18:59,,19,17,2,2018-11-11,2018-11-17,CROCODILE BRIDGE GATE,18:00,18:59
08:00 - 08:59,,21,21,0,2018-11-11,2018-11-17,GIRIYONDO BORDER GATE,08:00,08:59
09:00 - 09:59,,24,21,3,2018-11-11,2018-11-17,GIRIYONDO BORDER GATE,09:00,09:59
10:00 - 10:59,,32,32,0,2018-11-11,2018-11-17,GIRIYONDO BORDER GATE,10:00,10:59
11:00 - 11:59,,16,14,2,2018-11-11,2018-11-17,GIRIYONDO BORDER GATE,11:00,11:59
12:00 - 12:59,,18,12,6,2018-11-11,2018-11-17,GIRIYONDO BORDER GATE,12:00,12:59
13:00 - 13:59,,28,7,21,2018-11-11,2018-11-17,GIRIYONDO BORDER GATE,13:00,13:59
14:00 - 14:59,,13,13,0,2018-11-11,2018-11-17,GIRIYONDO BORDER GATE,14:00,14:59
15:00 - 15:59,,14,14,0,2018-11-11,2018-11-17,GIRIYONDO BORDER GATE,15:00,15:59
05:00 - 05:59,,512,502,10,2018-11-11,2018-11-17,KRUGER GATE,05:00,05:59
06:00 - 06:59,,352,344,8,2018-11-11,2018-11-17,KRUGER GATE,06:00,06:59
07:00 - 07:59,,330,312,18,2018-11-11,2018-11-17,KRUGER GATE,07:00,07:59
08:00 - 08:59,,368,342,26,2018-11-11,2018-11-17,KRUGER GATE,08:00,08:59
09:00 - 09:59,,477,430,47,2018-11-11,2018-11-17,KRUGER GATE,09:00,09:59
10:00 - 10:59,,349,315,34,2018-11-11,2018-11-17,KRUGER GATE,10:00,10:59
11:00 - 11:59,,341,309,32,2018-11-11,2018-11-17,KRUGER GATE,11:00,11:59
12:00 - 12:59,,268,222,46,2018-11-11,2018-11-17,KRUGER GATE,12:00,12:59
13:00 - 13:59,,207,175,32,2018-11-11,2018-11-17,KRUGER GATE,13:00,13:59
14:00 - 14:59,,197,115,82,2018-11-11,2018-11-17,KRUGER GATE,14:00,14:59
15:00 - 15:59,,185,153,32,2018-11-11,2018-11-17,KRUGER GATE,15:00,15:59
16:00 - 16:59,,167,53,114,2018-11-11,2018-11-17,KRUGER GATE,16:00,16:59
17:00 - 17:59,,78,48,30,2018-11-11,2018-11-17,KRUGER GATE,17:00,17:59
18:00 - 18:59,,18,2,16,2018-11-11,2018-11-17,KRUGER GATE,18:00,18:59
05:00 - 05:59,,1136,279,857,2018-11-11,2018-11-17,MALELANE GATE,05:00,05:59
06:00 - 06:59,,421,227,194,2018-11-11,2018-11-17,MALELANE GATE,06:00,06:59
07:00 - 07:59,,363,294,69,2018-11-11,2018-11-17,MALELANE GATE,07:00,07:59
08:00 - 08:59,,369,238,131,2018-11-11,2018-11-17,MALELANE GATE,08:00,08:59
09:00 - 09:59,,284,205,79,2018-11-11,2018-11-17,MALELANE GATE,09:00,09:59
10:00 - 10:59,,306,188,118,2018-11-11,2018-11-17,MALELANE GATE,10:00,10:59
