hour,date,total,day,overnight,start_date,end_date,camp,start_time,end_time
05:00 - 05:59,,365,346,19,2019-09-15,2019-09-21,CROCODILE BRIDGE GATE,05:00,05:59
06:00 - 06:59,,1860,1670,190,2019-09-15,2019-09-21,CROCODILE BRIDGE GATE,06:00,06:59
07:00 - 07:59,,1027,899,128,2019-09-15,2019-09-21,CROCODILE BRIDGE GATE,07:00,07:59
08:00 - 08:59,,794,644,150,2019-09-15,2019-09-21,CROCODILE BRIDGE GATE,08:00,08:59
09:00 - 09:59,,677,546,131,2019-09-15,2019-09-21,CROCODILE BRIDGE GATE,09:00,09:59
10:00 - 10:59,,558,455,103,2019-09-15,2019-09-21,CROCODILE BRIDGE GATE,10:00,10:59
11:00 - 11:59,,352,244,108,2019-09-15,2019-09-21,CROCODILE BRIDGE GATE,11:00,11:59
12:00 - 12:59,,301,217,84,2019-09-15,2019-09-21,CROCODILE BRIDGE GATE,12:00,12:59
13:00 - 13:59,,243,170,73,2019-09-15,2019-09-21,CROCODILE BRIDGE GATE,13:00,13:59
14:00 - 14:59,,255,178,77,2019-09-15,2019-09-21,CROCODILE BRIDGE GATE,14:00,14:59
15:00 - 15:59,,188,110,78,2019-09-15,2019-09-21,CROCODILE BRIDGE GATE,15:00,15:59
16:00 - 16:59,,141,93,48,2019-09-15,2019-09-21,CROCODILE BRIDGE GATE,16:00,16:59
17:00 - 17:59,,50,2,48,2019-09-15,2019-09-21,CROCODILE BRIDGE GATE,17:00,17:59
08:00 - 08:59,,2,2,0,2019-09-15,2019-09-21,GIRIYONDO BORDER GATE,08:00,08:59
09:00 - 09:59,,29,29,0,2019-09-15,2019-09-21,GIRIYONDO BORDER GATE,09:00,09:59
10:00 - 10:59,,32,20,12,2019-09-15,2019-09-21,GIRIYONDO BORDER GATE,10:00,10:59
11:00 - 11:59,,15,13,2,2019-09-15,2019-09-21,GIRIYONDO BORDER GATE,11:00,11:59
12:00 - 12:59,,14,10,4,2019-09-15,2019-09-21,GIRIYONDO BORDER GATE,12:00,12:59
13:00 - 13:59,,11,11,0,2019-09-15,2019-09-21,GIRIYONDO BORDER GATE,13:00,13:59
14:00 - 14:59,,8,6,2,2019-09-15,2019-09-21,GIRIYONDO BORDER GATE,14:00,14:59
05:00 - 05:59,,132,132,0,2019-09-15,2019-09-21,KRUGER GATE,05:00,05:59
06:00 - 06:59,,466,447,19,2019-09-15,2019-09-21,KRUGER GATE,06:00,06:59
07:00 - 07:59,,310,278,32,2019-09-15,2019-09-21,KRUGER GATE,07:00,07:59
08:00 - 08:59,,594,558,36,2019-09-15,2019-09-21,KRUGER GATE,08:00,08:59
09:00 - 09:59,,680,659,21,2019-09-15,2019-09-21,KRUGER GATE,09:00,09:59
10:00 - 10:59,,514,479,35,2019-09-15,2019-09-21,KRUGER GATE,10:00,10:59
11:00 - 11:59,,355,316,39,2019-09-15,2019-09-21,KRUGER GATE,11:00,11:59
12:00 - 12:59,,395,365,30,2019-09-15,2019-09-21,KRUGER GATE,12:00,12:59
13:00 - 13:59,,255,193,62,2019-09-15,2019-09-21,KRUGER GATE,13:00,13:59
14:00 - 14:59,,246,211,35,2019-09-15,2019-09-21,KRUGER GATE,14:00,14:59
15:00 - 15:59,,292,196,96,2019-09-15,2019-09-21,KRUGER GATE,15:00,15:59
16:00 - 16:59,,320,283,37,2019-09-15,2019-09-21,KRUGER GATE,16:00,16:59
17:00 - 17:59,,233,207,26,2019-09-15,2019-09-21,KRUGER GATE,17:00,17:59
18:00 - 18:59,,3,0,3,2019-09-15,2019-09-21,KRUGER GATE,18:00,18:59
05:00 - 05:59,,303,82,221,2019-09-15,2019-09-21,MALELANE GATE,05:00,05:59
06:00 - 06:59,,1021,589,432,2019-09-15,2019-09-21,MALELANE GATE,06:00,06:59
07:00 - 07:59,,533,401,132,2019-09-15,2019-09-21,MALELANE GATE,07:00,07:59
08:00 - 08:59,,668,493,175,2019-09-15,2019-09-21,MALELANE GATE,08:00,08:59
09:00 - 09:59,,897,630,267,2019-09-15,2019-09-21,MALELANE GATE,09:00,09:59
10:00 - 10:59,,1045,833,212,2019-09-15,2019-09-21,MALELANE GATE,10:00,10:59
11:00 - 11:59,,1204,952,252,2019-09-15,2019-09-21,MALELANE GATE,11:00,11:59
12:00 - 12:59,,534,319,215,2019-09-15,2019-09-21,MALELANE GATE,12:00,12:59
13:00 - 13:59,,357,171,186,2019-09-15,2019-09-21,MALELANE GATE,13:00,13:59
14:00 - 14:59,,301,138,163,2019-09-15,2019-09-21,MALELANE GATE,14:00,14:59
15:00 - 15:59,,336,106,230,2019-09-15,2019-09-21,MALELANE GATE,15:00,15:59
16:00 - 16:59,,150,65,85,2019-09-15,2019-09-21,MALELANE GATE,16:00,16:59
17:00 - 17:59,,102,18,84,2019-09-15,2019-09-21,MALELANE GATE,17:00,17:59
05:00 - 05:59,,505,505,0,2019-09-15,2019-09-21,NUMBI GATE,05:00,05:59
06:00 - 06:59,,1142,1103,39,2019-09-15,2019-09-21,NUMBI GATE,06:00,06:59
07:00 - 07:59,,352,327,25,2019-09-15,2019-09-21,NUMBI GATE,07:00,07:59
08:00 - 08:59,,527,504,23,2019-09-15,2019-09-21,NUMBI GATE,08:00,08:59
09:00 - 09:59,,576,541,35,2019-09-15,2019-09-21,NUMBI GATE,09:00,09:59
10:00 - 10:59,,571,535,36,2019-09-15,2019-09-21,NUMBI GATE,10:00,10:59
11:00 - 11:59,,593,536,57,2019-09-15,2019-09-21,NUMBI GATE,11:00,11:59
12:00 - 12:59,,303,248,55,2019-09-15,2019-09-21,NUMBI GATE,12:00,12:59
13:00 - 13:59,,351,261,90,2019-09-15,2019-09-21,NUMBI GATE,13:00,13:59
14:00 - 14:59,,369,302,67,2019-09-15,2019-09-21,NUMBI GATE,14:00,14:59
15:00 - 15:59,,238,168,70,2019-09-15,2019-09-21,NUMBI GATE,15:00,15:59
16:00 - 16:59,,122,56,66,2019-09-15,2019-09-21,NUMBI GATE,16:00,16:59
17:00 - 17:59,,63,23,40,2019-09-15,2019-09-21,NUMBI GATE,17:00,17:59
18:00 - 18:59,,5,5,0,2019-09-15,2019-09-21,NUMBI GATE,18:00,18:59
06:00 - 06:59,,872,756,116,2019-09-15,2019-09-21,ORPEN GATE,06:00,06:59
07:00 - 07:59,,522,444,78,2019-09-15,2019-09-21,ORPEN GATE,07:00,07:59
08:00 - 08:59,,611,495,116,2019-09-15,2019-09-21,ORPEN GATE,08:00,08:59
09:00 - 09:59,,919,781,138,2019-09-15,2019-09-21,ORPEN GATE,09:00,09:59
10:00 - 10:59,,617,477,140,2019-09-15,2019-09-21,ORPEN GATE,10:00,10:59
11:00 - 11:59,,254,143,111,2019-09-15,2019-09-21,ORPEN GATE,11:00,11:59
12:00 - 12:59,,303,140,163,2019-09-15,2019-09-21,ORPEN GATE,12:00,12:59
13:00 - 13:59,,186,70,116,2019-09-15,2019-09-21,ORPEN GATE,13:00,13:59
14:00 - 14:59,,239,42,197,2019-09-15,2019-09-21,ORPEN GATE,14:00,14:59
15:00 - 15:59,,142,42,100,2019-09-15,2019-09-21,ORPEN GATE,15:00,15:59
16:00 - 16:59,,98,15,83,2019-09-15,2019-09-21,ORPEN GATE,16:00,16:59
17:00 - 17:59,,44,3,41,2019-09-15,2019-09-21,ORPEN GATE,17:00,17:59
18:00 - 18:59,,15,0,15,2019-09-15,2019-09-21,ORPEN GATE,18:00,18:59
06:00 - 06:59,,105,100,5,2019-09-15,2019-09-21,PAFURI GATE,06:00,06:59
07:00 - 07:59,,85,83,2,2019-09-15,2019-09-21,PAFURI GATE,07:00,07:59
08:00 - 08:59,,123,95,28,2019-09-15,2019-09-21,PAFURI GATE,08:00,08:59
09:00 - 09:59,,289,255,34,2019-09-15,2019-09-21,PAFURI GATE,09:00,09:59
10:00 - 10:59,,90,82,8,2019-09-15,2019-09-21,PAFURI GATE,10:00,10:59
11:00 - 11:59,,42,16,26,2019-09-15,2019-09-21,PAFURI GATE,11:00,11:59
12:00 - 12:59,,53,34,19,2019-09-15,2019-09-21,PAFURI GATE,12:00,12:59
13:00 - 13:59,,30,28,2,2019-09-15,2019-09-21,PAFURI GATE,13:00,13:59
14:00 - 14:59,,55,51,4,2019-09-15,2019-09-21,PAFURI GATE,14:00,14:59
15:00 - 15:59,,38,32,6,2019-09-15,2019-09-21,PAFURI GATE,15:00,15:59
16:00 - 16:59,,13,10,3,2019-09-15,2019-09-21,PAFURI GATE,16:00,16:59
17:00 - 17:59,,2,2,0,2019-09-15,2019-09-21,PAFURI GATE,17:00,17:59
05:00 - 05:59,,607,607,0,2019-09-15,2019-09-21,PHABENI GATE,05:00,05:59
06:00 - 06:59,,1377,1320,57,2019-09-15,2019-09-21,PHABENI GATE,06:00,06:59
07:00 - 07:59,,715,644,71,2019-09-15,2019-09-21,PHABENI GATE,07:00,07:59
08:00 - 08:59,,502,399,103,2019-09-15,2019-09-21,PHABENI GATE,08:00,08:59
09:00 - 09:59,,640,508,132,2019-09-15,2019-09-21,PHABENI GATE,09:00,09:59
10:00 - 10:59,,444,318,126,2019-09-15,2019-09-21,PHABENI GATE,10:00,10:59
11:00 - 11:59,,317,215,102,2019-09-15,2019-09-21,PHABENI GATE,11:00,11:59
12:00 - 12:59,,368,237,131,2019-09-15,2019-09-21,PHABENI GATE,12:00,12:59
13:00 - 13:59,,229,178,51,2019-09-15,2019-09-21,PHABENI GATE,13:00,13:59
14:00 - 14:59,,251,217,34,2019-09-15,2019-09-21,PHABENI GATE,14:00,14:59
15:00 - 15:59,,192,149,43,2019-09-15,2019-09-21,PHABENI GATE,15:00,15:59
16:00 - 16:59,,107,74,33,2019-09-15,2019-09-21,PHABENI GATE,16:00,16:59
17:00 - 17:59,,17,13,4,2019-09-15,2019-09-21,PHABENI GATE,17:00,17:59
05:00 - 05:59,,140,124,16,2019-09-15,2019-09-21,PHALABORWA GATE,05:00,05:59
06:00 - 06:59,,465,345,120,2019-09-15,2019-09-21,PHALABORWA GATE,06:00,06:59
07:00 - 07:59,,498,308,190,2019-09-15,2019-09-21,PHALABORWA GATE,07:00,07:59
08:00 - 08:59,,860,662,198,2019-09-15,2019-09-21,PHALABORWA GATE,08:00,08:59
09:00 - 09:59,,750,604,146,2019-09-15,2019-09-21,PHALABORWA GATE,09:00,09:59
10:00 - 10:59,,461,269,192,2019-09-15,2019-09-21,PHALABORWA GATE,10:00,10:59
11:00 - 11:59,,510,324,186,2019-09-15,2019-09-21,PHALABORWA GATE,11:00,11:59
12:00 - 12:59,,397,248,149,2019-09-15,2019-09-21,PHALABORWA GATE,12:00,12:59
13:00 - 13:59,,491,236,255,2019-09-15,2019-09-21,PHALABORWA GATE,13:00,13:59
14:00 - 14:59,,552,351,201,2019-09-15,2019-09-21,PHALABORWA GATE,14:00,14:59
15:00 - 15:59,,419,224,195,2019-09-15,2019-09-21,PHALABORWA GATE,15:00,15:59
16:00 - 16:59,,233,169,64,2019-09-15,2019-09-21,PHALABORWA GATE,16:00,16:59
17:00 - 17:59,,36,18,18,2019-09-15,2019-09-21,PHALABORWA GATE,17:00,17:59
05:00 - 05:59,,2,2,0,2019-09-15,2019-09-21,PUNDA MARIA GATE,05:00,05:59
06:00 - 06:59,,840,836,4,2019-09-15,2019-09-21,PUNDA MARIA GATE,06:00,06:59
07:00 - 07:59,,1739,1727,12,2019-09-15,2019-09-21,PUNDA MARIA GATE,07:00,07:59
08:00 - 08:59,,608,599,9,2019-09-15,2019-09-21,PUNDA MARIA GATE,08:00,08:59
09:00 - 09:59,,370,362,8,2019-09-15,2019-09-21,PUNDA MARIA GATE,09:00,09:59
10:00 - 10:59,,291,259,32,2019-09-15,2019-09-21,PUNDA MARIA GATE,10:00,10:59
11:00 - 11:59,,290,258,32,2019-09-15,2019-09-21,PUNDA MARIA GATE,11:00,11:59
12:00 - 12:59,,261,194,67,2019-09-15,2019-09-21,PUNDA MARIA GATE,12:00,12:59
13:00 - 13:59,,271,198,73,2019-09-15,2019-09-21,PUNDA MARIA GATE,13:00,13:59
14:00 - 14:59,,132,102,30,2019-09-15,2019-09-21,PUNDA MARIA GATE,14:00,14:59
15:00 - 15:59,,138,72,66,2019-09-15,2019-09-21,PUNDA MARIA GATE,15:00,15:59
16:00 - 16:59,,77,56,21,2019-09-15,2019-09-21,PUNDA MARIA GATE,16:00,16:59
17:00 - 17:59,,13,4,9,2019-09-15,2019-09-21,PUNDA MARIA GATE,17:00,17:59
18:00 - 18:59,,1,1,0,2019-09-15,2019-09-21,PUNDA MARIA GATE,18:00,18:59
