hour,date,total,day,overnight,start_date,end_date,camp,start_time,end_time
16:00 - 16:59,,85,64,21,2018-12-23,2018-12-29,NUMBI GATE,16:00,16:59
17:00 - 17:59,,29,0,29,2018-12-23,2018-12-29,NUMBI GATE,17:00,17:59
18:00 - 18:59,,20,0,20,2018-12-23,2018-12-29,NUMBI GATE,18:00,18:59
05:00 - 05:59,,312,268,44,2018-12-23,2018-12-29,ORPEN GATE,05:00,05:59
06:00 - 06:59,,954,844,110,2018-12-23,2018-12-29,ORPEN GATE,06:00,06:59
07:00 - 07:59,,946,815,131,2018-12-23,2018-12-29,ORPEN GATE,07:00,07:59
08:00 - 08:59,,601,541,60,2018-12-23,2018-12-29,ORPEN GATE,08:00,08:59
09:00 - 09:59,,765,700,65,2018-12-23,2018-12-29,ORPEN GATE,09:00,09:59
10:00 - 10:59,,525,412,113,2018-12-23,2018-12-29,ORPEN GATE,10:00,10:59
11:00 - 11:59,,501,343,158,2018-12-23,2018-12-29,ORPEN GATE,11:00,11:59
12:00 - 12:59,,377,272,105,2018-12-23,2018-12-29,ORPEN GATE,12:00,12:59
13:00 - 13:59,,282,177,105,2018-12-23,2018-12-29,ORPEN GATE,13:00,13:59
14:00 - 14:59,,200,141,59,2018-12-23,2018-12-29,ORPEN GATE,14:00,14:59
15:00 - 15:59,,160,75,85,2018-12-23,2018-12-29,ORPEN GATE,15:00,15:59
16:00 - 16:59,,77,19,58,2018-12-23,2018-12-29,ORPEN GATE,16:00,16:59
17:00 - 17:59,,38,17,21,2018-12-23,2018-12-29,ORPEN GATE,17:00,17:59
18:00 - 18:59,,7,0,7,2018-12-23,2018-12-29,ORPEN GATE,18:00,18:59
05:00 - 05:59,,29,25,4,2018-12-23,2018-12-29,PAFURI GATE,05:00,05:59
06:00 - 06:59,,93,75,18,2018-12-23,2018-12-29,PAFURI GATE,06:00,06:59
07:00 - 07:59,,96,77,19,2018-12-23,2018-12-29,PAFURI GATE,07:00,07:59
08:00 - 08:59,,70,60,10,2018-12-23,2018-12-29,PAFURI GATE,08:00,08:59
09:00 - 09:59,,138,106,32,2018-12-23,2018-12-29,PAFURI GATE,09:00,09:59
10:00 - 10:59,,49,43,6,2018-12-23,2018-12-29,PAFURI GATE,10:00,10:59
11:00 - 11:59,,88,73,15,2018-12-23,2018-12-29,PAFURI GATE,11:00,11:59
12:00 - 12:59,,121,103,18,2018-12-23,2018-12-29,PAFURI GATE,12:00,12:59
13:00 - 13:59,,53,33,20,2018-12-23,2018-12-29,PAFURI GATE,13:00,13:59
14:00 - 14:59,,85,73,12,2018-12-23,2018-12-29,PAFURI GATE,14:00,14:59
15:00 - 15:59,,16,16,0,2018-12-23,2018-12-29,PAFURI GATE,15:00,15:59
16:00 - 16:59,,17,17,0,2018-12-23,2018-12-29,PAFURI GATE,16:00,16:59
17:00 - 17:59,,11,11,0,2018-12-23,2018-12-29,PAFURI GATE,17:00,17:59
05:00 - 05:59,,1202,1081,121,2018-12-23,2018-12-29,PHABENI GATE,05:00,05:59
06:00 - 06:59,,1766,1556,210,2018-12-23,2018-12-29,PHABENI GATE,06:00,06:59
07:00 - 07:59,,1468,1306,162,2018-12-23,2018-12-29,PHABENI GATE,07:00,07:59
08:00 - 08:59,,944,824,120,2018-12-23,2018-12-29,PHABENI GATE,08:00,08:59
09:00 - 09:59,,634,556,78,2018-12-23,2018-12-29,PHABENI GATE,09:00,09:59
10:00 - 10:59,,751,628,123,2018-12-23,2018-12-29,PHABENI GATE,10:00,10:59
11:00 - 11:59,,751,609,142,2018-12-23,2018-12-29,PHABENI GATE,11:00,11:59
12:00 - 12:59,,360,276,84,2018-12-23,2018-12-29,PHABENI GATE,12:00,12:59
13:00 - 13:59,,262,169,93,2018-12-23,2018-12-29,PHABENI GATE,13:00,13:59
14:00 - 14:59,,209,156,53,2018-12-23,2018-12-29,PHABENI GATE,14:00,14:59
15:00 - 15:59,,154,77,77,2018-12-23,2018-12-29,PHABENI GATE,15:00,15:59
16:00 - 16:59,,90,77,13,2018-12-23,2018-12-29,PHABENI GATE,16:00,16:59
17:00 - 17:59,,34,8,26,2018-12-23,2018-12-29,PHABENI GATE,17:00,17:59
18:00 - 18:59,,2,2,0,2018-12-23,2018-12-29,PHABENI GATE,18:00,18:59
05:00 - 05:59,,840,747,93,2018-12-23,2018-12-29,PHALABORWA GATE,05:00,05:59
06:00 - 06:59,,1534,1429,105,2018-12-23,2018-12-29,PHALABORWA GATE,06:00,06:59
07:00 - 07:59,,931,834,97,2018-12-23,2018-12-29,PHALABORWA GATE,07:00,07:59
08:00 - 08:59,,969,806,163,2018-12-23,2018-12-29,PHALABORWA GATE,08:00,08:59
09:00 - 09:59,,778,614,164,2018-12-23,2018-12-29,PHALABORWA GATE,09:00,09:59
10:00 - 10:59,,857,673,184,2018-12-23,2018-12-29,PHALABORWA GATE,10:00,10:59
11:00 - 11:59,,899,668,231,2018-12-23,2018-12-29,PHALABORWA GATE,11:00,11:59
12:00 - 12:59,,713,477,236,2018-12-23,2018-12-29,PHALABORWA GATE,12:00,12:59
13:00 - 13:59,,572,279,293,2018-12-23,2018-12-29,PHALABORWA GATE,13:00,13:59
14:00 - 14:59,,359,210,149,2018-12-23,2018-12-29,PHALABORWA GATE,14:00,14:59
15:00 - 15:59,,433,260,173,2018-12-23,2018-12-29,PHALABORWA GATE,15:00,15:59
16:00 - 16:59,,224,94,130,2018-12-23,2018-12-29,PHALABORWA GATE,16:00,16:59
17:00 - 17:59,,39,14,25,2018-12-23,2018-12-29,PHALABORWA GATE,17:00,17:59
18:00 - 18:59,,6,0,6,2018-12-23,2018-12-29,PHALABORWA GATE,18:00,18:59
05:00 - 05:59,,325,280,45,2018-12-23,2018-12-29,PUNDA MARIA GATE,05:00,05:59
06:00 - 06:59,,869,768,101,2018-12-23,2018-12-29,PUNDA MARIA GATE,06:00,06:59
07:00 - 07:59,,1076,1004,72,2018-12-23,2018-12-29,PUNDA MARIA GATE,07:00,07:59
08:00 - 08:59,,775,730,45,2018-12-23,2018-12-29,PUNDA MARIA GATE,08:00,08:59
09:00 - 09:59,,740,673,67,2018-12-23,2018-12-29,PUNDA MARIA GATE,09:00,09:59
10:00 - 10:59,,559,484,75,2018-12-23,2018-12-29,PUNDA MARIA GATE,10:00,10:59
11:00 - 11:59,,578,556,22,2018-12-23,2018-12-29,PUNDA MARIA GATE,11:00,11:59
12:00 - 12:59,,602,538,64,2018-12-23,2018-12-29,PUNDA MARIA GATE,12:00,12:59
13:00 - 13:59,,476,446,30,2018-12-23,2018-12-29,PUNDA MARIA GATE,13:00,13:59
14:00 - 14:59,,387,315,72,2018-12-23,2018-12-29,PUNDA MARIA GATE,14:00,14:59
15:00 - 15:59,,185,145,40,2018-12-23,2018-12-29,PUNDA MARIA GATE,15:00,15:59
16:00 - 16:59,,60,36,24,2018-12-23,2018-12-29,PUNDA MARIA GATE,16:00,16:59
17:00 - 17:59,,5,5,0,2018-12-23,2018-12-29,PUNDA MARIA GATE,17:00,17:59
